,SV_TAXONOMY,TAXONOMY_NAME,RG_REFERENCE,RG_NAME,SV_REFERENCE,SV_NAME,SV_DESCRIPTION,SL_REFERENCE,LC_REFERENCE,PHONE_NUMBER,WEBSITE,EMAIL_ADDRESS,WHEELCHAIR_ACCESSIBLE,LANGUAGE,HOURS,STREET_NUMBER,STREET_NAME,STREET_TYPE,STREET_DIRECTION,CITY,PROVINCE,POSTAL_CODE,LATITUDE,LONGITUDE,811_LINK
584,LH-6600,Pharmacies,17660412,PharmaCity Drugstore,17660413,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",17660415,17660414,6048558882.0,http://pharmacity.ca/,pharmacy2@pharmacity.ca,Y,,Mon 09:00 - 17:30; Tue 09:00 - 17:30; Wed 09:00 - 17:30; Thu 09:00 - 17:30; Fri 09:00 - 17:30; Sat 10:00 - 14:00;,,,,,,,,49.051728,-122.319815,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660413&SiteResourceAgencyNum=17660414
585,LH-6600,Pharmacies,17660412,PharmaCity Drugstore,17660413,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",17660417,17660416,6045952873.0,http://pharmacity.ca/,pharmacy@pharmacity.ca,Y,,Mon 08:30 - 18:00; Tue 08:30 - 18:00; Wed 08:30 - 18:00; Thu 08:30 - 18:00; Fri 08:30 - 18:00; Sat 08:30 - 15:00; Sun 08:30 - 12:00;,,,,,,,,49.154894,-122.890067,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660413&SiteResourceAgencyNum=17660416
586,LH-6600,Pharmacies,17660412,PharmaCity Drugstore,17660413,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",17660419,17660418,6045743331.0,http://pharmacity.ca/,pharmacy3@pharmacity.ca,Y,,Mon 09:00 - 17:30; Tue 08:30 - 17:30; Wed 08:30 - 17:30; Thu 08:30 - 17:30; Fri 08:30 - 17:30; Sat 10:00 - 14:00;,,,,,,,,49.104362,-122.799701,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660413&SiteResourceAgencyNum=17660418
587,LH-6600,Pharmacies,17660424,Gonzales Pharmacy,17660425,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17660427,17660426,2505985512.0,,,Y,,Mon 10:00 - 16:00; Tue 10:00 - 16:00; Wed 10:00 - 16:00; Thu 10:00 - 16:00; Fri 10:00 - 16:00;,,,,,,,,48.415544,-123.328833,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660425&SiteResourceAgencyNum=17660426
588,LH-6600,Pharmacies,17660432,Gladwin Pharmacy,17660433,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660435,17660434,6048502494.0,,,N,,Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Closed statutory holidays,,,,,,,,49.055803,-122.316098,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660433&SiteResourceAgencyNum=17660434
589,LH-6600,Pharmacies,17660436,Ingram Clinic Pharmacy,17660437,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",17660439,17660438,2507465191.0,,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Closed statutory holidays,,,,,,,,48.779273,-123.709406,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660437&SiteResourceAgencyNum=17660438
590,LH-6600,Pharmacies,17660440,IGS Value Drug Mart,17660441,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",17660443,17660442,2504234511.0,https://www.facebook.com/people/IGS-Value-Drug-Mart/100057174772091/,,Y,,Mon 09:00 - 17:30; Tue 09:00 - 17:30; Wed 09:00 - 17:30; Thu 09:00 - 17:30; Fri 09:00 - 17:30; Sat 10:00 - 16:00; Closed statutory holidays,,,,,,,,49.502559,-115.062102,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660441&SiteResourceAgencyNum=17660442
591,LH-6600,Pharmacies,17660444,Hollyburn Medicine Centre Pharmacy,17660445,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660447,17660446,6049224174.0,,info@hollyburnpharmacy.com,Y,,Mon 08:30 - 17:30; Tue 08:30 - 17:30; Wed 08:30 - 17:30; Thu 08:30 - 17:30; Fri 08:30 - 17:30; Sat 09:00 - 16:00; Closed Statutory holidays,,,,,,,,49.329382,-123.159081,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660445&SiteResourceAgencyNum=17660446
592,LH-6600,Pharmacies,17660448,Boomer Drugs,17660449,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17660451,17660450,6042669010.0,,boomerdrugs@hotmail.com,Y,,Mon 10:00 - 18:00; Tue 10:00 - 18:00; Wed 10:00 - 18:00; Thu 10:00 - 18:00; Fri 10:00 - 18:00; Sat 10:30 - 12:30; Sun 10:30 - 12:30; Closed statutory holidays,,,,,,,,49.208794,-123.140476,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660449&SiteResourceAgencyNum=17660450
593,LH-6600,Pharmacies,17660452,Askew's Pharmacy,17660453,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",17660455,17660454,2508327655.0,https://www.askewsfoods.com/uptown-sa,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 18:00; Closed statutory holidays,,,,,,,,50.707358,-119.25499,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660453&SiteResourceAgencyNum=17660454
594,LH-6600,Pharmacies,17660456,Anderson's Pharmacy,17660457,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",17660459,17660458,6049885271.0,https://www.guardian-ida-remedysrx.ca/en/british-columbia/north-vancouver/andersons-pharmacy-7001939,,Y,,Mon 10:00 - 18:00; Tue 10:00 - 18:00; Wed 10:00 - 18:00; Thu 10:00 - 18:00; Fri 10:00 - 18:00; Sat 10:00 - 17:00; Open 1 hour on Sundays for methadone treatment patients; call for hours.,,,,,,,,49.313749,-123.078492,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660457&SiteResourceAgencyNum=17660458
595,LH-6600,Pharmacies,17660460,Garlane Pharmacy,17660461,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",17660463,17660462,6046846720.0,,,Y,,Mon 09:30 - 18:00; Tue 09:30 - 18:00; Wed 09:30 - 18:00; Thu 09:30 - 18:00; Fri 09:30 - 18:00; Sat 09:30 - 17:00; Sun 09:30 - 17:00; Holiday hours: 09:30 - 16:00,,,,,,,,49.28131,-123.098844,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660461&SiteResourceAgencyNum=17660462
596,LH-6600,Pharmacies,17660464,Forbes I.D.A. Pharmacy,17660465,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",17660467,17660466,2504781600.0,https://www.guardian-ida-remedysrx.ca/en/british-columbia/victoria/forbes-pharmacy-1-millstream-7018267,,Y,,Mon 08:00 - 20:00; Tue 08:00 - 20:00; Wed 08:00 - 20:00; Thu 08:00 - 20:00; Fri 08:00 - 20:00; Sat 09:00 - 17:00; Sun 08:00 - 17:00;,,,,,,,,48.464068,-123.498774,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660465&SiteResourceAgencyNum=17660466
597,LH-6600,Pharmacies,17660464,Forbes I.D.A. Pharmacy,17660465,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",31224999,31224958,7784323784.0,https://www.guardian-ida-remedysrx.ca/en/british-columbia/victoria/forbes-pharmacy-burnside-7001271,,N,,Mon 08:00 - 18:00; Tue 08:00 - 18:00; Wed 08:00 - 18:00; Thu 08:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 18:00; Sun 09:00 - 18:00;,,,,,,,,48.450789,-123.387818,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660465&SiteResourceAgencyNum=31224958
598,LH-6600,Pharmacies,17660464,Forbes I.D.A. Pharmacy,17660465,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",31225001,31224949,2505951471.0,https://www.guardian-ida-remedysrx.ca/en/british-columbia/victoria/forbes-pharmacy-fort-street-7001072,,N,,Mon 08:00 - 20:00; Tue 08:00 - 20:00; Wed 08:00 - 20:00; Thu 08:00 - 20:00; Fri 08:00 - 20:00; Sat 09:30 - 18:00; Sun 10:00 - 17:00;,,,,,,,,48.429248,-123.330536,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660465&SiteResourceAgencyNum=31224949
599,LH-6600,Pharmacies,17660464,Forbes I.D.A. Pharmacy,17660465,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",31225003,31224974,2505908811.0,https://www.guardian-ida-remedysrx.ca/en/british-columbia/victoria/forbes-pharmacy-4-gorge-7007459,,N,,Mon 07:30 - 18:30; Tue 07:30 - 18:30; Wed 07:30 - 18:30; Thu 07:30 - 18:30; Fri 07:30 - 18:30; Sat 09:00 - 17:00; Sun 09:00 - 17:00;,,,,,,,,48.439273,-123.370103,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660465&SiteResourceAgencyNum=31224974
600,LH-6600,Pharmacies,17660464,Forbes I.D.A. Pharmacy,17660465,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",31225005,31224971,2503853784.0,https://www.guardian-ida-remedysrx.ca/en/british-columbia/victoria/forbes-pharmacy-3-pandora-7018268,,N,,Mon 05:30 - 19:00; Tue 05:30 - 19:00; Wed 05:30 - 19:00; Thu 05:30 - 19:00; Fri 05:30 - 19:00; Sat 07:30 - 18:00; Sun 07:30 - 18:00;,,,,,,,,48.427486,-123.357813,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660465&SiteResourceAgencyNum=31224971
601,LH-6600,Pharmacies,17660464,Forbes I.D.A. Pharmacy,17660465,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",44467617,44467611,2504787300.0,https://www.guardian-ida-remedysrx.ca/en/british-columbia/victoria/forbes-pharmacy-2-goldstream-7018269,,N,,Mon 08:00 - 19:00; Tue 08:00 - 19:00; Wed 08:00 - 19:00; Thu 08:00 - 19:00; Fri 08:00 - 19:00; Sat 10:00 - 17:00; Sun 10:00 - 16:00;,,,,,,,,48.448171,-123.498089,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660465&SiteResourceAgencyNum=44467611
602,LH-6600,Pharmacies,17660464,Forbes I.D.A. Pharmacy,17660465,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",56409235,56409191,7782658181.0,https://www.guardian-ida-remedysrx.ca/en/british-columbia/victoria/forbes-pharmacy-helmcken-7004429,helmcken@forbespharmacy.ca,Y,,Mon 08:00  - 20:00 ; Tue 08:00  - 20:00 ; Wed 08:00  - 20:00 ; Thu 08:00  - 20:00 ; Fri 08:00  - 20:00 ; Sat 09:00  - 18:00 ; Sun 10:00  - 18:00;,,,,,,,,48.467793,-123.429001,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660465&SiteResourceAgencyNum=56409191
603,LH-6600,Pharmacies,17660464,Forbes I.D.A. Pharmacy,17660465,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",56409298,56409214,2505594910.0,https://www.guardian-ida-remedysrx.ca/en/british-columbia/queen-charlotte/queen-charlotte-islands-pharmacy-7017494,qcislandpharmacy@forbespharmacy.ca,Y,,Mon 09:00  - 17:15 ; Tue 09:00  - 17:15 ; Wed 09:00  - 17:15 ; Thu 09:00  - 17:15 ; Fri 09:00  - 17:15 ; Sun;,,,,,,,,53.254619,-132.075445,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660465&SiteResourceAgencyNum=56409214
604,LH-6600,Pharmacies,17660468,Alert Bay Drugs,17660469,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17660471,17660470,2509745712.0,https://alertbaydrugstore.com/,alertbaydrugstore@gmail.com,Y,,Mon 09:30 - 18:00; Tue 09:30 - 18:00; Wed 09:30 - 18:00; Thu 09:30 - 18:00; Fri 09:30 - 18:00; Sat 09:30 - 14:30;,,,,,,,,50.583886,-126.928482,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660469&SiteResourceAgencyNum=17660470
605,LH-6600,Pharmacies,17660495,LalliCare Pharmacy,17660496,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",17660498,17660497,2504773784.0,https://www.lallicare.ca/,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Closed for lunch 12:30 - 13:30,,,,,,,,48.43101,-123.400994,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660496&SiteResourceAgencyNum=17660497
606,LH-6600,Pharmacies,17660495,LalliCare Pharmacy,17660496,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",17660500,17660499,2503865100.0,https://www.lallicare.ca/,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00;,,,,,,,,48.424923,-123.35197,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660496&SiteResourceAgencyNum=17660499
607,LH-6600,Pharmacies,17660501,Lakeside Medicine Centre Pharmacy,17660502,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",17660504,17660503,2508603100.0,https://www.lakesidepharmacy.ca/,rx@lakesidepharmacy.ca,Y,,Mon 08:30 - 18:00; Tue 08:30 - 18:00; Wed 08:30 - 18:00; Thu 08:30 - 18:00; Fri 08:30 - 18:00; Sat 10:00 - 17:00; Closed statutory holidays,,,,,,,,49.871199,-119.475271,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660502&SiteResourceAgencyNum=17660503
608,LH-6600,Pharmacies,17660505,Armstrong Pharmacy,17660506,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660508,17660507,2505463169.0,https://www.guardian-ida-remedysrx.ca/en/british-columbia/armstrong-station/armstrong-pharmacy-a-wellness-centre-7015036,armstrongpharmacy99@gmail.com,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 18:00; Sun 11:00 - 16:30; Statutory holiday hours 11:00 - 15:00; closed Christmas and New Year's Day.,,,,,,,,50.447066,-119.184176,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660506&SiteResourceAgencyNum=17660507
609,LH-6600,Pharmacies,17660509,Nester's Pharmacy and Wellness Center,17660510,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",17660512,17660511,6049323545.0,https://www.nestersmarket.com/pharmacy/,,N,,Mon 08:00 - 18:00; Tue 08:00 - 18:00; Wed 08:00 - 18:00; Thu 08:00 - 18:00; Fri 08:00 - 18:00; Sat 08:00 - 18:00; Sun 08:00 - 18:00; New Year's Day 10:00 - 19:00; closed Christmas Day,,,,,,,,50.127752,-122.955859,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660510&SiteResourceAgencyNum=17660511
610,LH-6600,Pharmacies,17660509,Nester's Pharmacy and Wellness Center,17660510,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",71669286,71669235,6048150733.0,https://www.nestersmarket.com/pharmacy/,,Y,,Mon 08:00 - 18:00; Tue 08:00 - 18:00; Wed 08:00 - 18:00; Thu 08:00 - 18:00; Fri 08:00 - 18:00; Sat 08:00 - 18:00; Sun 08:00 - 18:00;,,,,,,,,49.703451,-123.146845,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660510&SiteResourceAgencyNum=71669235
611,LH-6600,Pharmacies,17660509,Nester's Pharmacy and Wellness Center,17660510,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",71669288,71669282,6042981566.0,https://www.nestersmarket.com/pharmacy/,,Y,,Mon 09:30 - 17:30; Tue 09:30 - 17:30; Wed 09:30 - 17:30; Thu 09:30 - 17:30; Fri 09:30 - 17:30;,,,,,,,,49.277681,-122.910149,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660510&SiteResourceAgencyNum=71669282
612,LH-6600,Pharmacies,17660513,North Island Pharmacy,17660514,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change. Please call ahead to confirm.",17660516,17660515,2502864522.0,,,Y,,Mon 08:30 - 17:00; Tue 08:30 - 17:00; Wed 08:30 - 17:00; Thu 08:30 - 17:00; Fri 08:30 - 17:00; Sat 09:30 - 12:00; Sun 09:30 - 12:00;,,,,,,,,50.028739,-125.247267,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660514&SiteResourceAgencyNum=17660515
613,LH-6600,Pharmacies,17660539,Alberto Pharmacy No. 1,17660540,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660542,17660541,6048734111.0,,,Y,,Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 19:00; Sat 09:30 - 17:00; Closed statutory holidays,,,,,,,,49.26194,-123.069626,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660540&SiteResourceAgencyNum=17660541
614,LH-6600,Pharmacies,17660551,Sparwood Remedy's Rx,17660552,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",17660554,17660553,2504256604.0,https://www.guardian-ida-remedysrx.ca/en/british-columbia/sparwood/sparwood-remedysrx-7010165,sparwoodpharmacy@remedysrx.ca,Y,,Mon 09:30 - 17:30; Tue 09:30 - 17:30; Wed 09:30 - 17:30; Thu 09:30 - 17:30; Fri 09:30 - 17:30; Closed statutory holidays,,,,,,,,49.730425,-114.885649,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660552&SiteResourceAgencyNum=17660553
615,LH-6600,Pharmacies,17660555,Aaronson's Pharmacy,17660556,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660558,17660557,2503836511.0,https://www.aaronsonspharmacy.com/,service@aaronsonspharmacy.com,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 10:30 - 16:00; Closed statutory holidays,,,,,,,,48.428923,-123.352825,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660556&SiteResourceAgencyNum=17660557
616,LH-6600,Pharmacies,17660563,Pharmawest Pharmacy,17660564,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660566,17660565,6045300745.0,,,Y,,Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00;,,,,,,,,49.104775,-122.653417,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660564&SiteResourceAgencyNum=17660565
617,LH-6600,Pharmacies,17660567,Pender Island Pharmacy,17660568,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17660570,17660569,2506296555.0,http://www.swan.ca/,pharmacy@swan.ca,Y,,Mon 10:00 - 18:00; Tue 10:00 - 18:00; Wed 10:00 - 18:00; Thu 10:00 - 18:00; Fri 10:00 - 18:00; Sat 10:00 - 16:00; Sun 10:00 - 16:00; Closed statutory holidays,,,,,,,,48.795173,-123.28352,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660568&SiteResourceAgencyNum=17660569
618,LH-6600,Pharmacies,17660571,Marks Marine Pharmacy,17660572,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660574,17660573,6043259265.0,https://canshipmeds.com/,Orders@RXCanada4less.com,Y,,Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Sat 10:00 - 14:00; Closed statutory holidays,,,,,,,,49.211105,-123.101509,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660572&SiteResourceAgencyNum=17660573
619,LH-6600,Pharmacies,17660579,Quadra Maple Pharmacy,17660580,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17660582,17660581,2508818819.0,http://maplepharmacy.ca/services/,,Y,,Mon 08:30 - 17:30; Tue 08:30 - 17:30; Wed 08:30 - 17:30; Thu 08:30 - 17:30; Fri 08:30 - 17:30; Sat 10:00 - 14:00;,,,,,,,,48.471386,-123.366887,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660580&SiteResourceAgencyNum=17660581
620,LH-6600,Pharmacies,17660583,Point Grey Pharmacy,17660584,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17660586,17660585,6042241377.0,https://pgrx.wordpress.com/,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 17:30; Closed statutory holidays,,,,,,,,49.263692,-123.209891,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660584&SiteResourceAgencyNum=17660585
621,LH-6600,Pharmacies,17660587,Plaza Pharmacy,17660588,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",17660590,17660589,6045044460.0,,plazapharmacy@hotmail.com,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 10:00 - 14:00; Statutory holiday hours: 10:00 - 14:00,,,,,,,,49.050695,-122.337734,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660588&SiteResourceAgencyNum=17660589
622,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660598,17660597,6042637267.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.210632,-123.140472,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660597
623,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660600,17660599,6045306131.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.113673,-122.668776,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660599
624,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660602,17660601,6047339342.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.248465,-123.126562,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660601
