,idx,facility_name,facility_type,health_authority,longitude,latitude,province,phone,email,website,provider,filename
609,609,Pharmacy Services,Pharmacies,Nester's Pharmacy and Wellness Center,-122.955859,50.127752,BC,6049323545.0,,https://www.nestersmarket.com/pharmacy/,Province of British Columbia,BC_pharmacies.csv
610,610,Pharmacy Services,Pharmacies,Nester's Pharmacy and Wellness Center,-123.146845,49.703451,BC,6048150733.0,,https://www.nestersmarket.com/pharmacy/,Province of British Columbia,BC_pharmacies.csv
611,611,Pharmacy Services,Pharmacies,Nester's Pharmacy and Wellness Center,-122.910149,49.277681,BC,6042981566.0,,https://www.nestersmarket.com/pharmacy/,Province of British Columbia,BC_pharmacies.csv
612,612,Pharmacy Services,Pharmacies,North Island Pharmacy,-125.247267,50.028739,BC,2502864522.0,,,Province of British Columbia,BC_pharmacies.csv
613,613,Pharmacy Services,Pharmacies,Alberto Pharmacy No. 1,-123.069626,49.26194,BC,6048734111.0,,,Province of British Columbia,BC_pharmacies.csv
614,614,Pharmacy Services,Pharmacies,Sparwood Remedy's Rx,-114.885649,49.730425,BC,2504256604.0,sparwoodpharmacy@remedysrx.ca,https://www.guardian-ida-remedysrx.ca/en/british-columbia/sparwood/sparwood-remedysrx-7010165,Province of British Columbia,BC_pharmacies.csv
615,615,Pharmacy Services,Pharmacies,Aaronson's Pharmacy,-123.352825,48.428923,BC,2503836511.0,service@aaronsonspharmacy.com,https://www.aaronsonspharmacy.com/,Province of British Columbia,BC_pharmacies.csv
616,616,Pharmacy Services,Pharmacies,Pharmawest Pharmacy,-122.653417,49.104775,BC,6045300745.0,,,Province of British Columbia,BC_pharmacies.csv
617,617,Pharmacy Services,Pharmacies,Pender Island Pharmacy,-123.28352,48.795173,BC,2506296555.0,pharmacy@swan.ca,http://www.swan.ca/,Province of British Columbia,BC_pharmacies.csv
618,618,Pharmacy Services,Pharmacies,Marks Marine Pharmacy,-123.101509,49.211105,BC,6043259265.0,Orders@RXCanada4less.com,https://canshipmeds.com/,Province of British Columbia,BC_pharmacies.csv
619,619,Pharmacy Services,Pharmacies,Quadra Maple Pharmacy,-123.366887,48.471386,BC,2508818819.0,,http://maplepharmacy.ca/services/,Province of British Columbia,BC_pharmacies.csv
620,620,Pharmacy Services,Pharmacies,Point Grey Pharmacy,-123.209891,49.263692,BC,6042241377.0,,https://pgrx.wordpress.com/,Province of British Columbia,BC_pharmacies.csv
621,621,Pharmacy Services,Pharmacies,Plaza Pharmacy,-122.337734,49.050695,BC,6045044460.0,plazapharmacy@hotmail.com,,Province of British Columbia,BC_pharmacies.csv
622,622,Pharmacy Services,Pharmacies,Safeway Food and Drug,-123.140472,49.210632,BC,6042637267.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
623,623,Pharmacy Services,Pharmacies,Safeway Food and Drug,-122.668776,49.113673,BC,6045306131.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
624,624,Pharmacy Services,Pharmacies,Safeway Food and Drug,-123.126562,49.248465,BC,6047339342.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
625,625,Pharmacy Services,Pharmacies,Safeway Food and Drug,-123.070109,49.262289,BC,6048790505.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
626,626,Pharmacy Services,Pharmacies,Safeway Food and Drug,-117.657858,49.300929,BC,2503657141.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
627,627,Pharmacy Services,Pharmacies,Safeway Food and Drug,-122.497141,52.98053,BC,2509926898.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
628,628,Pharmacy Services,Pharmacies,Safeway Food and Drug,-130.192353,54.185373,BC,2506278129.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
629,629,Pharmacy Services,Pharmacies,Safeway Food and Drug,-122.967243,49.280341,BC,6042910118.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
630,630,Pharmacy Services,Pharmacies,Safeway Food and Drug,-119.5863,49.484649,BC,2504932433.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
631,631,Pharmacy Services,Pharmacies,Safeway Food and Drug,-123.166959,49.264053,BC,6047325030.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
632,632,Pharmacy Services,Pharmacies,Safeway Food and Drug,-121.961432,49.140749,BC,6048580437.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
633,633,Pharmacy Services,Pharmacies,Safeway Food and Drug,-122.887958,49.262594,BC,6049310111.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
634,634,Pharmacy Services,Pharmacies,Safeway Food and Drug,-122.914782,49.222979,BC,6045166547.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
635,635,Pharmacy Services,Pharmacies,Safeway Food and Drug,-123.139903,49.28598,BC,6046698131.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
636,636,Pharmacy Services,Pharmacies,Safeway Food and Drug,-123.088373,49.333439,BC,6049884476.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
637,637,Pharmacy Services,Pharmacies,Safeway Food and Drug,-127.163714,54.780041,BC,2508474744.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
638,638,Pharmacy Services,Pharmacies,Safeway Food and Drug,-123.252605,49.350655,BC,6049262034.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
639,639,Pharmacy Services,Pharmacies,Safeway Food and Drug,-122.89171,49.119484,BC,6045965634.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
640,640,Pharmacy Services,Pharmacies,Safeway Food and Drug,-123.033236,49.232685,BC,6044391050.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
641,641,Pharmacy Services,Pharmacies,Safeway Food and Drug,-123.153262,49.248394,BC,6047319611.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
642,642,Pharmacy Services,Pharmacies,Safeway Food and Drug,-120.224481,55.748995,BC,2507829561.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
643,643,Pharmacy Services,Pharmacies,Safeway Food and Drug,-122.968888,49.316024,BC,6049241325.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
644,644,Pharmacy Services,Pharmacies,Safeway Food and Drug,-123.134986,49.29102,BC,6046830202.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
645,645,Pharmacy Services,Pharmacies,Safeway Food and Drug,-123.041595,49.333344,BC,6049887095.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
646,646,Pharmacy Services,Pharmacies,Safeway Food and Drug,-122.866509,49.031301,BC,6045319694.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
647,647,Pharmacy Services,Pharmacies,Safeway Food and Drug,-120.361287,50.700177,BC,2503769672.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
648,648,Pharmacy Services,Pharmacies,Safeway Food and Drug,-122.644384,49.101362,BC,6045344245.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
649,649,Pharmacy Services,Pharmacies,Safeway Food and Drug,-122.914144,49.201091,BC,6045222069.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
650,650,Pharmacy Services,Pharmacies,Safeway Food and Drug,-128.592373,54.516896,BC,2506351375.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
651,651,Pharmacy Services,Pharmacies,Safeway Food and Drug,-119.489838,49.886322,BC,2508600583.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
652,652,Pharmacy Services,Pharmacies,Safeway Food and Drug,-122.800883,49.163547,BC,6045895226.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
653,653,Pharmacy Services,Pharmacies,Safeway Food and Drug,-120.847547,56.237736,BC,2502615479.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
654,654,Pharmacy Services,Pharmacies,Safeway Food and Drug,-123.181303,49.149648,BC,6042414013.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
655,655,Pharmacy Services,Pharmacies,Safeway Food and Drug,-117.70148,49.097647,BC,2503683790.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
656,656,Pharmacy Services,Pharmacies,Safeway Food and Drug,-122.845491,49.190725,BC,6045847812.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
657,657,Pharmacy Services,Pharmacies,Safeway Food and Drug,-122.864495,49.248913,BC,6049391764.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
658,658,Pharmacy Services,Pharmacies,Safeway Food and Drug,-122.776909,49.264837,BC,6049457018.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
659,659,Pharmacy Services,Pharmacies,Safeway Food and Drug,-122.796625,49.045713,BC,6045358879.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
660,660,Pharmacy Services,Pharmacies,Safeway Food and Drug,-117.283329,49.500217,BC,2503527765.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
661,661,Pharmacy Services,Pharmacies,Safeway Food and Drug,-123.157624,49.268223,BC,6047377463.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
662,662,Pharmacy Services,Pharmacies,Safeway Food and Drug,-119.274043,50.274787,BC,2505420313.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
663,663,Pharmacy Services,Pharmacies,Safeway Food and Drug,-123.004336,49.280884,BC,6042057497.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
664,664,Pharmacy Services,Pharmacies,Safeway Food and Drug,-115.763202,49.512187,BC,2504170221.0,,https://www.safeway.ca/pharmacy/,Province of British Columbia,BC_pharmacies.csv
665,665,Pharmacy Services,Pharmacies,Robin's Pharmacy,-123.069308,49.276454,BC,6048763784.0,kimberly@robinspharmacy.ca,http://robinspharmacy.ca,Province of British Columbia,BC_pharmacies.csv
666,666,Pharmacy Services,Pharmacies,Willowbrook Pharmacy,-122.678664,49.115513,BC,6045309888.0,willowbrookpharmacy@gmail.com,https://www.facebook.com/willowbrookpharmacyrx/,Province of British Columbia,BC_pharmacies.csv
667,667,Pharmacy Services,Pharmacies,Boundary Pharmacy,-118.776152,49.006654,BC,2504492866.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/midway/boundary-pharmacy-7008086,Province of British Columbia,BC_pharmacies.csv
668,668,Pharmacy Services,Pharmacies,Barriere I.D.A. Pharmacy,-120.125508,51.177874,BC,2506729791.0,,https://barriereidapharmacy.com/,Province of British Columbia,BC_pharmacies.csv
669,669,Pharmacy Services,Pharmacies,Vancouver Pharmacy,-123.102812,49.281471,BC,6046695990.0,vancouverpharmacy@telus.net,,Province of British Columbia,BC_pharmacies.csv
670,670,Pharmacy Services,Pharmacies,Munro's Sorrento Prescriptions,-119.469402,50.877084,BC,2506754411.0,,,Province of British Columbia,BC_pharmacies.csv
671,671,Pharmacy Services,Pharmacies,Clearbrook Pharmacy,-122.335678,49.050183,BC,6048524466.0,,,Province of British Columbia,BC_pharmacies.csv
672,672,Pharmacy Services,Pharmacies,Edmonds Pharmacy and Hearing Center,-122.950948,49.218824,BC,6045261110.0,,https://www.medicinecentre.com/cgi/page.cgi?search_term=Edmonds+Pharmacy+%26+Hearing+Center&show_location=1&_id=215&search_type=name,Province of British Columbia,BC_pharmacies.csv
673,673,Pharmacy Services,Pharmacies,Fruitvale IDA Pharmacy,-117.544314,49.114955,BC,2503679331.0,,https://fruitvaleidapharmacy.com/,Province of British Columbia,BC_pharmacies.csv
674,674,Pharmacy Services,Pharmacies,Macdonald's Prescriptions and Medical Supplies,-123.120826,49.263318,BC,6048722662.0,macdonaldsrx2@unipharm.com,https://www.macdonaldsrx.com/,Province of British Columbia,BC_pharmacies.csv
675,675,Renal Pharmacy Services,Pharmacies,Macdonald's Prescriptions and Medical Supplies,-123.108499,49.265522,BC,6048749668.0,renal@macdonaldsrx.com,https://www.macdonaldsrx.com/renal_pharmacy_services.php,Province of British Columbia,BC_pharmacies.csv
676,676,Renal Pharmacy Services,Pharmacies,Macdonald's Prescriptions and Medical Supplies,-123.120826,49.263318,BC,6048722662.0,renal@macdonaldsrx.com,https://www.macdonaldsrx.com/renal_pharmacy_services.php,Province of British Columbia,BC_pharmacies.csv
677,677,Pharmacy Services,Pharmacies,Laurel Prescriptions,-123.123716,49.264264,BC,6048735511.0,info@laurelprescriptions.com,https://laurelprescriptions.com/,Province of British Columbia,BC_pharmacies.csv
678,678,Pharmacy Services,Pharmacies,Oh Pharmacy,-122.892625,49.258744,BC,6049312396.0,,,Province of British Columbia,BC_pharmacies.csv
679,679,Pharmacy Services,Pharmacies,The Pharmacy Group,-123.171584,49.264313,BC,,info@thepharmacies.ca,https://thepharmacies.ca/services/,Province of British Columbia,BC_pharmacies.csv
680,680,Pharmacy Services,Pharmacies,The Pharmacy Group,-122.657554,49.10219,BC,7782770024.0,info@thepharmacies.ca,https://thepharmacies.ca/services/,Province of British Columbia,BC_pharmacies.csv
681,681,Pharmacy Services,Pharmacies,The Pharmacy Group,-123.101756,49.258725,BC,6048791885.0,info@thepharmacies.ca,https://thepharmacies.ca/services/,Province of British Columbia,BC_pharmacies.csv
682,682,Pharmacy Services,Pharmacies,The Pharmacy Group,-123.13467,49.291136,BC,6046696927.0,info@thepharmacies.ca,https://thepharmacies.ca/services/,Province of British Columbia,BC_pharmacies.csv
683,683,Pharmacy Services,Pharmacies,The Pharmacy Group,-123.090145,49.333234,BC,6049862292.0,info@thepharmacies.ca,https://thepharmacies.ca/services/,Province of British Columbia,BC_pharmacies.csv
684,684,Pharmacy Services,Pharmacies,The Pharmacy Group,-123.122927,49.273886,BC,6046848488.0,info@thepharmacies.ca,https://thepharmacies.ca/services/,Province of British Columbia,BC_pharmacies.csv
685,685,Pharmacy Services,Pharmacies,The Pharmacy Group,-123.069462,49.269813,BC,6042540133.0,info@thepharmacies.ca,https://thepharmacies.ca/services/,Province of British Columbia,BC_pharmacies.csv
686,686,Pharmacy Services,Pharmacies,Salmon Arm Prescription Centre,-119.278208,50.703316,BC,2508040700.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/salmon-arm/salmon-arm-remedysrx-7016884,Province of British Columbia,BC_pharmacies.csv
687,687,Pharmacy Services,Pharmacies,Yale Pharmacy,-123.127317,49.276252,BC,6046920211.0,,https://www.pharmachoice.com/locations/yale-pharmacy/,Province of British Columbia,BC_pharmacies.csv
688,688,Pharmacy Services,Pharmacies,PriceSmart Foods,-123.001867,49.228928,BC,6044333760.0,,https://www.pricesmartfoods.com/sm/pickup/rsid/2274/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
689,689,Pharmacy Services,Pharmacies,PriceSmart Foods,-123.133141,49.171512,BC,6042788408.0,,https://www.pricesmartfoods.com/sm/pickup/rsid/2274/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
690,690,Pharmacy Services,Pharmacies,Campbell River Health and Drug Store,-125.247326,50.000004,BC,2502861771.0,joespharmacy@crhealth.ca,https://www.joespharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
691,691,Pharmacy Services,Pharmacies,Central Park Pharmacy,-122.98118,49.22239,BC,6044330110.0,,https://www.medicinecentre.com/cgi/page.cgi?search_term=Central+Park+Pharmacy&show_location=1&_id=215&search_type=name,Province of British Columbia,BC_pharmacies.csv
692,692,Pharmacy Services,Pharmacies,Columbia St. Pharmacy,-120.333725,50.671766,BC,7784715971.0,rx.columbiastreetpharmacy@gmail.com,https://www.columbiastreetpharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
693,693,Pharmacy Services,Pharmacies,Little Mountain Remedy's Rx,-123.101114,49.244747,BC,6048766410.0,,http://littlemountainrx.com/,Province of British Columbia,BC_pharmacies.csv
694,694,Pharmacy Services,Pharmacies,Main Prescriptions,-123.099704,49.280241,BC,6046836381.0,,,Province of British Columbia,BC_pharmacies.csv
695,695,Pharmacy Services,Pharmacies,Maggie's Pharmacy,-123.069778,49.261592,BC,7783718721.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/vancouver/maggies-pharmacy-7019955,Province of British Columbia,BC_pharmacies.csv
696,696,Pharmacy Services,Pharmacies,Lynn Valley Pharmacy,-123.039,49.336367,BC,6049601187.0,,https://lvpharmacy.weebly.com/,Province of British Columbia,BC_pharmacies.csv
697,697,Pharmacy Services,Pharmacies,Skaha Pharmacy,-119.588366,49.461841,BC,2504938155.0,,https://www.rexall.ca/storelocator/store/7179,Province of British Columbia,BC_pharmacies.csv
698,698,Pharmacy Services,Pharmacies,P & A Pharmacy,-123.090211,49.246127,BC,6048764424.0,,,Province of British Columbia,BC_pharmacies.csv
699,699,Pharmacy Services,Pharmacies,Nanoose Pharmacy,-124.194213,49.272742,BC,2504689921.0,,https://rubiconpharmacies.com/locations/nanoose-pharmacy,Province of British Columbia,BC_pharmacies.csv
700,700,Pharmacy Services,Pharmacies,Alouette Pharmacy,-122.594019,49.219207,BC,6044673784.0,,,Province of British Columbia,BC_pharmacies.csv
701,701,Pharmacy Services,Pharmacies,Estevan Pharmacy,-123.308079,48.437486,BC,2505982517.0,,https://www.medicinecentre.com/cgi/page.cgi?search_term=Estevan+Pharmacy&show_location=1&_id=215&search_type=name,Province of British Columbia,BC_pharmacies.csv
702,702,Pharmacy Services,Pharmacies,Dyck's Pharmacists,-119.491144,49.862212,BC,7784780360.0,pandosyrx@teamrx.net,https://www.dyckspharmacists.com/mission-location-pharmacy-kelowna/,Province of British Columbia,BC_pharmacies.csv
703,703,Pharmacy Services,Pharmacies,Dyck's Pharmacists,-119.476521,49.87668,BC,2507627774.0,,https://www.dyckspharmacists.com/springfield-road-pharmacy-kelowna/,Province of British Columbia,BC_pharmacies.csv
704,704,Pharmacy Services,Pharmacies,Dyck's Pharmacists,-119.491899,49.88741,BC,2507623333.0,stpaulrx@teamrx.net,https://www.dyckspharmacists.com/st-paul-pharmacy-and-compounding-lab-kelowna/,Province of British Columbia,BC_pharmacies.csv
705,705,Pharmacy Services,Pharmacies,Dyck's Pharmacists,-119.453356,49.901555,BC,2507624411.0,glenmorerx@teamrx.net,https://www.dyckspharmacists.com/ida-glenmore/,Province of British Columbia,BC_pharmacies.csv
706,706,Pharmacy Services,Pharmacies,Haney Pharmacy,-122.607107,49.220505,BC,6044679100.0,,,Province of British Columbia,BC_pharmacies.csv
707,707,Pharmacy Services,Pharmacies,Donex Pharmacy,-121.294701,51.646318,BC,2503954004.0,info@donex.ca,https://donexidapharmacy.com/pharmacy/,Province of British Columbia,BC_pharmacies.csv
708,708,Pharmacy Services,Pharmacies,Family Care Pharmacy,-122.890482,49.165381,BC,6045990211.0,,,Province of British Columbia,BC_pharmacies.csv
709,709,Pharmacy Services,Pharmacies,Family Care Pharmacy,-122.867459,49.177509,BC,6045811900.0,,,Province of British Columbia,BC_pharmacies.csv
710,710,Pharmacy Services,Pharmacies,Family Care Pharmacy,-122.80154,49.03001,BC,6045361300.0,,,Province of British Columbia,BC_pharmacies.csv
711,711,Pharmacy Services,Pharmacies,Family Care Pharmacy,-122.656716,49.104234,BC,6045391611.0,,,Province of British Columbia,BC_pharmacies.csv
712,712,Pharmacy Services,Pharmacies,Sunnyside Evergreen Pharmacy,-122.793659,49.045545,BC,6045364404.0,eg_sunnyside@unipharm.com,,Province of British Columbia,BC_pharmacies.csv
713,713,Pharmacy Services,Pharmacies,Sukh's Pharmacy,-122.890266,49.133413,BC,6045940069.0,,,Province of British Columbia,BC_pharmacies.csv
714,714,Pharmacy Services,Pharmacies,Steveston Pharmacy,-123.182812,49.126419,BC,6042712820.0,,,Province of British Columbia,BC_pharmacies.csv
715,715,Pharmacy Services,Pharmacies,Somerset Pharmacy Services,-122.839235,49.13378,BC,6045905587.0,,,Province of British Columbia,BC_pharmacies.csv
716,716,Pharmacy Services,Pharmacies,Sam's Pharmacy,-123.099705,49.280683,BC,6046886323.0,,,Province of British Columbia,BC_pharmacies.csv
717,717,Pharmacy Services,Pharmacies,Lancaster Medical Supply and Prescriptions,-123.117719,49.263278,BC,6048738585.0,,,Province of British Columbia,BC_pharmacies.csv
718,718,Pharmacy Services,Pharmacies,Lancaster Medical Supply and Prescriptions,-122.842791,49.174858,BC,6045829181.0,lancastersurrey@gmail.com,,Province of British Columbia,BC_pharmacies.csv
719,719,Pharmacy Services,Pharmacies,Satnam Pharmacy,-122.890279,49.132795,BC,6045975947.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/surrey/satnam-pharmacy-7008173,Province of British Columbia,BC_pharmacies.csv
720,720,Pharmacy Services,Pharmacies,Phoenix Pharmacy,-122.766306,53.915412,BC,2505623383.0,,,Province of British Columbia,BC_pharmacies.csv
721,721,Pharmacy Services,Pharmacies,UVic Campus Pharmacy,-123.308294,48.465594,BC,2507213400.0,,https://www.heartpharmacy.com/locations/uvic-campus-pharmacy,Province of British Columbia,BC_pharmacies.csv
722,722,Pharmacy Services,Pharmacies,Continental Pharmacy,-123.130549,49.185562,BC,6042768938.0,,https://continentalpharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
723,723,Pharmacy Services,Pharmacies,Continental Pharmacy,-123.065365,49.236598,BC,6043276823.0,,https://continentalpharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
724,724,Pharmacy Services,Pharmacies,Surlang Medicine Centre Pharmacy,-122.682887,49.115268,BC,6045331041.0,surlang@medicinecentre.com,https://surlangpharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
725,725,Pharmacy Services,Pharmacies,Sunset Pharmacy,-123.019421,49.2496,BC,6044353830.0,,,Province of British Columbia,BC_pharmacies.csv
726,726,Pharmacy Services,Pharmacies,Shaugnessy Pharmacy,-123.099955,49.280055,BC,6046859056.0,,https://www.shaughnessypharmacy.com/pages/about-us,Province of British Columbia,BC_pharmacies.csv
727,727,Pharmacy Services,Pharmacies,Shaugnessy Pharmacy,-123.098553,49.278416,BC,6046857609.0,,https://www.shaughnessypharmacy.com/pages/about-us,Province of British Columbia,BC_pharmacies.csv
728,728,Pharmacy Services,Pharmacies,Shaugnessy Pharmacy,-123.13328,49.263724,BC,6044234246.0,,https://www.shaughnessypharmacy.com/pages/about-us,Province of British Columbia,BC_pharmacies.csv
729,729,Pharmacy Services,Pharmacies,Tumbler Ridge Pharmacy,-120.998836,55.125656,BC,2502423333.0,tumblerridge@medicinecentre.com,https://www.medicinecentre.com/cgi/page.cgi?search_term=Tumbler+Ridge+Pharmacy&show_location=1&_id=215&search_type=name,Province of British Columbia,BC_pharmacies.csv
730,730,Pharmacy Services,Pharmacies,Sterling Rx Pharmacy,-119.274953,50.260264,BC,7784757600.0,contact@sterlingrx.ca,https://sterlingrx.ca/,Province of British Columbia,BC_pharmacies.csv
731,731,Pharmacy Services,Pharmacies,Bonsor Pharmacy,-122.994416,49.225691,BC,6044318877.0,,,Province of British Columbia,BC_pharmacies.csv
732,732,Pharmacy Services,Pharmacies,T&T Supermarket,-122.996179,49.227347,BC,6044364881.0,,https://www.tntsupermarket.com/,Province of British Columbia,BC_pharmacies.csv
733,733,Pharmacy Services,Pharmacies,Careville Pharmacy,-122.801889,49.16517,BC,6046341074.0,,https://www.careville.ca/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
734,734,Pharmacy Services,Pharmacies,Sunrise Pharmacy,-119.589494,49.492313,BC,7784767473.0,,http://sunrisepharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
735,735,Pharmacy Services,Pharmacies,Cloud Pharmacy,-123.065373,49.239538,BC,6045581690.0,admin@cloudpharmacy.ca,http://www.cloudpharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
736,736,Pharmacy Services,Pharmacies,Queen Charlotte Islands Guardian Pharmacy,-132.033793,53.150938,BC,2505594910.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/queen-charlotte/queen-charlotte-islands-pharmacy-7017494,Province of British Columbia,BC_pharmacies.csv
737,737,Pharmacy Services,Pharmacies,Pacific Care Pharmacy,-123.051281,49.238904,BC,6044386200.0,,,Province of British Columbia,BC_pharmacies.csv
738,738,Pharmacy Services,Pharmacies,Bioscript Pharmacy,-123.134341,49.17206,BC,6042143784.0,bc@bioscript.ca,https://bioscript.ca/en-CA/Find-a-Clinic/Pharmacies/BioScript-Pharmacy-British-Columbia,Province of British Columbia,BC_pharmacies.csv
739,739,Pharmacy Services,Pharmacies,Harvest Drive Pharmacy,-123.064727,49.085045,BC,6049465220.0,,,Province of British Columbia,BC_pharmacies.csv
740,740,Pharmacy Services,Pharmacies,Morgan Creek Medicine Centre,-122.799217,49.060094,BC,6045386333.0,morgancreek@medicinecentre.com,https://www.medicinecentre.com/cgi/page.cgi?search_term=Morgan+Creek+Medicine+Centre&show_location=1&_id=215&search_type=name,Province of British Columbia,BC_pharmacies.csv
741,741,Pharmacy Services,Pharmacies,Fraser PharmaChoice,-123.090259,49.247482,BC,6048721151.0,fraser@pharmachoice.ca,https://www.pharmachoice.com/locations/fraser-pharmachoice/,Province of British Columbia,BC_pharmacies.csv
742,742,Pharmacy Services,Pharmacies,Tsawwassen Pharmacy,-123.068697,49.022814,BC,6049439341.0,,https://sunnytsawwassen.ca/businesses/tsawwassen-pharmacy,Province of British Columbia,BC_pharmacies.csv
743,743,Pharmacy Services,Pharmacies,Calea Pharmacy,-122.929802,49.254739,BC,6042941500.0,,http://www.calea.ca/en/,Province of British Columbia,BC_pharmacies.csv
744,744,Pharmacy Services,Pharmacies,Gray's Compounding Pharmacy Remedy's Rx,-115.959686,49.636514,BC,2504270038.0,pharmacist@grayspharmacy.ca,,Province of British Columbia,BC_pharmacies.csv
745,745,Pharmacy Services,Pharmacies,Mardale Pharmacy,-123.103897,49.281445,BC,6046816371.0,,,Province of British Columbia,BC_pharmacies.csv
746,746,Pharmacy Services,Pharmacies,Ocean Medical,-123.163891,49.328669,BC,6049221238.0,,https://www.oceanmedical.com/contact-us,Province of British Columbia,BC_pharmacies.csv
747,747,Pharmacy Services,Pharmacies,Save-On-Foods,-122.271378,49.040808,BC,6045043041.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
748,748,Pharmacy Services,Pharmacies,Save-On-Foods,-124.002342,49.210196,BC,2507511412.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
749,749,Pharmacy Services,Pharmacies,Save-On-Foods,-121.955801,49.111478,BC,6048241106.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
750,750,Pharmacy Services,Pharmacies,Save-On-Foods,-122.593548,49.217073,BC,6044633329.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
751,751,Pharmacy Services,Pharmacies,Save-On-Foods,-122.317647,49.128845,BC,6048207622.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
