Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,idx1,idx2,Name_1,Name_2,Name_DL,Name_CS,Addr_CS,Addr_LCS,Address_1,Address_2,StrNum_Match,StrName_DL,StrName_CS,PC_Match,Distance,ISCED020_Match,ISCED1_Match,ISCED2_Match,ISCED3_Match,ISCED4+_Match,Check_1,Check_2,manual,idx_keep,idx_name,reason,errors,hierarchy_keep
283,283,283,283,283,283,0ebb2f27ecbcfdcd8b08,9f2fd92914d60da8fa45,Ecole communautaire Belz Campus Ducharme section anglaise,Ecole communautaire Belz Campus Durocher section anglaise,0.912280702,0.92277856,0.507519219,0.553846154,1495 av Ducharme Montreal H2V1E8,6508 rue Durocher Montreal H2V3Z3,0,0.333333333,0.320256308,0,0.630247745,1,1,1,1,1,False,False,False,,,different address,,NA
284,284,284,284,284,284,0ebb2f27ecbcfdcd8b08,581e0d1909e2ccada9c7,Ecole communautaire Belz Campus Ducharme section anglaise,Ecole communautaire Belz Campus Ducharme section francaise,0.931034483,0.944945335,1.0,1.0,1495 av Ducharme Montreal H2V1E8,1495 av Ducharme Montreal H2V1E8,1,1.0,1.0,1,0.0,1,1,1,1,1,True,True,False,,,different names,,NA
285,285,285,285,285,285,3ffae79d2ac0026fc828,3d171eb4e9f7d8e98fef,Ecole Socrates Demosthene Campus Socrates II,Ecole Socrates Demosthene Campus Socrates III,0.977777778,0.993132619,0.310630372,0.372881356,5757 av Wilderton Montreal H3S2K8,11 11e Rue Montreal H8Y1K6,0,0.125,0.063628476,0,14.23656098,1,1,0,0,1,False,False,False,,,different address,,NA
286,286,286,286,286,286,a664a5407818a9354c50,ea94f4b916aa254f162e,Ecole Beth Jacob de Rav Hirschprung section anglaise,Ecole Beth Jacob de Rav Hirschprung section francaise,0.924528302,0.93335894,1.0,1.0,1750 av Glendale Montreal H2V1B3,1750 av Glendale Montreal H2V1B3,1,1.0,1.0,1,0.0,1,1,1,1,1,True,True,False,,,different names,,NA
287,287,287,287,287,287,405874e252a2d89da422,7807893f11960e4275a6,Yeshiva Gedola Merkaz Hatorah de Montreal section anglaise,Yeshiva Gedola Merkaz Hatorah de Montreal section francaise,0.93220339,0.93708585,1.0,1.0,6155 ch Deacon Montreal H3S2P4,6155 ch Deacon Montreal H3S2P4,1,1.0,1.0,1,0.0,1,1,0,0,1,False,False,False,,,different ISCED,,NA
288,288,288,288,288,288,2ff28a2ccb0b4779a39c,5bc202a0e8cc281e65db,Universite du Quebec a Montreal,Universite du Quebec a Montreal,1.0,1.0,0.475225183,0.437086093,Pavillion JA DeSeve Bureau DS R305 320 Rue Sainte Catherine Est Montreal Quebec H2X 1L7 Canada,Case postale 8888 Succursale Centre ville Montreal H3C3P8,0,0.0,0.0,0,0.166364775,1,1,1,1,1,False,False,False,,,different address,,NA
289,289,289,289,289,289,f31e4f09be9bc95e28f6,9dc5ff01e991adabe325,Universite de Montreal,Universite de Montreal,1.0,1.0,0.688894964,0.552238806,Pavillon JA Deseve 2332 Boul Edouard Montpetit 4th Fl Rm 4302 Montreal Quebec H3T1J4 Canada,2900 boul Edouard Montpetit Montreal H3T1J4,0,1.0,1.0,1,0.536881481,1,1,1,1,1,False,False,False,,,different address,,NA
290,290,290,290,290,290,be65a5bff1303369e8e6,18d8df10608ed7c8e951,Syn Studio,Syn Studio,1.0,1.0,0.750289519,0.793103448,460 Saint Catherine West #508 Montreal Quebec H3B1A7 Canada,460 rue Sainte Catherine Ouest bureau 508 Montreal H3B1A7,1,0.545454545,0.654330305,1,0.025870627,1,1,1,1,1,False,False,True,18d8df10608ed7c8e951,idx2,Quebec > ESDC,,18d8df10608ed7c8e951
291,291,291,291,291,291,a518a5d62212e179a0b7,8c8bdfb633b07e4e0ae4,Saints Martyrs Canadiens,Saints Martyrs Canadiens annexe,0.774193548,0.908738935,0.813325708,0.901408451,9920 rue Parthenais Montreal H2B2L4,10000 rue Parthenais Montreal H2B2L4,0,1.0,1.0,1,0.083650273,1,1,1,1,1,False,False,False,,,different address,,NA
292,292,292,292,292,292,3d91b046afffcdecb052,77c2fa412cf6fa9b1600,Sainte Bernadette Soubirous,Sainte Bernadette Soubirous annexe,0.794117647,0.923811613,0.972222222,0.967741935,6855 16e Avenue Montreal H1X2T5,6885 16e Avenue Montreal H1X2T5,0,1.0,1.0,1,0.066020096,1,0,1,1,1,False,False,False,,,different address,,NA
293,293,293,293,293,293,2e7f913d3a7a8841b5cb,0b8c6659a52a7e91f580,Saint Louis de Gonzague,Saint Louis de Gonzague annexe,0.766666667,0.902756232,0.466252404,0.444444444,2430 Terrasse Mercure Montreal H2H1P2,2175 rue Rachel Est Montreal H2H1R3,0,0.166666667,0.250489716,0,0.307818617,1,1,1,1,1,False,False,False,,,different address,,NA
294,294,294,294,294,294,6cc4589463178bcfa27a,eab0cdf645cfaf0cae90,Saint Laurent edifice Saint Germain,Saint Laurent edifice Saint Germain Annexe,0.833333333,0.950959321,0.450281514,0.507042254,1870 rue Decelles Montreal H4M1A8,850 boul Marcel Laurin Montreal H4M2M9,0,0.333333333,0.127256953,0,0.036614683,1,1,1,1,1,False,False,False,,,different address,,NA
295,295,295,295,295,295,a233f102795f8c268dd2,cfca96fa757358ff5951,Saint Jean de la Lande,Saint Jean de la Lande annexe,0.75862069,0.929659979,0.406181197,0.4,3120 av Laurier Est Montreal H1Y1Z6,5095 9e Avenue Montreal H1Y2J3,0,0.166666667,0.452910814,0,0.085569601,1,1,1,1,1,False,False,False,,,different address,,NA
296,296,296,296,296,296,bafe0e8809bbd9ce20cf,1d2fe897a982393727df,Saint Gerard,Saint Gerard,1.0,1.0,0.34099717,0.405405405,505 rue de Liege Est Montreal H2P1J9,14385 boul Pierrefonds Montreal H9H1Z2,0,0.1875,0.046676003,0,18.17395755,1,1,1,1,1,False,False,False,,,different address,,NA
297,297,297,297,297,297,7035326d3262bb4f566f,7e2721c022c1095d9b3f,Saint Andre Apotre,Saint Andre Apotre annexe,0.72,0.9258201,0.595465158,0.685714286,215 rue Prieur Ouest Montreal H3L1R7,11015 rue Tolhurst Montreal H3L3A8,0,0.5,0.384615385,0,0.538974886,1,1,1,1,1,False,False,False,,,different address,,NA
298,298,298,298,298,298,2496d01543f155f8e43f,1c8d25e40dbbc404a1f4,Pierre de Coubertin,Pierre De Coubertin,0.947368421,1.0,0.480042672,0.52173913,4700 boul Lavoisier Montreal H1R1H9,4660 rue Charleroi Montreal H1H1T7,0,0.142857143,0.138013112,0,2.162143787,1,1,1,1,1,False,False,False,,,different address,,NA
299,299,299,299,299,299,58d7c87eaa3fb9ee2b6c,440cb95621dbe7d9cb97,Notre Dame de Grace,Notre Dame de Grace annexe,0.730769231,0.930992319,0.52430412,0.463414634,5435 av Notre Dame de Grace Montreal H4A1L2,5619 ch Cote St Antoine Montreal H4A1R5,0,0.318181818,0.19596545,0,0.351922851,1,1,1,1,1,False,False,False,,,different address,,NA
300,300,300,300,300,300,4b8cfb1145d949b1b8b2,ca7b2c50de3a685facde,Notre Dame Des Victoires annexe,Notre Dame des Victoires,0.741935484,0.922122855,0.592870152,0.617647059,6120 rue La Fontaine Montreal H1N2C1,2720 rue Bossuet Montreal H1N2S6,0,0.333333333,0.377964473,0,1.294581269,1,1,1,1,1,False,False,False,,,different address,,NA
301,301,301,301,301,301,726136f0d7e0fdf6bcd6,04b865e781ff4103fc20,Metiers de la construction de Montreal,Metiers de la construction de Montreal annexe 1,0.808510638,0.934040191,0.430414231,0.579710145,5205 rue Parthenais Montreal H2H2H4,3320 rue Hochelaga Montreal H1W1H1,0,0.5,0.34503278,0,2.072049724,1,1,1,1,1,False,False,False,,,different address,,NA
302,302,302,302,302,302,196e27827cfcab0a919b,cb8e73b818fb2c4006d3,Les ecoles communautaires Skver section anglaise,Les ecoles communautaires Skver section francaise,0.918367347,0.938797233,1.0,1.0,940 av Outremont Montreal H2V4P8,940 av Outremont Montreal H2V4P8,1,1.0,1.0,1,0.0,1,1,0,0,1,False,False,False,,,different ISCED,,NA
303,303,303,303,303,303,90d4065200b7da3b4d7d,1eb09f76b14d89a17f1c,Les ecoles Azrieli Talmud Torah Herzliah Campus Beutel section anglaise,Les ecoles Azrieli Talmud Torah Herzliah Campus Beutel section francaise,0.944444444,0.954882382,1.0,1.0,4840 av Saint Kevin Montreal H3W1P2,4840 av Saint Kevin Montreal H3W1P2,1,1.0,1.0,1,0.0,1,1,1,1,1,True,True,False,,,different names,,NA
304,304,304,304,304,304,4b7fbaff99ecfcc4eab0,1eb09f76b14d89a17f1c,Les ecoles Azrieli Talmud Torah Herzliah Campus Adams section francaise,Les ecoles Azrieli Talmud Torah Herzliah Campus Beutel section francaise,0.916666667,0.938325483,0.582815505,0.594594595,5475 av Mountain Sights Montreal H3W2Y8,4840 av Saint Kevin Montreal H3W1P2,0,0.333333333,0.500773396,0,0.388822556,0,0,0,0,1,False,False,False,,,different address,,NA
305,305,305,305,305,305,4b7fbaff99ecfcc4eab0,90d4065200b7da3b4d7d,Les ecoles Azrieli Talmud Torah Herzliah Campus Adams section francaise,Les ecoles Azrieli Talmud Torah Herzliah Campus Beutel section anglaise,0.85915493,0.903978357,0.582815505,0.594594595,5475 av Mountain Sights Montreal H3W2Y8,4840 av Saint Kevin Montreal H3W1P2,0,0.333333333,0.500773396,0,0.388822556,0,0,0,0,1,False,False,False,,,different address,,NA
306,306,306,306,306,306,1657a9f05a67e7a809fb,90d4065200b7da3b4d7d,Les ecoles Azrieli Talmud Torah Herzliah Campus Adams section anglaise,Les ecoles Azrieli Talmud Torah Herzliah Campus Beutel section anglaise,0.915492958,0.937489271,0.582815505,0.594594595,5475 av Mountain Sights Montreal H3W2Y8,4840 av Saint Kevin Montreal H3W1P2,0,0.333333333,0.500773396,0,0.388822556,0,0,0,0,1,False,False,False,,,different address,,NA
307,307,307,307,307,307,1657a9f05a67e7a809fb,4b7fbaff99ecfcc4eab0,Les ecoles Azrieli Talmud Torah Herzliah Campus Adams section anglaise,Les ecoles Azrieli Talmud Torah Herzliah Campus Adams section francaise,0.943661972,0.958149899,1.0,1.0,5475 av Mountain Sights Montreal H3W2Y8,5475 av Mountain Sights Montreal H3W2Y8,1,1.0,1.0,1,0.0,1,1,1,1,1,True,True,False,,,different names,,NA
308,308,308,308,308,308,a7dcf3fbc95226b5e52b,ebc15aed4f7faccf40d7,Lambert Closse,Lambert Closse,1.0,1.0,0.404519917,0.426666667,6105 rue Ladauversiere Montreal H1S1R6,5840 rue Saint Urbain Montreal H2T2X5,0,0.352941176,0.232621053,0,7.142014432,1,1,1,1,1,False,False,False,,,different address,,NA
309,309,309,309,309,309,b8cd96fce9ce3e779193,0b5495b0f63d88042c22,L Academie Centennial section anglaise,L Academie Centennial section francaise,0.897435897,0.90913729,1.0,1.0,2065 rue Sherbrooke Ouest Montreal H3H1G6,2065 rue Sherbrooke Ouest Montreal H3H1G6,1,1.0,1.0,1,0.000950557,1,1,1,1,1,True,True,False,,,different names,,NA
310,310,310,310,310,310,b8cd96fce9ce3e779193,ead1306c686f673d0a4a,L Academie Centennial section anglaise,L Academie Centennial section anglaise 2e cycle,0.808510638,0.922033499,0.364548784,0.4,2065 rue Sherbrooke Ouest Montreal H3H1G6,5100 ch de la Cote Saint Luc Montreal H3G2G9,0,0.130434783,0.089984254,0,2.884523208,1,1,1,1,1,False,False,False,,,different address,,NA
311,311,311,311,311,311,a3af7e2e213c39d5b209,65fa7d9e1f4950992028,Jean Grou,Jean Grou,1.0,1.0,0.395284708,0.422535211,12725 boul Rodolphe Forget Montreal H1E6P6,805 rue Tasse Montreal H4L1N8,0,0.15,0.062994079,0,16.18936794,0,0,0,0,1,False,False,False,,,different address,,NA
312,312,312,312,312,312,a47341d6d8f901f24a9b,3c7fb194027eb13afb68,Institut Grasset,Institut Grasset,1.0,1.0,0.896593488,0.857142857,220 Avenue Fairmount Ouest Montreal Quebec H2T2M7 Canada,220 Avenue Fairmount Ouest Montreal H2T2M7,1,1.0,1.0,1,0.02776284,1,1,1,1,1,False,True,True,a47341d6d8f901f24a9b,idx1,longer address,,3c7fb194027eb13afb68
313,313,313,313,313,313,c9be808b83b5b5ae8716,42cc0d80d8a52cf391cd,Honore Mercier,Honore Mercier,1.0,1.0,0.405095747,0.338028169,8280 rue de Nantes Montreal H1P2J1,1935 boul Desmarchais Montreal H4E2B9,0,0.375,0.242535625,0,15.22628446,0,0,0,0,1,False,False,False,,,different address,,NA
314,314,314,314,314,314,25f5e1de8ef686750a7d,181af324ac077629fc71,Felix Leclerc,Felix Leclerc,1.0,1.0,0.361311002,0.289473684,1750 boul du Tricentenaire Montreal H1B3B1,6055 av Darlington Montreal H3S2H9,0,0.238095238,0.054554473,0,18.45297692,1,1,1,1,1,False,False,False,,,different address,,NA
315,315,315,315,315,315,e62e67ecf3caa17f4834,6051d0ee1fdbd51fff01,Enfants du Monde,Les Enfants du Monde,0.8,0.910299127,0.450748936,0.380952381,2915 rue Marcel Montreal H4R1B2,5350 av Rosedale Montreal H4V2H9,0,0.090909091,0.174077656,0,7.947689766,1,1,1,1,1,False,False,False,,,different address,,NA
316,316,316,316,316,316,654c67beba06b7973778,7803cab9d0cfd8dbfd6a,Ecole de Technologie Superieure,Ecole de technologie superieure,0.935483871,1.0,0.801233617,0.755102041,1100 Notre Dame Street West Montreal Quebec H3C1K3 Canada,1100 rue Notre Dame Ouest Montreal H3C1K3,1,0.272727273,0.559106145,1,10.90942074,1,1,1,1,1,False,False,False,,,different address,,NA
317,317,317,317,317,317,b407b6d424128a93cdf8,9f7a84416f7ee51e4e2d,Ecole de Stenographie Judiciaire du Quebec,Ecole de stenographie judiciaire du Quebec,0.952380952,1.0,0.829250436,0.788461538,465 rue Saint Jean bureau 505 Montreal QC Quebec H2Y2R6 Canada,465 rue St Jean Bureau 505 Montreal H2Y2R6,1,0.785714286,0.819891592,1,0.017232668,1,1,1,1,1,False,False,True,b407b6d424128a93cdf8,idx1,longer address,,9f7a84416f7ee51e4e2d
318,318,318,318,318,318,401a35ca2a5ff465336c,01972de62ef627eb553a,Ecole Polytechnique de Montreal,Ecole Polytechnique de Montreal,1.0,1.0,0.667081024,0.6375,2900 boul Edourd Montpetit CP 6079 Succ Centre Ville Montreal Quebec H3C3A7 Canada,Campus de l Universite de Montreal 2900 boul Edouard Montpetit Montreal H3T1J4,0,0.045454545,0.0,0,,1,1,1,1,1,False,False,False,,,different address,,NA
319,319,319,319,319,319,69737111bafaea0edc90,a3a5cc9812870a5ba497,Ecole National de Cirque,Ecole nationale de cirque,0.88,0.966987557,0.693232593,0.684931507,8181 2nd Ave Montreal Quebec H1Z 2N9 Canada,8181 2e Avenue Montreal H1Z4N9,1,0.666666667,0.6172134,0,0.045159665,1,1,1,1,1,False,False,True,69737111bafaea0edc90,idx1,longer address,,a3a5cc9812870a5ba497
320,320,320,320,320,320,f49b6872986db10498e9,502d7cc468fbf569fe02,Dauversiere la,La Dauversiere,0.571428571,1.0,0.357914566,0.337662338,5485 rue Jean Talon Est Montreal H1S1L8,11600 boul de l Acadie Montreal H3M2T2,0,0.25,0.20025047,0,9.689381863,0,0,0,0,1,False,False,False,,,different address,,NA
321,321,321,321,321,321,bbb7bd90d2132bed573e,b53c29a76f14df7b8dcc,Concordia University,Universite Concordia,0.2,0.913043478,0.564840717,0.53968254,1550 de Maisonneuve Blvd W Guy Metro (GM) Room 230 Montreal Quebec H3G1N2 Canada,1455 boul de Maisonneuve Ouest Montreal H3G1M8,0,0.323529412,0.621034428,0,0.161788417,1,1,1,1,1,False,False,False,,,different address,,NA
322,322,322,322,322,322,d7d78ea50d2ea9b219af,e8ecb265229b604748ab,College des Technologies de l Information de Montreal,College des Technologies de l Information de Montreal,1.0,1.0,0.94453555,0.942307692,1255 boul Robert Bourassa Bureau 100 Montreal H3B3V8,1255 boul Robert Bourassa Bureau 502 Montreal H3B3V8,1,1.0,1.0,1,0.0,1,1,1,1,1,True,True,False,,,Not sure which is correct office,,NA
323,323,323,323,323,323,46e0d17e62a18edfa23f,9ab282e73b037b83cee7,College de gestion technologie et sante Matrix inc ,College de gestion technologie et sante Matrix inc ,1.0,1.0,0.64740966,0.697674419,1001 rue Sherbrooke Est Bureaux 200 207 et 210 Montreal H2L1L3,1980 rue Sherbrooke Ouest bureau 240 609 709 et 711 Montreal H3H1E8,0,0.6,0.230769231,0,1.943834356,1,1,1,1,1,False,False,False,,,different address,,NA
324,324,324,324,324,324,bba03a46131db537d84c,2eb1372ce358dd45079a,College de gestion technologie et sante Matrix inc (secteur anglophone),College de gestion technologie et sante Matrix inc (secteur anglophone),1.0,1.0,0.623152753,0.694214876,1980 rue Sherbrooke Ouest Bureau 609 et 709 Montreal H3H1E8,1001 rue Sherbrooke Est Bureaux 200 207 et 210 Montreal H2L1L3,0,0.125,0.0,0,3.265939471,1,1,1,1,1,False,False,False,,,different address,,NA
325,325,325,325,325,325,54689fba3c1b5f3c8fa5,105030b680bd7b1b237e,College TAV (secteur anglophone),College TAV (secteur anglophone),1.0,1.0,0.377123617,0.342857143,6005 boul Decarie Montreal H3W3C9,5030 rue Jeanne Mance Montreal H2V4J8,0,0.25,0.121045507,0,4.95788985,1,1,1,1,1,False,False,False,,,different address,,NA
326,326,326,326,326,326,4f7773cfec92f3f24869,ba2b5979f12cf9f36037,College TAV,TAV College,0.272727273,1.0,0.782881361,0.744186047,6333 boul Decarie Montreal H3W3E1,6333 Decarie Boulevard Montreal Quebec H3W 3E1 Canada,1,0.166666667,1.0,1,0.016235161,1,1,1,1,1,False,True,True,ba2b5979f12cf9f36037,idx2,longer address,,4f7773cfec92f3f24869
327,327,327,327,327,327,e279507506de2b191c74,ba2b5979f12cf9f36037,College TAV,TAV College,0.272727273,1.0,0.613833947,0.558139535,6005 boul Decarie Montreal H3W3C9,6333 Decarie Boulevard Montreal Quebec H3W 3E1 Canada,0,0.166666667,1.0,0,0.180302504,1,1,1,1,1,False,False,False,,,different address,,NA
328,328,328,328,328,328,e279507506de2b191c74,4f7773cfec92f3f24869,College TAV,College TAV,1.0,1.0,0.784070202,0.818181818,6005 boul Decarie Montreal H3W3C9,6333 boul Decarie Montreal H3W3E1,0,1.0,1.0,0,0.179076676,1,1,1,1,1,False,False,False,,,different address,,NA
329,329,329,329,329,329,50a9a3217e2067cd50fb,265ea4beeeae0333dcc8,College St Michel,College St Michel,1.0,1.0,0.535689681,0.567164179,1900 rue Sauve Est Montreal H2B3A8,1995 rue Belanger Montreal H2G1B8,0,0.416666667,0.39223227,0,4.025118503,1,1,1,1,1,False,False,False,,,different address,,NA
330,330,330,330,330,330,f387f12adb8ba641edd4,b28bfc7d935f5ad5fbfa,College Mont Saint Louis,College Saint Louis,0.791666667,0.913500278,0.305144142,0.351351351,1700 boul Henri Bourassa Est Montreal H2C1J3,275 36e Avenue Montreal H8T2A4,0,0.095238095,0.074124932,0,15.02459919,1,1,1,1,1,False,False,False,,,different address,,NA
331,331,331,331,331,331,cdbb935178442e432a47,8b2b882fb963720f9df5,College LaSalle,Lasalle College,0.2,1.0,0.805276232,0.740740741,2000 rue Sainte Catherine Ouest Montreal H3H2T2,2000 Sainte Catherine St W R D Montreal Quebec H3H 2T2 Canada,1,0.52,0.773001206,1,0.002645851,0,0,0,0,1,False,False,True,cdbb935178442e432a47,idx1,Quebec > ESDC,,cdbb935178442e432a47
332,332,332,332,332,332,36863398e7183833c998,8b2b882fb963720f9df5,College LaSalle,Lasalle College,0.2,1.0,0.770784029,0.7,2000 rue Sainte Catherine Ouest Bureau 2000 Montreal H3H2T2,2000 Sainte Catherine St W R D Montreal Quebec H3H 2T2 Canada,1,0.52,0.773001206,1,0.002645851,1,1,1,1,1,False,False,True,36863398e7183833c998,idx1,Quebec > ESDC,,36863398e7183833c998
333,333,333,333,333,333,36863398e7183833c998,cdbb935178442e432a47,College LaSalle,College LaSalle,1.0,1.0,0.930033468,0.886792453,2000 rue Sainte Catherine Ouest Bureau 2000 Montreal H3H2T2,2000 rue Sainte Catherine Ouest Montreal H3H2T2,1,1.0,1.0,1,0.0,0,0,0,0,1,False,False,True,36863398e7183833c998,idx1,longer address,,36863398e7183833c998
334,334,334,334,334,334,3a903e90a1ffcaae21fc,68db937bf330c23e6c70,College Jean de Brebeuf,College Jean de Brebeuf,1.0,1.0,0.926799116,0.903225806,3200 ch de la Cote Sainte Catherine Montreal H3T1C1,3200 ch Cote Ste Catherine Montreal H3T1C1,1,0.666666667,0.826393871,1,0.0,0,0,0,0,0,False,False,False,,,different ISCED,,NA
335,335,335,335,335,335,f592a98d45ee015cb700,b9bb8b1c17bde62c931d,College Herzing (secteur anglophone),College Herzing (secteur anglophone),1.0,1.0,0.524210595,0.419753086,1616 boul Rene Levesque Ouest Montreal H3H1P8,8370 boul Lacordaire Montreal H1R3Y6,0,0.3,0.381881308,0,10.40433281,1,1,1,1,1,False,False,False,,,different address,,NA
336,336,336,336,336,336,1444b92d755c70206da9,62240796a3b49a1310e7,College Canada inc ,College Canada inc ,1.0,1.0,0.855337203,0.844827586,1231 rue Sainte Catherine Ouest Bureau 503 Montreal H3G1P5,1118 rue Sainte Catherine Ouest Bureau 403 Montreal H3B1H5,0,1.0,1.0,0,0.194592549,1,1,1,1,1,False,False,False,,,different address,,NA
337,337,337,337,337,337,ba04362fad747495e094,2a3b832a9a9ba7bd43e5,College Canada (secteur anglophone),College Canada inc (secteur anglophone),0.897435897,0.953462589,0.751469149,0.701754386,1118 rue Sainte Catherine Ouest 4e etage Montreal H3B1H5,1231 rue Sainte Catherine Ouest Bureau 503 Montreal H3G1P5,0,1.0,1.0,0,0.194592549,1,1,1,1,1,False,False,False,,,different address,,NA
338,338,338,338,338,338,a1435e954d4e751e0f3c,927930ff0045a5d654f3,College CDI Administration Technologie Sante,College CDI Administration Technologie Sante Saint Leonard,0.75862069,0.915933778,0.589590328,0.585858586,416 boul de Maisonneuve O bureau 700 Montreal H3A1L2,9480 boul Lacordaire Bureau 204 Montreal H1R0C4,0,0.380952381,0.40824829,0,11.07963859,1,1,1,1,1,False,False,False,,,different address,,NA
339,339,339,339,339,339,16540790d776ce9c9942,f499438bb99beb32aa46,College de Photographie Marsan,College de photographie Marsan inc ,0.828571429,0.952353266,0.728357041,0.666666667,3536 St Laurent Blvd Montreal Quebec H2X 2V1 Canada,3536 boul Saint Laurent Montreal H2X2V1,1,0.222222222,0.56577895,1,0.032836563,1,1,1,1,1,False,False,True,f499438bb99beb32aa46,idx2,Quebec > ESDC,,f499438bb99beb32aa46
340,340,340,340,340,340,14eaadaa92653510dae8,698c4ba35d9650184144,College de L immobilier du Quebec,College de l immobilier du Quebec,0.96969697,1.0,0.528910357,0.476190476,600 Chemin du Golf Ile des Soeurs Quebec H3E1A8 Canada,600 ch du Golf Montreal H3E1A8,1,1.0,1.0,1,0.099606774,1,1,1,1,1,False,True,True,14eaadaa92653510dae8,idx2,longer address,,698c4ba35d9650184144
341,341,341,341,341,341,a9b0d71f99f04689ba74,37460002dd823cbe2151,College de Bois De Boulogne,Cegep de Bois de Boulogne,0.814814815,0.912870929,0.864800647,0.735849057,10555 Avenue De Bois De Boulogne Montreal Quebec H4N1L4 Canada,10555 av de Bois de Boulogne Montreal H4N1L4,1,1.0,1.0,1,0.129692797,1,1,1,1,1,False,True,True,a9b0d71f99f04689ba74,idx1,longer address,,37460002dd823cbe2151
342,342,342,342,342,342,47636ea54078a19b76d2,71c53e7da6a52a928a34,College Salette,College Salette inc ,0.75,0.912870929,0.805629233,0.777777778,3536 Boul St Laurent Montreal Quebec H2X 2V1 Canada,3536 boul Saint Laurent Montreal H2X2V1,1,0.833333333,0.872871561,1,0.032836563,1,1,1,1,1,False,False,True,71c53e7da6a52a928a34,idx2,Quebec > ESDC,,71c53e7da6a52a928a34
343,343,343,343,343,343,bde3f5e9ed56925efda6,17856742b2d6a86e7dda,College O sullivan de Montreal,College O Sullivan de Montreal inc ,0.828571429,0.947330933,0.898100419,0.847826087,1191 rue de la Montagne Montreal Quebec H3G1Z2 Canada,1191 rue de la Montagne Montreal H3G1Z2,1,1.0,1.0,1,0.021363467,1,1,1,1,1,False,True,True,bde3f5e9ed56925efda6,idx1,longer address,,17856742b2d6a86e7dda
344,344,344,344,344,344,88c9dbd94112a78ded95,017420a9725ecac5769b,College Inter Dec,College Inter Dec,1.0,1.0,0.828026497,0.75862069,2000 rue Sainte Catherine W Suite 8000 Montreal Quebec H3H 2T2 Canada,2000 rue Sainte Catherine Ouest Montreal H3H2T2,1,0.909090909,0.864126412,1,0.010796475,1,1,1,1,1,False,False,True,017420a9725ecac5769b,idx2,Quebec > ESDC,,017420a9725ecac5769b
345,345,345,345,345,345,2d0fc38758bc14321e1b,e40c200d79c1bab60477,Coeur Immacule de Marie,Coeur Immacule de Marie annexe,0.766666667,0.922330984,0.427617987,0.478873239,1845 boul Desmarchais Montreal H4E2B7,1825 rue Jolicoeur Montreal H4E1X3,0,0.1875,0.0,0,0.153571164,1,1,1,1,1,False,False,False,,,different address,,NA
346,346,346,346,346,346,160b10cfb8778a773d0e,7407515ea8b2bdea3419,Centre Francois Michelle secondaire 1er cycle,Centre Francois Michelle secondaire 2e cycle,0.955555556,0.950846775,0.462030828,0.53968254,5210 rue Durocher Montreal H2V3Y1,9275 rue Clark Montreal H2N2K3,0,0.416666667,0.350823208,0,4.863039231,1,1,1,1,1,False,False,False,,,different address,,NA
347,347,347,347,347,347,3728991eb49f4ab6594f,1d0478e4ee937d4e9633,Cegep Gerald Godin,Cegep Gerald Godin,1.0,1.0,0.791925562,0.782608696,15615 boul Gauvin Ouest Montreal Quebec H9H 5K8 Canada,15615 boul Gouin Ouest Montreal H9H5K8,1,0.846153846,0.759072115,1,,1,1,1,1,1,False,False,True,1d0478e4ee937d4e9633,idx2,Quebec > ESDC,,1d0478e4ee937d4e9633
348,348,348,348,348,348,de90d0a6c0410b720c45,d322146b647821ae9122,Cardinal Leger,Cardinal Leger,1.0,1.0,0.405553553,0.382352941,6951 av des Ormeaux Montreal H1K2X7,2000 rue Decelles Montreal H4M1B3,0,0.214285714,0.28644595,0,15.91628763,1,1,1,1,1,False,False,False,,,different address,,NA
349,349,349,349,349,349,852712b994ad065e2054,4dc5ee7d1d1359679e50,Campus DEffets Visuels Inc ,Campus d effets visuels Inc ,0.857142857,0.955330294,0.736955527,0.765957447,226 av Papineau #105 Montreal Quebec H2K 4J5 Canada,2261 av Papineau Bureau 105 Montreal H2K4J5,0,1.0,1.0,1,,1,1,1,1,1,False,False,False,,,different address,,NA
350,350,350,350,350,350,0eb442ce27fef044a104,68d2736cf9c46a9c39dc,CEGEP du Vieux Montreal,Cegep du Vieux Montreal,0.826086957,1.0,0.837707817,0.8,255 Rue Ontario Est Montreal Quebec H2X 1X6 Canada,255 rue Ontario Est Montreal H2X1X6,1,1.0,1.0,1,0.073897416,1,1,1,1,1,False,True,True,0eb442ce27fef044a104,idx1,longer address,,68d2736cf9c46a9c39dc
351,351,351,351,351,351,7faa8b652d72c24aa301,c4634e397d8ecb84aede,Antoine de Saint Exupery,Antoine de Saint Exupery annexe,0.774193548,0.93980094,0.386654447,0.371428571,5150 boul Robert Montreal H1R1P9,8455 rue du Pre Laurin Montreal H1R3P3,0,0.176470588,0.068041382,0,0.177030456,1,1,1,1,0,False,False,False,,,different address,,NA
352,352,352,352,352,352,f5861a7ae228c4d7900d,641e40fd1b36ba7e4710,Academie Solomon Schechter campus prescolaire section anglaise,Academie Solomon Schechter campus prescolaire section francaise,0.936507937,0.954785924,1.0,1.0,4950 av Macdonald Montreal H3X2V3,4950 av Macdonald Montreal H3X2V3,1,1.0,1.0,1,7.8e-05,1,1,1,1,1,True,True,False,,,different names,,NA
