"SV_TAXONOMY","TAXONOMY_NAME","RG_REFERENCE","RG_NAME","SV_REFERENCE","SV_NAME","SV_DESCRIPTION","SL_REFERENCE","LC_REFERENCE","PHONE_NUMBER","WEBSITE","EMAIL_ADDRESS","WHEELCHAIR_ACCESSIBLE","LANGUAGE","HOURS","STREET_NUMBER","STREET_NAME","STREET_TYPE","STREET_DIRECTION","CITY","PROVINCE","POSTAL_CODE","LATITUDE","LONGITUDE","811_LINK"
"LN-9300","Walk In Medical Clinics","17658345","Station Square Medical Clinic","17658346","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open weekends and evenings.","17658348","17658347","6044388288",,,"Y",,"Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 21:00; Sat 09:00 - 18:00; Sun 10:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours may be available; call to confirm.",,"","","",,,,"49.227868","-123.004463","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658346&SiteResourceAgencyNum=17658347"
"LN-9300","Walk In Medical Clinics","17658349","Khatsahlano Medical Clinics","17658355","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Clinics may be open evenings and or weekends; see specific location for details.","17658357","17658356","2502209999","https://www.cookstclinic.ca/",,"Y",,"Mon 08:00 - 18:00; Tue 08:00 - 18:00; Wed 08:00 - 18:00; Thu 08:00 - 18:00; Fri 08:00 - 18:00; Sat 10:00 - 16:00; Sun 10:00 - 16:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours may be available; call to confirm.",,"","","",,,,"48.413923","-123.356852","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658355&SiteResourceAgencyNum=17658356"
"LN-9300","Walk In Medical Clinics","17658349","Khatsahlano Medical Clinics","17658355","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Clinics may be open evenings and or weekends; see specific location for details.","50704624","17658353","6047319187","http://khatsclinic.ca/schedule/kitsilano",,"Y",,"Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 09:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours may be available; call to confirm.",,"","","",,,,"49.264068","-123.166009","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658355&SiteResourceAgencyNum=17658353"
"LN-9300","Walk In Medical Clinics","17658385","Old Orchard Medical Clinic","17658386","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends, evenings, and statutory holidays.","17658388","17658387","6044316585","https://burnabymedicalclinic.com/medical-services/walk-in-clinic-burnaby/",,"Y",,"Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 09:00 - 19:00; Sun 10:00 - 19:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 10:00 - 19:00.",,"","","",,,,"49.231407","-123.005129","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658386&SiteResourceAgencyNum=17658387"
"LN-9300","Walk In Medical Clinics","17658389","Triton Medical Clinic","17658390","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Clinic hours vary and are subject to change; call to confirm.","17658392","17658391","6045949990","https://wellclinics.ca/properties/triton-medical-clinic/",,"Y",,"Mon 08:00 - 18:00; Tue 08:00 - 18:00; Wed 08:00 - 18:00; Thu 08:00 - 18:00; Fri 08:00 - 18:00; Sat 09:00 - 12:00; Sun 08:00 - 13:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours may be available; call to confirm.",,"","","",,,,"49.152310","-122.890373","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658390&SiteResourceAgencyNum=17658391"
"LN-9300","Walk In Medical Clinics","17658393","Valley Centre Medical Clinic","17658394","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Clinic hours vary and are subject to change; call to confirm.","17658396","17658395","6045349284",,,"Y",,"Mon 08:30 - 18:00; Tue 08:30 - 18:00; Wed 08:30 - 18:00; Thu 08:30 - 18:00; Fri 08:30 - 18:00; Sat 09:00 - 13:30; Sun 09:00 - 13:30; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours may be available; call to confirm.",,"","","",,,,"49.118210","-122.673359","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658394&SiteResourceAgencyNum=17658395"
"LN-9300","Walk In Medical Clinics","17658397","Willoughby Medical Centre","17658398","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays.","17658400","17658399","6045148800","http://www.willoughbymedical.ca/contactus.htm",,"Y",,"Clinic opens Mon - Sat at 08:00, at which time names are taken for the day. Patients are encouraged to come in when the clinic opens to ensure being seen the same day, or to call first for availability. Closed statutory holidays.",,"","","",,,,"49.122595","-122.662595","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658398&SiteResourceAgencyNum=17658399"
"LN-9300","Walk In Medical Clinics","17658448","Highgate Medical Clinic","17658449","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays.","17658451","17658450","6047779101","https://medical.highgateclinic.ca/",,"Y",,"Mon 08:30 - 14:30; Tue 10:00 - 17:00; Wed 10:00 - 17:00; Thu 10:00 - 17:00; Fri 10:00 - 17:00; Sat 10:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.218204","-122.955384","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658449&SiteResourceAgencyNum=17658450"
"LN-9300","Walk In Medical Clinics","17658498","The Doctors' Office","17658499","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays.","17658501","17658500","6047348252","http://thedoctorsofficevancouver.com/",,"Y",,"Mon 07:00 - 17:00; Tue 07:00 - 17:00; Wed 07:00 - 17:00; Thu 07:00 - 17:00; Fri 08:00 - 17:00; Sat 08:00 - 14:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.263577","-123.121538","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658499&SiteResourceAgencyNum=17658500"
"LN-9300","Walk In Medical Clinics","17658691","Willowbrook Medical Clinic","17658692","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis.","17658694","17658693","6045301333",,,"Y",,"Mon 09:00 - 14:00; Tue 09:00 - 14:00; Wed 09:00 - 14:00; Thu 09:00 - 14:00; Fri 08:00 - 13:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.115513","-122.678664","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658692&SiteResourceAgencyNum=17658693"
"LN-9300","Walk In Medical Clinics","17658725","Richmond Central Medical Clinic","17658726","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open weekends, some evenings, and statutory holidays.","17658728","17658727","7782974700","https://wellclinics.ca/properties/richmond-central-medical-centre/",,"Y",,"Mon 08:00 - 20:00; Tue 08:00 - 20:00; Wed 08:00 - 20:00; Thu 08:00 - 20:00; Fri 08:00 - 20:00; Sat 09:00 - 14:00; Sun 09:00 - 14:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 09:00 - 14:00.",,"","","",,,,"49.170249","-123.136592","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658726&SiteResourceAgencyNum=17658727"
"LN-9300","Walk In Medical Clinics","17658769","Panorama Village Medical Clinic","17658770","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends, evenings, and statutory holidays.","17658772","17658771","6045740481","https://wellclinics.ca/properties/panorama-medical-clinic/",,"Y",,"Mon 08:00 - 20:00; Tue 08:00 - 20:00; Wed 08:00 - 20:00; Thu 08:00 - 20:00; Fri 08:00 - 20:00; Sat 08:00 - 14:00; Sun 08:00 - 14:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 08:00 - 14:00.",,"","","",,,,"49.104505","-122.803260","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658770&SiteResourceAgencyNum=17658771"
"LN-9300","Walk In Medical Clinics","17658971","Mount Seymour Medical Clinic","17658972","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open evenings, weekends and statutory holidays.","17658974","17658973","6049047712","http://healthwisemedical.dignifiedliving.ca/index.php?option=com_content&view=category&layout=blog&id=22&Itemid=113",,"Y",,"Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 21:00; Sat 09:00 - 17:00; Sun 09:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 10:00 - 16:00.",,"","","",,,,"49.311582","-123.024409","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658972&SiteResourceAgencyNum=17658973"
"LN-9300","Walk In Medical Clinics","17658979","Doc-Side Medical","17658983","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","17658984","17658981","6046331234",,,"Y",,"Mon 12:00 - 17:00; Tue 09:30 - 17:00; Wed 12:00 - 17:00; Thu 09:30 - 17:00; Fri 09:30 - 15:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.283827","-123.099576","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658983&SiteResourceAgencyNum=17658981"
"LN-9300","Walk In Medical Clinics","17659075","Elicare Medical","30978604","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays and some evenings; see specific location for details.","30978609","17659077","7789999966","https://www.elicare.ca/lougheedfamilypractice",,"Y",,"Mon 09:30 - 17:30; Tue 09:30 - 17:30; Wed 09:30 - 17:30; Thu 09:30 - 17:30; Fri 09:30 - 17:30; Sat 10:00 - 16:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.253444","-122.898040","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=30978604&SiteResourceAgencyNum=17659077"
"LN-9300","Walk In Medical Clinics","17659075","Elicare Medical","30978604","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays and some evenings; see specific location for details.","58586602","58586595","6045450420","https://www.elicare.ca/royalcitymedical",,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 21:00; Fri 09:00 - 17:00; Sat 09:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Clinic may be open some Sundays; call to confirm. Closed statutory holidays.",,"","","",,,,"49.213484","-122.921773","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=30978604&SiteResourceAgencyNum=58586595"
"LN-9300","Walk In Medical Clinics","17659075","Elicare Medical","30978604","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays and some evenings; see specific location for details.","59830419","59830416","6042421862","https://www.elicare.ca/cooney",,"N",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Sat 09:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.172474","-123.131932","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=30978604&SiteResourceAgencyNum=59830416"
"LN-9300","Walk In Medical Clinics","17659099","Tenth Street Medicentre","17659100","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open Saturdays.","17659102","17659101","6045263308",,,"Y",,"Mon 08:30 - 13:00; Tue 08:30 - 13:00; Wed 08:30 - 13:00; Thu 08:30 - 13:00; Fri 08:30 - 13:00; Sat 08:30 - 12:15; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.201215","-122.916095","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659100&SiteResourceAgencyNum=17659101"
"LN-9300","Walk In Medical Clinics","17659250","MD Medical Centre","17659251","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","17659253","17659252","2507689959",,,"Y",,"Mon 09:00 - 16:00; Tue 09:00 - 16:00; Wed 09:00 - 16:00; Thu 09:00 - 16:00; Fri 09:00 - 13:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays and for lunch 12:30 - 13:15.",,"","","",,,,"49.840972","-119.611480","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659251&SiteResourceAgencyNum=17659252"
"LN-9300","Walk In Medical Clinics","17659254","Salveo Medical Clinic","17659255","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open weekends and statutory holidays.","17659257","17659256","2506140007",,,"Y",,"Mon 08:00 - 19:00; Tue 08:00 - 19:00; Wed 08:00 - 19:00; Thu 08:00 - 19:00; Fri 08:00 - 19:00; Sat 09:00 - 15:00; Sun 09:00 - 15:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 09:00 - 15:00.",,"","","",,,,"53.887457","-122.769326","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659255&SiteResourceAgencyNum=17659256"
"LN-9300","Walk In Medical Clinics","17659351","Ultima Medical Services","17659355","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis.","17659357","17659356","6042076900","https://yvrmedical.com/",,"Y",,"Mon 08:30 - 16:00; Tue 08:30 - 16:00; Wed 08:30 - 16:00; Thu 08:30 - 16:00; Fri 08:30 - 16:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays and for lunch: 12:00 - 13:00.",,"","","",,,,"49.194605","-123.176251","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659355&SiteResourceAgencyNum=17659356"
"LN-9300","Walk In Medical Clinics","17659351","Ultima Medical Services","17659355","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis.","41801478","17659353","6046838138",,,"Y",,"Tue 08:00 - 11:30; Wed 08:00 - 11:30; Thu 08:00 - 11:30; Fri 08:00 - 11:30; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.285914","-123.120120","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659355&SiteResourceAgencyNum=17659353"
"LN-9300","Walk In Medical Clinics","17659399","Mile Zero Clinic","17659400","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","17659402","17659401","2507821103","https://milezero.clinic/?fbclid=IwAR281Ce4eraX5RVeo0qxED0aUcW5_5I8xve30tsG_yzosjaSwlG1lZBMy7U",,"Y",,"Mon 09:00 - 16:00; Tue 09:00 - 16:00; Wed 09:00 - 16:00; Thu 09:00 - 16:00; Fri 09:00 - 16:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"55.757051","-120.222749","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659400&SiteResourceAgencyNum=17659401"
"LN-9300","Walk In Medical Clinics","17659634","Uptown Medical Clinic","17659635","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Weekend and statutory holiday hours are available.","17659637","17659636","2505908375","https://www.uptownmedicalclinic.ca/",,"Y",,"Mon 08:00 - 18:00; Tue 08:00 - 18:00; Wed 08:00 - 18:00; Thu 08:00 - 18:00; Fri 08:00 - 18:00; Sat 10:00 - 15:00; Sun 10:00 - 15:00; Note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.Statutory holidays 10:00 - 16:00",,"","","",,,,"48.454041","-123.374313","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659635&SiteResourceAgencyNum=17659636"
"LN-9300","Walk In Medical Clinics","17659794","Abby Central Medical and Dental Clinic","17659795","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis.","17659797","17659796","6045571777",,,"Y",,"Mon 08:30 - 15:00; Tue 08:30 - 15:00; Wed 08:30 - 15:00; Thu 08:30 - 15:00; Fri 08:30 - 15:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.053283","-122.314944","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659795&SiteResourceAgencyNum=17659796"
"LN-9300","Walk In Medical Clinics","17659800","Chetwynd Primary Care Clinic","17659801","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis.","17659803","17659802","2507887300","https://www.northernhealth.ca/locations/medical-clinics/chetwynd-primary-care-clinic",,"Y",,"Mon 09:00 - 16:30; Tue 09:00 - 16:30; Wed 09:00 - 16:30; Thu 09:00 - 16:30; Fri 09:00 - 16:30; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays and for lunch: 12:00 - 13:00.",,"","","",,,,"55.700364","-121.633385","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659801&SiteResourceAgencyNum=17659802"
"LN-9300","Walk In Medical Clinics","17659823","Airport Way Medical Clinic","17659824","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis.","17659826","17659825","2507747838",,,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays and for lunch: 12:00 - 13:00.",,"","","",,,,"58.807950","-122.695510","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659824&SiteResourceAgencyNum=17659825"
"LN-9300","Walk In Medical Clinics","17660274","CarePlace Medical Centre","17660275","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open weekends and statutory holidays.","17660277","17660276","6045813550","https://wellclinics.ca/properties/careplace-fleetwood/",,"Y",,"Clinic opens Mon, Tue, Fri, and Sat at 07:00, Wed at 08:30, and Sun at 09:00 at which time names are taken for the day; hours subject to patient volume. Statutory holiday hours may be available; call to confirm.",,"","","",,,,"49.166461","-122.801215","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660275&SiteResourceAgencyNum=17660276"
"LN-9300","Walk In Medical Clinics","17660274","CarePlace Medical Centre","17660275","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open weekends and statutory holidays.","17660279","17660278","6045905811","https://wellclinics.ca/properties/care-place-scott-road-medical/",,"Y",,"Mon 08:30 - 19:00; Tue 08:30 - 19:00; Wed 09:00 - 19:00; Thu 08:30 - 19:00; Fri 09:00 - 19:00; Sat 08:30 - 13:00; Sun 08:30 - 13:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 09:00 - 13:00.",,"","","",,,,"49.133387","-122.890314","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660275&SiteResourceAgencyNum=17660278"
"LN-9300","Walk In Medical Clinics","17660284","Brickyard Medical Clinic","17660285","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends and statutory holidays.","17660287","17660286","6045767701",,,"Y",,"Mon 08:00 - 17:00; Tue 08:00 - 18:00; Wed 08:00 - 18:00; Thu 08:00 - 18:00; Fri 08:00 - 17:00; Sat 09:00 - 14:00; Sun 09:00 - 14:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 10:00 - 14:00; closed Christmas Day.",,"","","",,,,"49.104110","-122.738371","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660285&SiteResourceAgencyNum=17660286"
"LN-9300","Walk In Medical Clinics","17660292","Colebrook Medical Clinic","17660293","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays.","17660295","17660294","7785741414","https://wellclinics.ca/properties/colebrook-medical-clinic/",,"Y",,"Mon 08:00 - 19:00; Tue 08:00 - 19:00; Wed 08:00 - 19:00; Thu 08:00 - 19:00; Fri 08:00 - 18:00; Sat 09:00 - 15:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.103543","-122.799043","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660293&SiteResourceAgencyNum=17660294"
"LN-9300","Walk In Medical Clinics","17660491","theWell Medical Clinic","17660492","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays, and some evenings and statutory holidays.","17660494","17660493","6049372520","http://www.thewellmedical.com/sub/walkin.php",,"Y",,"Mon 09:00 - 20:00; Tue 09:00 - 19:00; Wed 09:00 - 20:00; Thu 09:00 - 19:00; Fri 09:00 - 20:00; Sat 09:00 - 15:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 09:00 - 15:00. Closed Christmas and New Year's Day.",,"","","",,,,"49.249007","-122.867352","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660492&SiteResourceAgencyNum=17660493"
"LN-9300","Walk In Medical Clinics","17660527","Discovery Medical Clinic","17660528","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open weekends and statutory holidays.","17660530","17660529","2508504505",,,"Y",,"Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 19:00; Sat 10:00 - 17:00; Sun 10:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holidays hours: 10:00 - 17:00.",,"","","",,,,"50.032952","-125.260091","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660528&SiteResourceAgencyNum=17660529"
"LN-9300","Walk In Medical Clinics","17660777","Food for the Soul Project Society","65607268","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis.","65607276","17660779","6043801608",,,"Y",,"Mon 10:00 - 15:00; Tue 10:00 - 15:00; Wed 10:00 - 15:00; Thu 10:00 - 15:00; Fri 10:00 - 15:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,"BC",,"49.217020","-122.603195","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=65607268&SiteResourceAgencyNum=17660779"
"LN-9300","Walk In Medical Clinics","17660777","Food for the Soul Project Society","65607268","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis.","73129455","73129398","6047469797",,,"Y",,"Mon 10:00 - 15:00; Tue 10:00 - 15:00; Wed 10:00 - 15:00; Thu 10:00 - 15:00; Fri 10:00 - 15:00;",,"","","",,,,"49.048801","-122.337120","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=65607268&SiteResourceAgencyNum=73129398"
"LN-9300","Walk In Medical Clinics","17660813","Matters of Health Medical Clinic","17660814","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open Saturdays.","17660816","17660815","6045584633",,,"Y",,"Mon 09:30  - 17:30; Tue 09:30  - 17:30; Wed 09:30  - 17:30; Thu 09:30  - 17:30; Fri 09:30  - 17:30; Sat; Note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time. Closed statutory holidays. Closed for lunch: 13:30 - 14:00",,"","","",,,,"49.235586","-123.155556","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660814&SiteResourceAgencyNum=17660815"
"LN-9300","Walk In Medical Clinics","17661163","Edgemont Medical Clinic","17661164","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","50426384","50426382","6049909499","http://www.edgemontclinic.com/index.html",,"Y",,"Mon 09:30 - 16:00; Tue 09:30 - 16:00; Wed 09:30 - 16:00; Thu 09:30 - 16:00; Fri 09:30 - 16:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.336925","-123.101618","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17661164&SiteResourceAgencyNum=50426382"
"LN-9300","Walk In Medical Clinics","17661222","South Vancouver Medical Clinic","17661223","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends, evenings, and statutory holidays.","17661225","17661224","6043230077","https://www.southvanmed.com/",,"Y",,"Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 09:00 - 15:00; Sun 09:00 - 15:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 09:00 - 15:00; closed Christmas Day.",,"","","",,,,"49.210671","-123.100212","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17661223&SiteResourceAgencyNum=17661224"
"LN-9300","Walk In Medical Clinics","17661350","Esquimalt Medical Clinic","17661351","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays but closed all statutory holiday long weekends.","17661353","17661352","7782654305","https://esquimaltmedicalclinic.com/community-clinic",,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Sat 09:00 - 17:00; Hours are subject to change. Clinics may stop accepting patients prior to the listed closing time; call to confirm. Closed all statutory holiday weekends.",,"","","",,,,"48.429952","-123.409936","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17661351&SiteResourceAgencyNum=17661352"
"LN-9300","Walk In Medical Clinics","17661354","Foremed Clinic","17661355","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","17661357","17661356","6045222206","https://foremedclinic.com/",,"Y",,"Mon 08:00 - 18:00; Tue 08:00 - 18:00; Wed 08:00 - 19:00; Thu 08:00 - 19:00; Fri 08:00 - 19:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.204289","-122.905839","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17661355&SiteResourceAgencyNum=17661356"
