idx1,idx2,Name_1,Name_2,Name_DL,Name_CS,Name_Q,CleanName_DL,Address_1,Address_2,Addr_DL,Addr_CS,StrNum_Match,StrName_DL,StrName_CS,PC_Match,City_1,City_2,City_DL,Distance,Match
23,18,bentley care centre,barrhead healthcare centre,0.538461538,0.600300225,0.444444444,0.538461538,4834 52nd av bentley ab t0c 0j0,4815 51st av barrhead ab t7n 1m1,0.5,0.405839725,0,0.8,0.666666667,0,bentley,barrhead,0.25,185.1896223,FALSE
5960,2988,waterford barrie retirement residence,chartwell bayview retirement residence,0.710526316,0.727309832,0.641025641,0.710526316,132 edgehill dr barrie,435 dundas st w belleville,0.230769231,0.224701766,0,0,0.083333333,0,barrie,belleville,0.3,185.2742718,FALSE
4500,2894,nimigon retirement home,carriage house retirement residence,0.457142857,0.602763781,0.388888889,0.457142857,7715 beaverdams rd niagara falls,1530 county rd 10 cherry valley,0.25,0.198272639,0,0.076923077,0.277350098,0,niagara falls,cherry valley,0.307692308,185.2991699,FALSE
7491,6594,centre locale de services communautaires olivier guimond,centre de sante et de services sociaux des collines,0.464285714,0.672367401,0.49122807,0.464285714,5810 rue sherbrooke e montre?al (que?bec) h1n 1b2,101 ch burnside la peche qc j0x 3g0 canada,0.204081633,0.19885292,0,0.25,0.18057878,0,montreal,la peche ,0,185.6196871,FALSE
51,21,cardston health centre,bassano health centre,0.772727273,0.639602149,0.608695652,0.772727273,144 2nd st w cardston ab t0k 0k0,608 5th av bassano ab t0j 0b0,0.46875,0.232495277,0,0.166666667,0,0,cardston,bassano,0.375,186.5402358,FALSE
7367,7311,centre locale de services communautaires de saint henri,centre locale de services communautaires de low,0.8,0.90707884,0.785714286,0.8,3833 rue notre dame o montre?al (que?bec) h4c 1p8,334 rte 105 cp 105 low (que?bec) j0x 2c0,0.428571429,0.357142857,0,0.1875,0.243332132,0,montreal,low,0.125,187.6198322,FALSE
8339,6555,point de service du centre locale de services communautaires de laurier station a lotbiniere prelevements,centre de sante et de services sociaux de dorval lachine lasalle,0.380952381,0.743548447,0.396226415,0.380952381,7440 rte marie victorin lotbinie?re (que?bec) g0s 1s0,1900 rue notre dame lachine qc h8s 2g2 canada,0.264150943,0.354897705,0,0.277777778,0.21170245,0,lotbiniere,lachine,0.4,188.5697694,FALSE
7411,7308,centre locale de services communautaires des maskoutains (le) (point de services centre ville),centre locale de services communautaires de limoilou,0.510638298,0.848650897,0.494736842,0.803571429,1225 rue des cascades 2e e?tage saint hyacinthe (que?bec) j2s 3h2,1405 ch de la canardie?re que?bec (que?bec) g1j 0a7,0.415384615,0.464285714,0,0.368421053,0.367423461,0,saint-hyacinthe,quebec,0.066666667,188.8818233,FALSE
7404,7311,centre locale de services communautaires de verdun a l ile des soeurs,centre locale de services communautaires de low,0.666666667,0.893245983,0.642857143,0.666666667,1 place du commerce montre?al (que?bec) h3e 1a2,334 rte 105 cp 105 low (que?bec) j0x 2c0,0.361702128,0.350412779,0,0.117647059,0.150755672,0,montreal,low,0.125,189.1628841,FALSE
7941,7411,groupe de medecine de famille u maizerets (centre locale de services communautaires et groupe de medecine de famille u de maizerets),centre locale de services communautaires des maskoutains (le) (point de services centre ville),0.386363636,0.689677633,0.466165414,0.303571429,2480 ch de la canardiere Quebec (Quebec) g1j 2g1,1225 rue des cascades 2e e?tage saint hyacinthe (que?bec) j2s 3h2,0.338461538,0.382570303,0,0.368421053,0.367423461,0,quebec,saint-hyacinthe,0.066666667,189.7315902,FALSE
7494,7411,centre locale de services communautaires orleans (maizerets),centre locale de services communautaires des maskoutains (le) (point de services centre ville),0.553191489,0.845125865,0.526315789,0.785714286,2480 ch de la canardie?re que?bec (que?bec) g1j 2g1,1225 rue des cascades 2e e?tage saint hyacinthe (que?bec) j2s 3h2,0.384615385,0.45190253,0,0.368421053,0.367423461,0,quebec,saint-hyacinthe,0.066666667,189.7316111,FALSE
7818,7738,groupe de medecine de famille lac saint jean est (clinique de medecine generale d alma ),groupe de medecine de famille de montmagny (clinique medicale du cap saint ignace),0.579545455,0.860164387,0.662921348,0.708333333,22 rue melancon e suite 201 alma (Quebec) g8b 6w3,40 ch des pionniers e cap saint ignace (Quebec) g0r 1h0,0.381818182,0.322748612,0,0.277777778,0.21170245,0,alma,cap-saint-ignace,0.125,190.5436148,FALSE
4719,4538,parry sound family health team,north huron family health team,0.733333333,0.693219824,0.612903226,0.733333333,60 bowes st parry sound,285 catherine st arthur,0.173913043,0.192307692,0,0.333333333,0.277350098,0,parry sound,arthur,0.272727273,191.490932,FALSE
7789,7268,groupe de medecine de famille du grand portage (centre locale de services communautaires de l isle verte),centre locale de services communautaires de godbout,0.428571429,0.778962075,0.424528302,0.254901961,150 rue saint jean baptiste l isle verte (Quebec) g0l 1k0,101 rue levack godbout (que?bec) g0h 1g0,0.403508772,0.473277969,0,0.260869565,0.295656198,0,lisle-verte,godbout,0.090909091,193.1799244,FALSE
6420,6419,centre de readaptation en deficience intellectuelle et en troubles du spectre de l autisme de laval,centre de readaptation en deficience intellectuelle et en troubles du spectre de l autisme de laurier station,0.889908257,0.967687931,0.872727273,0.889908257,304 boul cartier o laval (Quebec) h7n 2j2,179 boul laurier laurier station (Quebec) g0s 1n0,0.489795918,0.493608886,0,0.642857143,0.572891899,0,laval,laurier-station,0.2,194.0872878,FALSE
4816,2599,powassan and area family health team,barrie and community family health team,0.58974359,0.695083508,0.6,0.58974359,8 king st powassan,370 bayview dr barrie,0.142857143,0,0,0.2,0,0,powassan,barrie,0.125,194.2432476,FALSE
6421,6416,centre de readaptation en deficience intellectuelle et en troubles du spectre de l autisme de levis,centre de readaptation en deficience intellectuelle et en trouble du spectre de l autisme saint louis,0.920792079,0.968375968,0.911764706,0.920792079,55 rue du mont marie Levis (Quebec) g6v 0b8,845 rue saint louis joliette (Quebec) j6e 3a3,0.488888889,0.510252039,0,0.470588235,0.391311896,0,levis,joliette,0.25,194.829353,FALSE
7800,7264,groupe de medecine de famille felimedic (clinique medicale saint felix de valois),centre locale de services communautaires de gatineau (clinique de sante mentale pour adultes),0.365591398,0.65327458,0.446808511,0.288461538,610 ch de joliette saint felix de valois (Quebec) j0k 2m0,85 rue saint re?dempteur suite 206 gatineau (que?bec) j8x 4e6,0.31147541,0.408036048,0,0.2,0.21170245,0,saint-felix-de-valois,gatineau,0.238095238,195.1453253,FALSE
7286,6412,centre locale de services communautaires de la guadeloupe,centre de readaptation en deficience intellectuelle et en trouble du spectre de l autisme de repentigny,0.291262136,0.634197837,0.278846154,0.291262136,437 15e rue o la guadeloupe (que?bec) g0m 1g0,625 rue leclerc repentigny (Quebec) j6a 2e4,0.333333333,0.375960309,0,0.272727273,0.385758375,0,la guadeloupe,repentigny,0,195.1584549,FALSE
7812,7563,groupe de medecine de famille haute gaspesie (centre locale de services communautaires de mont louis),centre de sante et de services sociaux de la mitis (chsgs urgences mineures),0.316831683,0.71517091,0.460784314,0.34,19 1re av (mont louis) o cp 100 saint maxime du mont louis (Quebec) g0e 1t0,800 av du sanatorium mont joli (Quebec) g5h 3l6,0.413333333,0.446521568,0,0.263157895,0.162697843,0,saint-maxime-du-mont-louis,mont-joli,0.269230769,195.4562819,FALSE
7812,7728,groupe de medecine de famille haute gaspesie (centre locale de services communautaires de mont louis),groupe de medecine de famille de la mitis (centre locale de services communautaires de la mitis),0.831683168,0.915328688,0.794117647,0.772727273,19 1re av (mont louis) o cp 100 saint maxime du mont louis (Quebec) g0e 1t0,800 av du sanatorium mont joli (Quebec) g5h 3l6,0.413333333,0.446521568,0,0.263157895,0.162697843,0,saint-maxime-du-mont-louis,mont-joli,0.269230769,195.4636251,FALSE
43,33,camrose community cancer centre,bonnyville community cancer centre,0.735294118,0.822192192,0.714285714,0.735294118,4607 53 st camrose alberta t4v 1y5,bonnyville alberta t9n 2j7,0.352941176,0.357830027,0,0,0,0,camrose,bonnyville,0.1,195.6954502,FALSE
40,15,breton health centre,athabasca healthcare centre,0.518518519,0.625543242,0.5,0.518518519,4919 49 av breton ab t0c 0p0,3100 48th av athabasca ab t9s 1m9,0.363636364,0.421329358,0,0.8,0.666666667,0,breton,athabasca,0,195.7631196,FALSE
39,34,boyle mccauley health centre,bonnyville health centre,0.642857143,0.703526471,0.620689655,0.642857143,10628 96 st edmonton ab t0a 0m0,5001 lakeshore dr bonnyville ab t9n 2j7,0.307692308,0.185239643,0,0.083333333,0,0,edmonton,bonnyville,0,196.4368782,FALSE
39,35,boyle mccauley health centre,bonnyville healthcare centre,0.5,0.686836568,0.620689655,0.5,10628 96 st edmonton ab t0a 0m0,5001 lakeshore dr bonnyville alberta t9n 2j7,0.272727273,0.150093838,0,0.083333333,0,0,edmonton,bonnyville,0,196.567227,FALSE
40,38,breton health centre,boyle healthcare centre,0.608695652,0.700349292,0.625,0.608695652,4919 49 av breton ab t0c 0p0,5004 lakeview rd boyle ab t0a0m0 canada,0.282051282,0.207950098,0,0.090909091,0,0,breton,boyle,0.166666667,197.5768843,FALSE
8352,7233,point de service du centre locale de services communautaires de saint lazare de bellechasse a saint malachie prelevements,centre locale de services communautaires de bromont,0.404958678,0.828781226,0.385245902,0.404958678,610 7e rue saint malachie (que?bec) g0r 3n0,82 boul de bromont bureau f101 bromont (que?bec) j2l 2k3,0.321428571,0.280444714,0,0.2,0.15713484,0,saint-malachie,bromont,0.071428571,198.0589577,FALSE
7504,6608,centre locale de services communautaires saint hubert,centre de sante et de services sociaux du granit point de service saint augustin de woburn,0.433333333,0.679804304,0.32967033,0.433333333,6800 boul cousineau longueuil (que?bec) j3y 8z4,590 rue saint augustin saint augustin de woburn (que?bec) g0y 1r0,0.384615385,0.331378282,0,0.166666667,0.21170245,0,longueuil,saint-augustin-de-woburn,0.208333333,198.5020822,FALSE
7795,7384,groupe de medecine de famille du pontiac (centre locale de services communautaires mansfield pontefract),centre locale de services communautaires de saint sauveur,0.442307692,0.716280221,0.428571429,0.315789474,160 ch de la chute mansfield et pontefract (Quebec) j0x 1r0,150 rue principale saint sauveur (que?bec) j0r 1r6,0.423728814,0.37488737,0,0.142857143,0.21170245,0,mansfield-et-pontefract,saint-sauveur,0.260869565,199.5859347,FALSE
4042,3110,kawartha lakes retirement residence,chartwell westmount retirement residence,0.65,0.732854877,0.609756098,0.65,60 w st kawartha lakes,190 david bergey dr kitchener,0.172413793,0.069504805,0,0.066666667,0,0,kawartha lakes,kitchener,0.214285714,201.1485063,FALSE
8314,6568,point de service de la mrc rocher perce residence assistance continue (rac chandler),centre de sante et de services sociaux de la matapedia,0.321428571,0.658248734,0.388235294,0.304347826,537 av christophe cote chandler (Quebec) g0c 1k0,135 rue de l hopital amqui qc g5j 1e7 canada,0.166666667,0.309911597,0,0.111111111,0.157894737,0,chandler,amqui,0.125,201.5904786,FALSE
4538,3281,north huron family health team,cottage country family health team,0.676470588,0.628587266,0.542857143,0.676470588,285 catherine st arthur,205 hiram st bracebridge,0.291666667,0.254924964,0,0.416666667,0.277350098,0,arthur,bracebridge,0.181818182,204.0631513,FALSE
8344,7354,point de service du centre locale de services communautaires de laurier station a saint patrice de beaurivage prelevements,centre locale de services communautaires de rosemont,0.418032787,0.83359164,0.398373984,0.418032787,530 rue principale saint patrice de beaurivage (que?bec) g0s 1b0,2909 rue rachel e montre?al (que?bec) h1w 0a9,0.40625,0.401078225,0,0.5,0.470588235,0,saint-patrice-de-beaurivage,montreal,0.185185185,204.1502225,FALSE
8404,7326,prelevements centre locale de services communautaires les jardins du monastere (saint augustin),centre locale de services communautaires de notre dame des sept douleurs,0.547368421,0.746092147,0.520833333,0.538461538,686 rue principale saint augustin (que?bec) g0w 1k0,6001 ch de l i?le notre dame des sept douleurs (que?bec) g0l 1k0,0.453125,0.386847276,0,0.285714286,0.336336397,0,saint-augustin,notre-dame-des-sept-douleurs,0.142857143,204.4733381,FALSE
7286,6431,centre locale de services communautaires de la guadeloupe,centre de readaptation en deficience intellectuelle et trouble du spectre de l autisme centre multiservices de brossard,0.260504202,0.706761767,0.308333333,0.260504202,437 15e rue o la guadeloupe (que?bec) g0m 1g0,3530 rue isabelle brossard (Quebec) j4y 2r3,0.333333333,0.393863181,0,0.25,0.521749195,0,la guadeloupe,brossard,0.076923077,204.854364,FALSE
8345,7790,point de service du centre locale de services communautaires de laurier station a saint sylvestre prelevements,groupe de medecine de famille du grand portage (centre locale de services communautaires de riviere du loup),0.327272727,0.755483964,0.567567568,0.218181818,820 rue principale saint sylvestre (que?bec) g0s 3c0,22 rue saint laurent riviere du loup (Quebec) g5r 4w5,0.377358491,0.503717523,0,0.470588235,0.325395687,0,saint-sylvestre,riviere-du-loup,0,207.4757791,FALSE
8398,8354,prelevements centre locale de services communautaires de l ascension (saint nazaire),point de service du centre locale de services communautaires de saint lazare de bellechasse a saint raphael prelevements,0.533333333,0.837597805,0.58677686,0.483333333,174 rue principale saint nazaire (que?bec) g0w 2v0,84 rue du foyer saint raphae?l (que?bec) g0r 4c0,0.58,0.534001253,0,0.285714286,0.336336397,0,saint-nazaire,saint-raphael,0.538461538,208.1511056,FALSE
8345,7522,point de service du centre locale de services communautaires de laurier station a saint sylvestre prelevements,centre locale de services communautaires ville emard cote saint paul,0.481818182,0.816918256,0.486486486,0.481818182,820 rue principale saint sylvestre (que?bec) g0s 3c0,6161 rue laurendeau montre?al (que?bec) h4e 3x6,0.423076923,0.441616209,0,0.357142857,0.294117647,0,saint-sylvestre,montreal,0.2,208.5623093,FALSE
7915,7491,groupe de medecine de famille vallee de la gatineau (centre locale de services communautaires maniwaki),centre locale de services communautaires olivier guimond,0.359223301,0.655273315,0.394230769,0.25,149 rue principale n maniwaki (Quebec) j9e 2b7,5810 rue sherbrooke e montre?al (que?bec) h1n 1b2,0.428571429,0.452601905,0,0.375,0.430528386,0,maniwaki,montreal,0.25,208.6663206,FALSE
6437,6416,centre de readaptation en deficience intellectuelle et troubles du spectre de l autisme de sainte claire,centre de readaptation en deficience intellectuelle et en trouble du spectre de l autisme saint louis,0.875,0.959971548,0.885714286,0.875,179 c boul begin sainte claire (Quebec) g0r 2v0,845 rue saint louis joliette (Quebec) j6e 3a3,0.361702128,0.448542614,0,0.133333333,0.138675049,0,sainte-claire,joliette,0.153846154,208.9947108,FALSE
6421,6412,centre de readaptation en deficience intellectuelle et en troubles du spectre de l autisme de levis,centre de readaptation en deficience intellectuelle et en trouble du spectre de l autisme de repentigny,0.912621359,0.961573109,0.884615385,0.912621359,55 rue du mont marie Levis (Quebec) g6v 0b8,625 rue leclerc repentigny (Quebec) j6a 2e4,0.441860465,0.451067111,0,0.294117647,0.298807152,0,levis,repentigny,0.2,210.0874133,FALSE
62,17,central alberta cancer centre,barrhead community cancer centre,0.53125,0.628064719,0.454545455,0.53125,3942 50a av red deer alberta t4n 4e7,4815 51 av barrhead alberta t7n 1m1,0.527777778,0.482242822,0,0.4,0.707106781,0,red deer,barrhead,0.125,210.3283931,FALSE
7269,6624,centre locale de services communautaires de gracefield,centre de sante et de services sociaux pierre boucher,0.462962963,0.67528135,0.490909091,0.462962963,12 a rue principale cp 311 gracefield (que?bec) j0x 1w0,1333 boul jacques cartier e longueuil qc j4m 2a5 canada,0.127272727,0.246416441,0,0.227272727,0.151716521,0,gracefield,longueuil,0.2,210.3380417,FALSE
7945,7939,groupe de medecine de famille u saint francois d assise (groupe de medecine de famille umf saint francois d assise),groupe de medecine de famille u du sud de lanaudiere (centre multiservices de sante et de services sociaux claude david),0.441666667,0.760399801,0.520661157,0.636363636,10 rue de l espinay Quebec (Quebec) g1l 3l5,135 boul claude david repentigny (Quebec) j6a 1n6,0.367346939,0.45790547,0,0.176470588,0.054073807,0,quebec,repentigny,0.1,211.6682483,FALSE
7431,7256,centre locale de services communautaires du lac saint louis,centre locale de services communautaires de donnacona,0.762711864,0.821098123,0.716666667,0.762711864,180 av cartier pointe claire (que?bec) h9s 4s1,400 rte 138 donnacona (que?bec) g3m 1c3,0.391304348,0.371628063,0,0,0.106600358,0,pointe-claire,donnacona,0.230769231,213.0790206,FALSE
8407,7380,prelevements centre locale de services communautaires les jardins du monastere (saint ludger de milot),centre locale de services communautaires de saint pascal,0.5,0.817692914,0.495145631,0.628205128,733 rue gaudreault saint ludger de milot (que?bec) g0w 2b0,595 av martin saint pascal (que?bec) g0l 3y0,0.465517241,0.412393049,0,0.214285714,0,0,saint-ludger-de-milot,saint-pascal,0.333333333,213.1788312,FALSE
7815,7035,groupe de medecine de famille horizon sante (centre de sante et de services sociaux de port cartier),clinique de medecine integree et de psychologie de rimouski,0.35,0.739218012,0.336633663,0.355932203,3 rue de shelter bay port cartier (Quebec) g5b 2w9,513 rue de denonville rimouski (Quebec) g5n 1c1,0.48,0.4552996,0,0.444444444,0.536110964,0,port-cartier,rimouski,0.166666667,213.7744943,FALSE
8314,6578,point de service de la mrc rocher perce residence assistance continue (rac chandler),centre de sante et de services sociaux de matane,0.333333333,0.681122221,0.364705882,0.347826087,537 av christophe cote chandler (Quebec) g0c 1k0,333 rue thibault matane qc g4w 2w5 canada,0.208333333,0.225493808,0,0.166666667,0.063628476,0,chandler,matane,0.25,215.1579307,FALSE
7912,7661,groupe de medecine de famille vallee de la gatineau (clinique sante de grand remous),groupe de medecine de famille berthier saint jacques (clinique de medecine familiale de berthier),0.546391753,0.818393041,0.571428571,0.653846154,1508 rte transcanadienne grand remous (Quebec) j0w 1e0,788 av gilles villeneuve berthierville (Quebec) j0k 1a0,0.4,0.34565423,0,0.15,0.15713484,0,grand-remous,berthierville,0.153846154,215.2054526,FALSE
8314,6732,point de service de la mrc rocher perce residence assistance continue (rac chandler),centre multiservices de matane/point de service mrc de matane,0.321428571,0.724711793,0.470588235,0.347826087,537 av christophe cote chandler (Quebec) g0c 1k0,91 av d amours matane (Quebec) g4w 2x5,0.458333333,0.345645564,0,0.222222222,0.207514339,0,chandler,matane,0.25,215.331732,FALSE
7863,7781,groupe de medecine de famille polyclinique boreale (polyclinique boreale),groupe de medecine de famille du fjord (clinique medicale des 21),0.547945205,0.790665938,0.594594595,0.66,668 rue de parfondeval baie comeau (Quebec) g5c 3r3,171 6e rue bureau 101 saguenay (Quebec) g7b 0a3,0.431372549,0.475473731,0,0.222222222,0.486533633,0,baie-comeau,saguenay,0.181818182,215.8726144,FALSE
6491,6455,centre de readaptation en dependance du centre integre de sante et de services sociaux de la monteregie ouest services externes de sorel,centre de readaptation en deficience physique de montmagny (hopital et centre de readaptation en deficience physique de montmagny),0.397058824,0.748318191,0.518248175,0.345588235,61 rue morgan sorel tracy (Quebec) j3p 3b6,350 boul tache o montmagny (Quebec) g5v 3r8,0.418604651,0.408625774,0,0.166666667,0.083624201,0,sorel-tracy,montmagny,0.272727273,217.0492181,FALSE
8008,6491,hopital de montmagny (hopital et centre de readaptation en deficience physique de montmagny),centre de readaptation en dependance du centre integre de sante et de services sociaux de la monteregie ouest services externes de sorel,0.294117647,0.674930307,0.379562044,0.110294118,350 boul tache o montmagny (Quebec) g5v 3r8,61 rue morgan sorel tracy (Quebec) j3p 3b6,0.418604651,0.408625774,0,0.166666667,0.083624201,0,montmagny,sorel-tracy,0.272727273,217.0599068,FALSE
4741,2753,peninsula family health team inc ,burlington family health team,0.606060606,0.686543795,0.606060606,0.625,24 moore st lions head,1221 lakeshore rd burlington,0.25,0.271041082,0,0.333333333,0.277350098,0,lions head,burlington,0,218.7411661,FALSE
8360,7367,point de service du centre locale de services communautaires et centre d hebergement de soins de longue dureee de beauceville a tring jonction prelevements,centre locale de services communautaires de saint henri,0.335483871,0.834755341,0.333333333,0.335483871,106 rue commerciale tring jonction (que?bec) g0n 1x0,3833 rue notre dame o montre?al (que?bec) h4c 1p8,0.461538462,0.472455591,0,0.4375,0.432590456,0,tring-jonction,montreal,0.142857143,218.9462899,FALSE
7804,7723,groupe de medecine de famille grand gaspe (clinique point com),groupe de medecine de famille de la matapedia (centre medical de la vallee),0.546666667,0.738336872,0.486842105,0.755555556,294 rue monseigneur leblanc Gaspe (Quebec) g4x 2r5,22 rue du pont bureau 1 amqui (Quebec) g5j 3t5,0.46,0.439680451,0,0.260869565,0.294627825,0,gaspe,amqui,0,219.0209067,FALSE
7415,6421,centre locale de services communautaires des patriotes centre de services saint bruno,centre de readaptation en deficience intellectuelle et en troubles du spectre de l autisme de levis,0.303030303,0.620877608,0.4,0.303030303,50 ch de la rabastalie?re e suite 10 saint bruno de montarville (que?bec) j3v 2a5,55 rue du mont marie Levis (Quebec) g6v 0b8,0.308641975,0.503952631,0,0.260869565,0.367423461,0,saint-bruno-de-montarville,levis,0.115384615,219.247527,FALSE
7415,6479,centre locale de services communautaires des patriotes centre de services saint bruno,centre de readaptation en dependance de levis (centre multiservices de sante et de services sociaux de levis),0.376146789,0.759388907,0.5,0.341176471,50 ch de la rabastalie?re e suite 10 saint bruno de montarville (que?bec) j3v 2a5,99 rue du mont marie Levis (Quebec) g6v 0m4,0.296296296,0.478754999,0,0.260869565,0.367423461,0,saint-bruno-de-montarville,levis,0.115384615,219.4931775,FALSE
7451,7415,centre locale de services communautaires et centre d hebergement de soins de longue dureee de levis,centre locale de services communautaires des patriotes centre de services saint bruno,0.545454545,0.824791106,0.61,0.545454545,99 rue du mont marie le?vis (que?bec) g6v 0m4,50 ch de la rabastalie?re e suite 10 saint bruno de montarville (que?bec) j3v 2a5,0.320987654,0.521298293,0,0.260869565,0.367423461,0,levis,saint-bruno-de-montarville,0.115384615,219.4979494,FALSE
8086,7789,hopital centre locale de services communautaires et centre d hebergement de roberval,groupe de medecine de famille du grand portage (centre locale de services communautaires de l isle verte),0.342857143,0.697225264,0.490566038,0.261904762,450 rue brassard roberval (Quebec) g8h 1b9,150 rue saint jean baptiste l isle verte (Quebec) g0l 1k0,0.438596491,0.489053901,0,0.260869565,0.326356976,0,roberval,lisle-verte,0.181818182,220.2877145,FALSE
8314,6542,point de service de la mrc rocher perce residence assistance continue (rac chandler),centre de sante de la minganie,0.25,0.658026857,0.270588235,0.289855072,537 av christophe cote chandler (Quebec) g0c 1k0,1035 prom des anciens havre saint pierre qc g0g 1p0,0.274509804,0.244104208,0,0.055555556,0.052631579,0,chandler,havre-saint-pierre,0.222222222,224.1029903,FALSE
8314,6569,point de service de la mrc rocher perce residence assistance continue (rac chandler),centre de sante et de services sociaux de la minganie,0.321428571,0.693778072,0.4,0.31884058,537 av christophe cote chandler (Quebec) g0c 1k0,1035 prom des anciens havre saint pierre qc g0g 1p0 canada,0.24137931,0.28951173,0,0.055555556,0.052631579,0,chandler,havre-saint-pierre,0.222222222,224.1130514,FALSE
8314,6750,point de service de la mrc rocher perce residence assistance continue (rac chandler),centre multiservices de sante et de services sociaux de la minganie,0.333333333,0.704847208,0.447058824,0.333333333,537 av christophe cote chandler (Quebec) g0c 1k0,1035 prom des anciens havre saint pierre (Quebec) g0g 1p0,0.438596491,0.357892675,0,0.055555556,0.052631579,0,chandler,havre-saint-pierre,0.222222222,224.1777094,FALSE
8339,6734,point de service du centre locale de services communautaires de laurier station a lotbiniere prelevements,centre multiservices de riviere du loup,0.266666667,0.75521421,0.29245283,0.266666667,7440 rte marie victorin lotbinie?re (que?bec) g0s 1s0,299 rue lafontaine riviere du loup (Quebec) g5r 3a9,0.358490566,0.470791909,0,0.333333333,0.21170245,0,lotbiniere,riviere-du-loup,0.133333333,225.6497818,FALSE
8352,6368,point de service du centre locale de services communautaires de saint lazare de bellechasse a saint malachie prelevements,centre de medecine familiale de saint bruno,0.26446281,0.739624896,0.245901639,0.26446281,610 7e rue saint malachie (que?bec) g0r 3n0,552 av saint alphonse saint bruno (Quebec) g0w 2l0,0.38,0.506369684,0,0.117647059,0.15713484,0,saint-malachie,saint-bruno,0.428571429,225.7372887,FALSE
7811,7750,groupe de medecine de famille haute gaspesie (centre locale de services communautaires de cap chat),groupe de medecine de famille de temiscouata (centre locale de services communautaires de cabano),0.818181818,0.929158331,0.81,0.727272727,49 rue notre dame cp 415 cap chat (Quebec) g0j 1e0,33 rue saint laurent bureau 101 Temiscouata sur le Lac (Quebec) g0l 1e0,0.450704225,0.381439221,0,0.411764706,0.325395687,0,cap-chat,temiscouata-sur-le-lac,0.181818182,226.3340899,FALSE
3786,3225,hamilton urban core community health centre,community care haliburton county,0.255813953,0.703945153,0.522727273,0.255813953,71 rebecca st hamilton,83 maple av haliburton,0.318181818,0.217391304,0,0.1,0,0,hamilton,haliburton,0.6,226.5075075,FALSE
7397,7210,centre locale de services communautaires de tadoussac,centre locale de services communautaires corinne vallee therrien,0.6875,0.828054031,0.661538462,0.6875,162 rue des je?suites tadoussac (que?bec) g0t 2a0,3 rue saint joseph baie trinite? (que?bec) g0h 1a0,0.46,0.512834723,0,0.25,0.1940285,0,tadoussac,baie-trinite,0.083333333,226.8894913,FALSE
8434,7347,residence du centre ville,centre locale de services communautaires de riviere bleue,0.315789474,0.689781757,0.293103448,0.315789474,52 rue notre dame e thetford mines (Quebec) g6g 2j8,45 rue du foyer s rivie?re bleue (que?bec) g0l 2b0,0.411764706,0.511292648,0,0.3125,0.323029141,0,thetford mines,riviere-bleue,0.071428571,227.6916517,FALSE
3049,2970,chartwell pinewood retirement residence,champlain manor retirement residence,0.692307692,0.721994872,0.625,0.692307692,1022 pembroke st e pembroke,65 fittons rd w orillia,0.185185185,0,0,0.230769231,0,0,pembroke,orillia,0,227.7268411,FALSE
7684,7683,groupe de medecine de famille clinique medicale saint francois,groupe de medecine de famille clinique medicale saint anselme (clinique medicale saint anselme),0.610526316,0.898606443,0.572916667,0.887096774,8048 av marcel villeneuve bureau 202 laval (Quebec) h7a 4h5,9 rue gilles audet suite 201 saint anselme (Quebec) g0r 2n0,0.338983051,0.325529647,0,0.3,0.21170245,0,laval,saint-anselme,0.230769231,227.8625234,FALSE
8339,6618,point de service du centre locale de services communautaires de laurier station a lotbiniere prelevements,centre de sante et de services sociaux du suroit,0.333333333,0.714831747,0.320754717,0.333333333,7440 rte marie victorin lotbinie?re (que?bec) g0s 1s0,150 rue saint thomas salaberry de valleyfield qc j6t 6c1 canada,0.222222222,0.263990757,0,0.333333333,0.21170245,0,lotbiniere,salaberry-de-valleyfield,0.125,228.1707681,FALSE
7458,7455,centre locale de services communautaires et centre d hebergement de soins de longue dureee idola saint jean,centre locale de services communautaires et centre d hebergement de soins de longue dureee de sainte marie,0.906542056,0.957113683,0.888888889,0.906542056,250 boul cartier o laval (que?bec) h7n 5s5,775 rue e?tienne raymond sainte marie (que?bec) g6e 0b9,0.381818182,0.276505021,0,0.210526316,0.115470054,0,laval,sainte-marie,0.166666667,228.6358299,FALSE
7835,7834,groupe de medecine de famille levis les rivieres (groupe de medecine de famille centre medical levis les rivieres),groupe de medecine de famille les myrtilles du lac (centre locale de services communautaires de saint felicien),0.48245614,0.861339709,0.634782609,0.68,809 rte des rivieres bureau 301 Levis (Quebec) g7a 2v2,1228 boul du sacre coeur Saint Felicien (Quebec) g8k 2p8,0.357142857,0.288176645,0,0.210526316,0.093250481,0,levis,saint-felicien,0.142857143,230.4287161,FALSE
6437,6415,centre de readaptation en deficience intellectuelle et troubles du spectre de l autisme de sainte claire,centre de readaptation en deficience intellectuelle et en trouble du spectre de l autisme de sainte julienne,0.907407407,0.966125737,0.889908257,0.907407407,179 c boul begin sainte claire (Quebec) g0r 2v0,1525 ch du gouvernement sainte julienne (Quebec) j0k 2t0,0.571428571,0.488932231,0,0.222222222,0.063628476,0,sainte-claire,sainte-julienne,0.6,230.5153114,FALSE
