ObjectID,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,ResultID,IN_SingleLine,USER_idx,USER_facility_name,USER_source_id,USER_authority_type,USER_address_str,USER_street_addr,USER_telephone,USER_city,USER_postal_code,USER_province,USER_ISCED4_,USER_provider
515,World,M,100.000000000000000,A,"670 Main St, Winnipeg, Manitoba, R3B 1E4","670 Main St, Winnipeg, Manitoba, R3B 1E4, CAN",670 Main St,PointAddress,,,"670 Main St, Winnipeg, Manitoba, R3B 1E4",,,20.000000000000000,,670,,,,L,,,Main,St,,,,,,,,,670 Main St,,,Logan-CPR,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3B,1E4,CAN,ENG,0.000000000000000,-97.135000404499053,49.903969350226212,-97.135190003148836,49.904010002456602,-97.136190003148840,-97.134190003148831,49.903010002456604,49.905010002456599,,516,670 Main Street Winnipeg Manitoba R3B1E4 Canada,515,CHN College Inc.,DPEH,Private Institution,670 Main Street Winnipeg Manitoba R3B1E4 Canada,670 Main Street,204-947-5237,Winnipeg,R3B1E4,Manitoba,1,Employment and Social Development Canada
516,World,M,100.000000000000000,A,"550 Notre Dame Ave, Winnipeg, Manitoba, R3B 1S4","550 Notre Dame Ave, Winnipeg, Manitoba, R3B 1S4, CAN",550 Notre Dame Ave,PointAddress,,,"550 Notre Dame Ave, Winnipeg, Manitoba, R3B 1S4",,,20.000000000000000,,550,,,,L,,,Notre Dame,Ave,,,,,,,,,550 Notre Dame Ave,,,Spence,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3B,1S4,CAN,ENG,0.000000000000000,-97.154518420414348,49.899903037538657,-97.154669965223718,49.899740009521935,-97.155669965223723,-97.153669965223713,49.898740009521937,49.900740009521932,,518,550 Notre Dame Avenue Winnipeg Manitoba R3B 1S4 Canada,517,Code of Excellence Training Centre - Local IBEW 2085,DPEO,Private Institution,550 Notre Dame Avenue Winnipeg Manitoba R3B 1S4 Canada,550 Notre Dame Avenue,204-957-0036,Winnipeg,R3B 1S4,Manitoba,1,Employment and Social Development Canada
517,World,M,92.370000000000005,A,R7A 5Y5,"R7A 5Y5, CAN",R7A 5Y5,PostalExt,,R7A,"Brandon, Manitoba, R7A 5Y5",,,5.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,Brandon,,Manitoba,Manitoba,MB,,,R7A,5Y5,CAN,ENG,0.000000000000000,-99.961970001441415,49.849669998441669,-99.961970001441415,49.849669998441669,-99.962970001441420,-99.960970001441410,49.848669998441672,49.850669998441667,SITE 520,514,RR 5 SITE 520 BOX 18 Brandon Manitoba R7A 5Y5 Canada,513,Brandon Flying Club,DPBI,Private Institution,RR 5 SITE 520 BOX 18 Brandon Manitoba R7A 5Y5 Canada,RR 5 SITE 520 BOX 18,,Brandon,R7A 5Y5,Manitoba,1,Employment and Social Development Canada
518,World,M,100.000000000000000,A,"294 William Ave, Winnipeg, Manitoba, R3B 0R1","294 William Ave, Winnipeg, Manitoba, R3B 0R1, CAN",294 William Ave,PointAddress,,,"294 William Ave, Winnipeg, Manitoba, R3B 0R1",,,20.000000000000000,,294,,,,L,,,William,Ave,,,,,,,,,294 William Ave,,,Exchange District,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3B,0R1,CAN,ENG,0.000000000000000,-97.141008301238102,49.899463029531468,-97.141150039220761,49.899300001514746,-97.142150039220766,-97.140150039220757,49.898300001514748,49.900300001514744,,519,1st Floor 294 William Avenue Winnipeg Manitoba R3B0R1 Canada,518,Commonwealth College Inc,DPBR,Private Institution,1st Floor 294 William Avenue Winnipeg Manitoba R3B0R1 Canada,1st Floor 294 William Avenue,(204) 944-8202,Winnipeg,R3B0R1,Manitoba,1,Employment and Social Development Canada
519,World,M,100.000000000000000,A,Clarion Hotel,"Clarion Hotel, 1445 Portage Ave, Winnipeg, Manitoba, R3G, CAN",Clarion Hotel,POI,Hotel,Clarion Hotel,"1445 Portage Ave, Winnipeg, Manitoba, R3G",(204) 774-5110,https://www.clarionhotelwinnipeg.com/en-us,21.000000000000000,,1445,,,,L,,,Portage,Ave,,,,,,,,,1445 Portage Ave,,,Polo Park,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3G,,CAN,ENG,0.000000000000000,-97.195330000576860,49.881440045010997,-97.195559999999944,49.881950000000074,-97.200559999999939,-97.190559999999948,49.876950000000072,49.886950000000077,,521,504-1445 Portage Avenue Clarion Hotel Winnipeg Manitoba R3G3P4 Canada,520,Evolve College of Massage Therapy,DPCL,Private Institution,504-1445 Portage Avenue Clarion Hotel Winnipeg Manitoba R3G3P4 Canada,504-1445 Portage Avenue Clarion Hotel,(204) 772-8999,Winnipeg,R3G3P4,Manitoba,1,Employment and Social Development Canada
520,World,M,97.459999999999994,A,"60 Maryland St, Winnipeg, Manitoba, R3G 1K7","60 Maryland St, Winnipeg, Manitoba, R3G 1K7, CAN",60 Maryland St,PointAddress,,,"60 Maryland St, Winnipeg, Manitoba, R3G 1K7",,,20.000000000000000,,60,,,,L,,,Maryland,St,,,,,,,,,60 Maryland St,,,Wolseley,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3G,1K7,CAN,ENG,0.000000000000000,-97.161092430893902,49.880582708809811,-97.161359981243194,49.880590001065571,-97.162359981243199,-97.160359981243190,49.879590001065573,49.881590001065568,WOODSWORTH HOUSE,517,60 Maryland Street Woodsworth House Winnipeg Manitoba R3G1K7 Canada,516,Centre for Christian Studies,DPDK,Private Institution,60 Maryland Street Woodsworth House Winnipeg Manitoba R3G1K7 Canada,60 Maryland Street Woodsworth House,204-783-2728,Winnipeg,R3G1K7,Manitoba,1,Employment and Social Development Canada
521,World,M,100.000000000000000,A,"200 Osborne St N, Winnipeg, Manitoba, R3C 1V4","200 Osborne St N, Winnipeg, Manitoba, R3C 1V4, CAN",200 Osborne St N,PointAddress,,,"200 Osborne St N, Winnipeg, Manitoba, R3C 1V4",,,20.000000000000000,,200,,,,L,,,Osborne,St,N,,,,,,,,200 Osborne St N,,,Legislature,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3C,1V4,CAN,ENG,0.000000000000000,-97.149972159951062,49.886185801534992,-97.150299976184172,49.886189992486578,-97.151299976184177,-97.149299976184167,49.885189992486580,49.887189992486576,,520,200 Osborne Street N. Winnipeg Manitoba R3C 1V4 Canada,519,Criti Care Emergency Medical Services,DPEC,Private Institution,200 Osborne Street N. Winnipeg Manitoba R3C 1V4 Canada,200 Osborne Street N.,(204) 989-3671,Winnipeg,R3C 1V4,Manitoba,1,Employment and Social Development Canada
522,World,M,100.000000000000000,A,"603 Princess Ave, Brandon, Manitoba, R7A 0P2","603 Princess Ave, Brandon, Manitoba, R7A 0P2, CAN",603 Princess Ave,PointAddress,,,"603 Princess Ave, Brandon, Manitoba, R7A 0P2",,,20.000000000000000,,603,,,,L,,,Princess,Ave,,,,,,,,,603 Princess Ave,,,,Brandon,Brandon,,Manitoba,Manitoba,MB,,,R7A,0P2,CAN,ENG,0.000000000000000,-99.946330292125396,49.846947472471278,-99.946340015133075,49.847040008682313,-99.947340015133079,-99.945340015133070,49.846040008682316,49.848040008682311,,522,603 Princess Avenue Brandon Manitoba R7A0P2 Canada,521,H & CO Academy Hair & Nails Inc.,DPCA,Private Institution,603 Princess Avenue Brandon Manitoba R7A0P2 Canada,603 Princess Avenue,(204) 727-0358,Brandon,R7A0P2,Manitoba,1,Employment and Social Development Canada
523,World,M,100.000000000000000,A,"1700 Portage Ave, Winnipeg, Manitoba, R3J 0E1","1700 Portage Ave, Winnipeg, Manitoba, R3J 0E1, CAN",1700 Portage Ave,PointAddress,,,"1700 Portage Ave, Winnipeg, Manitoba, R3J 0E1",,,20.000000000000000,,1700,,,,R,,,Portage,Ave,,,,,,,,,1700 Portage Ave,,,Bruce Park,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3J,0E1,CAN,ENG,0.000000000000000,-97.204878822530091,49.878407479207262,-97.204859963247955,49.878609985987936,-97.205859963247960,-97.203859963247950,49.877609985987938,49.879609985987933,,525,1700 Portage Ave. Winnipeg Manitoba R3J0E1 Canada,524,Herzing College,DPAC,Private Institution,1700 Portage Ave. Winnipeg Manitoba R3J0E1 Canada,1700 Portage Ave.,(204) 775-8175,Winnipeg,R3J0E1,Manitoba,1,Employment and Social Development Canada
524,World,M,98.000000000000000,A,R5G 1M8,"R5G 1M8, CAN",R5G 1M8,PostalExt,,R5G,"Steinbach, Manitoba, R5G 1M8",,,5.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,Steinbach,,Manitoba,Manitoba,MB,,,R5G,1M8,CAN,ENG,0.000000000000000,-96.683929961493206,49.525730018283127,-96.683929961493206,49.525730018283127,-96.684929961493211,-96.682929961493201,49.524730018283130,49.526730018283125,,524,P.O. Box 1056 Steinbach Manitoba R5G1M8 Canada,523,Harv's Air Service Ltd.,DPBQ,Private Institution,P.O. Box 1056 Steinbach Manitoba R5G1M8 Canada,P.O. Box 1056,(204) 326-2434,Steinbach,R5G1M8,Manitoba,1,Employment and Social Development Canada
525,World,M,100.000000000000000,A,"2810 Pembina Hwy, Winnipeg, Manitoba, R3T 2H8","2810 Pembina Hwy, Winnipeg, Manitoba, R3T 2H8, CAN",2810 Pembina Hwy,PointAddress,,,"2810 Pembina Hwy, Winnipeg, Manitoba, R3T 2H8",,,20.000000000000000,,2810,,,,R,,,Pembina,Hwy,,,,,,,,,2810 Pembina Hwy,,,Fort Richmond,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3T,2H8,CAN,ENG,0.000000000000000,-97.157327615263469,49.790402357368919,-97.156950010525506,49.790409984900805,-97.157950010525511,-97.155950010525501,49.789409984900807,49.791409984900802,,526,Unit A - 2810 Pembina Hwy. Winnipeg Manitoba R3T2H8 Canada,525,Hua Xia Acupuncture- Massage- Herb College,DPBJ,Private Institution,Unit A - 2810 Pembina Hwy. Winnipeg Manitoba R3T2H8 Canada,Unit A - 2810 Pembina Hwy.,,Winnipeg,R3T2H8,Manitoba,1,Employment and Social Development Canada
526,World,M,100.000000000000000,A,"801 10th St, Brandon, Manitoba, R7A 4G9","801 10th St, Brandon, Manitoba, R7A 4G9, CAN",801 10th St,PointAddress,,,"801 10th St, Brandon, Manitoba, R7A 4G9",,,20.000000000000000,,801,,,,R,,,10th,St,,,,,,,,,801 10th St,,,,Brandon,Brandon,,Manitoba,Manitoba,MB,,,R7A,4G9,CAN,ENG,0.000000000000000,-99.951397404051946,49.837199989630477,-99.951019966952046,49.837199989630477,-99.952019966952051,-99.950019966952041,49.836199989630479,49.838199989630475,,523,801-10th Street Brandon- MB Manitoba R7A 4G9 Canada,522,H & Co. Academy Esthetics,DPER,Private Institution,801-10th Street Brandon- MB Manitoba R7A 4G9 Canada,801-10th Street,204-717-1700,Brandon- MB,R7A 4G9,Manitoba,1,Employment and Social Development Canada
527,World,M,100.000000000000000,A,"150 Henry Ave, Winnipeg, Manitoba, R3B 0J7","150 Henry Ave, Winnipeg, Manitoba, R3B 0J7, CAN",150 Henry Ave,PointAddress,,,"150 Henry Ave, Winnipeg, Manitoba, R3B 0J7",,,20.000000000000000,,150,,,,L,,,Henry,Ave,,,,,,,,,150 Henry Ave,,,South Point Douglas,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3B,0J7,CAN,ENG,0.000000000000000,-97.132759335047027,49.902863190464103,-97.132980030557590,49.902630005917814,-97.133980030557595,-97.131980030557585,49.901630005917816,49.903630005917812,,527,108-150 Henry Avenue Winnipeg Manitoba R3B 0J7 Canada,526,Louis Riel Vocational College,DPEN,Private Institution,108-150 Henry Avenue Winnipeg Manitoba R3B 0J7 Canada,108-150 Henry Avenue,,Winnipeg,R3B 0J7,Manitoba,1,Employment and Social Development Canada
528,World,M,100.000000000000000,A,"575 Wall St, Winnipeg, Manitoba, R3G 2T5","575 Wall St, Winnipeg, Manitoba, R3G 2T5, CAN",575 Wall St,PointAddress,,,"575 Wall St, Winnipeg, Manitoba, R3G 2T5",,,20.000000000000000,,575,,,,R,,,Wall,St,,,,,,,,,575 Wall St,,,Minto,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3G,2T5,CAN,ENG,0.000000000000000,-97.182867693334202,49.884346267154598,-97.182499979241982,49.884339980727219,-97.183499979241986,-97.181499979241977,49.883339980727222,49.885339980727217,,528,575 Wall Street Winnipeg Manitoba R3G2T5 Canada,527,M.C. College,DPCP,Private Institution,575 Wall Street Winnipeg Manitoba R3G2T5 Canada,575 Wall Street,(204) 786-5081,Winnipeg,R3G2T5,Manitoba,1,Employment and Social Development Canada
529,World,M,100.000000000000000,A,"1588 Erin St, Winnipeg, Manitoba, R3E 2T1","1588 Erin St, Winnipeg, Manitoba, R3E 2T1, CAN",1588 Erin St,PointAddress,,,"1588 Erin St, Winnipeg, Manitoba, R3E 2T1",,,20.000000000000000,,1588,,,,L,,,Erin,St,,,,,,,,,1588 Erin St,,,Sargent Park,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3E,2T1,CAN,ENG,0.000000000000000,-97.183472363829409,49.906123205975689,-97.183700016319605,49.906129995317258,-97.184700016319610,-97.182700016319600,49.905129995317260,49.907129995317256,,529,1588 Erin Street Winnipeg Manitoba R3E2T1 Canada,528,Mid-Ocean School of Media Arts,DPCC,Private Institution,1588 Erin Street Winnipeg Manitoba R3E2T1 Canada,1588 Erin Street,(204) 775-3308,Winnipeg,R3E2T1,Manitoba,1,Employment and Social Development Canada
530,World,M,100.000000000000000,A,"1821 Wellington Ave, Winnipeg, Manitoba, R3H 0G4","1821 Wellington Ave, Winnipeg, Manitoba, R3H 0G4, CAN",1821 Wellington Ave,PointAddress,,,"1821 Wellington Ave, Winnipeg, Manitoba, R3H 0G4",,,20.000000000000000,,1821,,,,R,,,Wellington,Ave,,,,,,,,,1821 Wellington Ave,,,St James Industrial,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3H,0G4,CAN,ENG,0.000000000000000,-97.211738991184035,49.901687502815385,-97.211690040869499,49.902259986802136,-97.213690040869494,-97.209690040869503,49.900259986802133,49.904259986802138,,532,200 -1821 Wellington Avenue Winnipeg Manitoba R3H0G4 Canada,531,Northwest Law Enforcement Academy,DPEB,Private Institution,200 -1821 Wellington Avenue Winnipeg Manitoba R3H0G4 Canada,200 -1821 Wellington Avenue,(204) 953-8300,Winnipeg,R3H0G4,Manitoba,1,Employment and Social Development Canada
531,World,M,100.000000000000000,A,"50 Conner Hill Dr, Morden, Manitoba, R6M 1J1","50 Conner Hill Dr, Morden, Manitoba, R6M 1J1, CAN",50 Conner Hill Dr,PointAddress,,,"50 Conner Hill Dr, Morden, Manitoba, R6M 1J1",,,20.000000000000000,,50,,,,R,,,Conner Hill,Dr,,,,,,,,,50 Conner Hill Dr,,,,Morden,Morden,,Manitoba,Manitoba,MB,,,R6M,1J1,CAN,ENG,0.000000000000000,-98.120479955394046,49.184522521302284,-98.120469980929272,49.184290007308249,-98.121469980929277,-98.119469980929267,49.183290007308251,49.185290007308247,,531,50 Conner Hill Drive Morden Manitoba R6M1J1 Canada,530,Mountain City Aviation,DPEK,Private Institution,50 Conner Hill Drive Morden Manitoba R6M1J1 Canada,50 Conner Hill Drive,,Morden,R6M1J1,Manitoba,1,Employment and Social Development Canada
532,World,M,86.670000000000002,A,R0A 1G0,"R0A 1G0, CAN",R0A 1G0,PostalExt,,R0A,"La Broquerie, Manitoba, R0A 1G0",,,5.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,La Broquerie,,Manitoba,Manitoba,MB,,,R0A,1G0,CAN,ENG,0.000000000000000,-97.041790036969715,49.502690010472520,-97.041790036969715,49.502690010472520,-97.042790036969720,-97.040790036969710,49.501690010472522,49.503690010472518,GENERAL DELIVERY,533,General Delivery Otterburne Manitoba R0A1G0 Canada,532,Providence University College and Theological Seminary,DPAI,Private Institution,General Delivery Otterburne Manitoba R0A1G0 Canada,General Delivery,(204) 433-7488,Otterburne,R0A1G0,Manitoba,1,Employment and Social Development Canada
533,World,M,100.000000000000000,A,"180 Main St, Winnipeg, Manitoba, R3C 1A6","180 Main St, Winnipeg, Manitoba, R3C 1A6, CAN",180 Main St,PointAddress,,,"180 Main St, Winnipeg, Manitoba, R3C 1A6",,,20.000000000000000,,180,,,,L,,,Main,St,,,,,,,,,180 Main St,,,South Portage,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3C,1A6,CAN,ENG,0.000000000000000,-97.135634076379148,49.889953467012347,-97.135989971987897,49.889899990470099,-97.136989971987902,-97.134989971987892,49.888899990470101,49.890899990470096,,534,180 MAIN STREET Winnipeg Manitoba R3C1A6 Canada,533,Robertson College,DPBT,Private Institution,180 MAIN STREET Winnipeg Manitoba R3C1A6 Canada,180 MAIN STREET,204-957-6628,Winnipeg,R3C1A6,Manitoba,1,Employment and Social Development Canada
534,World,M,88.569999999999993,A,"North Kildonan, Winnipeg, Manitoba","North Kildonan, Winnipeg, Manitoba, CAN",North Kildonan,Locality,Village,North Kildonan,"Winnipeg, Manitoba",,,15.000000000000000,,,,,,,,,,,,,,,,,,,,,,Rossmere-A,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,,,CAN,ENG,0.000000000000000,-97.084979999999973,49.934860000000072,-97.084979999999973,49.934860000000072,-97.094979999999978,-97.074979999999968,49.924860000000074,49.944860000000070,28083 | RPO | R2G4E9,530,28083 North Kildonan RPO Winnipeg Manitoba R2G4E9 Canada,529,Millennia Helicopters Ltd.,DPED,Private Institution,28083 North Kildonan RPO Winnipeg Manitoba R2G4E9 Canada,28083 North Kildonan RPO,204-230-5423,Winnipeg,R2G4E9,Manitoba,1,Employment and Social Development Canada
535,World,M,100.000000000000000,A,"211 Bannatyne Ave, Unit 104, Winnipeg, Manitoba, R3B 3P2","211 Bannatyne Ave, Unit 104, Winnipeg, Manitoba, R3B 3P2, CAN","211 Bannatyne Ave, Unit 104",Subaddress,,,"211 Bannatyne Ave, Unit 104, Winnipeg, Manitoba, R3B 3P2",,,20.000000000000000,,211,,,,R,,,Bannatyne,Ave,,,,,,Unit,104,Unit 104,211 Bannatyne Ave,,,Exchange District,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3B,3P2,CAN,ENG,0.000000000000000,-97.140258120903781,49.898234913078227,-97.139880013251627,49.898219993290581,-97.140880013251632,-97.138880013251622,49.897219993290584,49.899219993290579,,536,104 - 211 Bannatyne Avenue Winnipeg Manitoba R3B3P2 Canada,535,School of Contemporary Dancers,DPAK,Private Institution,104 - 211 Bannatyne Avenue Winnipeg Manitoba R3B3P2 Canada,104 - 211 Bannatyne Avenue,(204) 452-1239,Winnipeg,R3B3P2,Manitoba,1,Employment and Social Development Canada
536,World,M,99.250000000000000,A,"29 Dysart Rd, Winnipeg, Manitoba, R3T","29 Dysart Rd, Winnipeg, Manitoba, R3T, CAN",29 Dysart Rd,StreetAddress,,,"29 Dysart Rd, Winnipeg, Manitoba, R3T",,,20.000000000000000,,29,19,39,19-39,L,,,Dysart,Rd,,,,,,,,,29 Dysart Rd,,,University,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3T,,CAN,ENG,0.000000000000000,-97.140088994882348,49.810300592947058,-97.140088994882348,49.810300592947058,-97.141088994882352,-97.139088994882343,49.809300592947061,49.811300592947056,2M7,537,29 Dysart Road Winnipeg Manitoba R3T2M7 Canada,536,St. Andrew's College,DPAG,Private Institution,29 Dysart Road Winnipeg Manitoba R3T2M7 Canada,29 Dysart Road,(204) 474-8895,Winnipeg,R3T2M7,Manitoba,1,Employment and Social Development Canada
537,World,T,99.040000000000006,A,"50 HWY-12 S, Steinbach, Manitoba, R5G 0T3","50 HWY-12 S, Steinbach, Manitoba, R5G 0T3, CAN",50 HWY-12 S,StreetAddress,,,"50 HWY-12 S, Steinbach, Manitoba, R5G 0T3",,,20.000000000000000,,50,50,50,50-50,L,,,HWY-12,,S,,,,,,,,50 HWY-12 S,,,,Steinbach,Steinbach,,Manitoba,Manitoba,MB,,,R5G,0T3,CAN,ENG,0.000000000000000,-96.691527198193242,49.527850032098527,-96.691527198193242,49.527850032098527,-96.692527198193247,-96.690527198193237,49.526850032098530,49.528850032098525,,538,50 PTH 12 North Steinbach Manitoba R5G1T4 Canada,537,Steinbach Bible College,DPAT,Private Institution,50 PTH 12 North Steinbach Manitoba R5G1T4 Canada,50 PTH 12 North,(204) 326-6451,Steinbach,R5G1T4,Manitoba,1,Employment and Social Development Canada
538,World,M,97.049999999999997,A,"380 Graham Ave, Winnipeg, Manitoba, R3C 4K2","380 Graham Ave, Winnipeg, Manitoba, R3C 4K2, CAN",380 Graham Ave,PointAddress,,,"380 Graham Ave, Winnipeg, Manitoba, R3C 4K2",,,20.000000000000000,,380,,,,R,,,Graham,Ave,,,,,,,,,380 Graham Ave,,,South Portage,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3C,4K2,CAN,ENG,0.000000000000000,-97.146213546928976,49.891302869604466,-97.145910038215064,49.890780006484505,-97.146910038215069,-97.144910038215059,49.889780006484507,49.891780006484503,PROFESSIONAL SCHOOL,535,Professional School 380 Graham Avenue Winnipeg Manitoba R3C4K2 Canada,534,Royal Winnipeg Ballet-Professional Division,DPAJ,Private Institution,Professional School 380 Graham Avenue Winnipeg Manitoba R3C4K2 Canada,Professional School 380 Graham Avenue,204-957-3452,Winnipeg,R3C4K2,Manitoba,1,Employment and Social Development Canada
539,World,M,100.000000000000000,A,"763 13th St, Brandon, Manitoba, R7A 4R6","763 13th St, Brandon, Manitoba, R7A 4R6, CAN",763 13th St,PointAddress,,,"763 13th St, Brandon, Manitoba, R7A 4R6",,,20.000000000000000,,763,,,,R,,,13th,St,,,,,,,,,763 13th St,,,,Brandon,Brandon,,Manitoba,Manitoba,MB,,,R7A,4R6,CAN,ENG,0.000000000000000,-99.955497411990208,49.837620342074729,-99.955119974890309,49.837629981263376,-99.956119974890314,-99.954119974890304,49.836629981263378,49.838629981263374,,539,Unit C- 763 13th Street Brandon Manitoba R7A4R6 Canada,538,Systems Beauty College Ltd.,DPBC,Private Institution,Unit C- 763 13th Street Brandon Manitoba R7A4R6 Canada,Unit C- 763 13th Street,(204) 728-8843,Brandon,R7A4R6,Manitoba,1,Employment and Social Development Canada
540,World,M,100.000000000000000,A,"1395 Ellice Ave, Winnipeg, Manitoba, R3G 3P2","1395 Ellice Ave, Winnipeg, Manitoba, R3G 3P2, CAN",1395 Ellice Ave,PointAddress,,,"1395 Ellice Ave, Winnipeg, Manitoba, R3G 3P2",,,20.000000000000000,,1395,,,,R,,,Ellice,Ave,,,,,,,,,1395 Ellice Ave,,,St James Industrial,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3G,3P2,CAN,ENG,0.000000000000000,-97.196779473310698,49.894147519904330,-97.196770001760115,49.894490004467997,-97.197770001760119,-97.195770001760110,49.893490004467999,49.895490004467995,,540,260-1395 Ellice Avenue Winnipeg Manitoba R3G3P2 Canada,539,The Salon Professional Academy,DPEM,Private Institution,260-1395 Ellice Avenue Winnipeg Manitoba R3G3P2 Canada,260-1395 Ellice Avenue,,Winnipeg,R3G3P2,Manitoba,1,Employment and Social Development Canada
541,World,M,100.000000000000000,A,"464 Hargrave St, Unit 200, Winnipeg, Manitoba, R3A 0X5","464 Hargrave St, Unit 200, Winnipeg, Manitoba, R3A 0X5, CAN","464 Hargrave St, Unit 200",Subaddress,,,"464 Hargrave St, Unit 200, Winnipeg, Manitoba, R3A 0X5",,,20.000000000000000,,464,,,,L,,,Hargrave,St,,,,,,Unit,200,Unit 200,464 Hargrave St,,,West Alexander,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3A,0X5,CAN,ENG,0.000000000000000,-97.145047708016506,49.897990915876839,-97.145599991616606,49.898150004399071,-97.146599991616611,-97.144599991616602,49.897150004399073,49.899150004399068,,543,200-464 Hargrave Street Winnipeg Manitoba R3A0X5 Canada,542,Willis College,DPEG,Private Institution,200-464 Hargrave Street Winnipeg Manitoba R3A0X5 Canada,200-464 Hargrave Street,(204) 956-4708,Winnipeg,R3A0X5,Manitoba,1,Employment and Social Development Canada
542,World,M,100.000000000000000,A,"661 Pembina Hwy, Winnipeg, Manitoba, R3M 2L5","661 Pembina Hwy, Winnipeg, Manitoba, R3M 2L5, CAN",661 Pembina Hwy,PointAddress,,,"661 Pembina Hwy, Winnipeg, Manitoba, R3M 2L5",,,20.000000000000000,,661,,,,L,,,Pembina,Hwy,,,,,,,,,661 Pembina Hwy,,,Ebby-Wentworth,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3M,2L5,CAN,ENG,0.000000000000000,-97.149090467556022,49.862129236507300,-97.149339996813495,49.862190005305308,-97.150339996813500,-97.148339996813490,49.861190005305311,49.863190005305306,,541,661 Pembina Highway Winnipeg Manitoba R3M 2L5 Canada,540,Traditional Chinese Medicine and Acupuncture College of Manitoba,DPEQ,Private Institution,661 Pembina Highway Winnipeg Manitoba R3M 2L5 Canada,661 Pembina Highway,,Winnipeg,R3M 2L5,Manitoba,1,Employment and Social Development Canada
543,World,M,100.000000000000000,A,"435 Berry St, Winnipeg, Manitoba, R3J 1N6","435 Berry St, Winnipeg, Manitoba, R3J 1N6, CAN",435 Berry St,PointAddress,,,"435 Berry St, Winnipeg, Manitoba, R3J 1N6",,,20.000000000000000,,435,,,,R,,,Berry,St,,,,,,,,,435 Berry St,,,King Edward,Winnipeg,Winnipeg,Winnipeg Metro Area,Manitoba,Manitoba,MB,,,R3J,1N6,CAN,ENG,0.000000000000000,-97.210407693502603,49.889086191490804,-97.210079961088525,49.889079988882457,-97.211079961088529,-97.209079961088520,49.888079988882460,49.890079988882455,,542,435 Berry Street Winnipeg Manitoba R3J1N6 Canada,541,Wellington College of Remedial Massage Therapies Inc,DPCK,Private Institution,435 Berry Street Winnipeg Manitoba R3J1N6 Canada,435 Berry Street,(204) 957-2402,Winnipeg,R3J1N6,Manitoba,1,Employment and Social Development Canada
