OBJECTID,DT_MAJ_GDUNO,CD_IMM,CD_CS,NUM_IMM_CS,NOM_OFFCL,ADRS_GEO_L1_GDUNO,ADRS_GEO_L2_GDUNO,CD_MUNCP,NOM_MUNCP,STAT_MUNCP,CD_POSTL_GDUNO,PRESC,PRIM,SEC,FORM_PRO,ADULTE,STAT_PROP_IMM,COORD_X_LL84,COORD_Y_LL84,ORDRE_ENS,TYPE_CS,STYLE_CART,ISCED020,ISCED1,ISCED2,ISCED3,ISCED4+
387,20201019,821026,821000,26,"Étincelle, de l'","2829, avenue Royale",,19097,Saint-Charles-de-Bellechasse,M,G0R2T0,1,1,0,0,1,Propriété de la CS,-70.941444,46.773026,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
388,20201019,824012,824000,12,Gagnon,"117, rue Belleau",,19068,Saint-Henri,M,G0R3E0,1,1,0,0,0,Propriété de la CS,-71.065632,46.694083,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
389,20201019,824013,824000,13,Belleau,"121, rue Belleau",,19068,Saint-Henri,M,G0R3E0,0,1,0,0,0,Propriété de la CS,-71.064614,46.694578,Primaire,Franco,1_Imm_Franco_primaire,0,1,0,0,0
390,20201019,824014,824000,14,Saint-Joseph,"295-297, rue Saint-Joseph",,25213,Lévis,V,G6V1G3,1,1,0,0,0,Propriété de la CS,-71.165575,46.827036,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
391,20201019,824022,824000,22,Saint-Dominique,"2, rue de l'Entente",,25213,Lévis,V,G6V1R2,1,1,0,0,0,Propriété de la CS,-71.176256,46.816465,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
392,20201019,824023,824000,23,"Moussaillons, des","807, chemin Pintendre",,25213,Lévis,V,G6C1C6,1,1,0,0,0,Propriété de la CS,-71.123304,46.754394,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
393,20201019,824028,824000,28,"Auberivière, de l'","3921, rue de la Fabrique",,25213,Lévis,V,G6W1T8,1,1,0,0,0,Propriété de la CS,-71.202988,46.778423,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
394,20201019,824133,824000,133,"Pixels, des","23, rue Pie-X",,25213,Lévis,V,G6V4W5,1,1,0,0,0,Propriété de la CS,-71.182093,46.795127,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
395,20201019,824017,824000,17,"Ruisseau, du","688, rue Saint-Joseph",,25213,Lévis,V,G6V1J4,1,1,0,0,0,Propriété de la CS,-71.13325,46.825663,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
396,20201019,824019,824000,19,Sainte-Marie,"15, rue Létourneau",,25213,Lévis,V,G6V3J8,1,1,0,0,0,Propriété de la CS,-71.148943,46.826061,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
397,20201019,732013,732000,13,"Écrivains, des","4400, rue Jacques-Crépeault",,23027,Québec,V,G1P1X5,1,1,0,0,0,Propriété de la CS,-71.316271,46.802769,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
398,20201019,713032,713000,32,Desbiens,"383, avenue Principale",,13005,Dégelis,V,G5T1L3,0,1,1,1,0,Propriété de la CS,-68.646281,47.549461,Primaire - Secondaire - Formation professionnelle,Franco,2_Imm_Franco_prim_sec,0,1,1,1,1
399,20201019,713035,713000,35,Saint-Pierre,"666, 6e rue Ouest",,13005,Dégelis,V,G5T1Y4,1,1,0,0,0,Propriété de la CS,-68.646851,47.546468,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
400,20201019,713036,713000,36,"Farandole, de la","379, avenue Principale",,13005,Dégelis,V,G5T1L3,1,0,0,0,0,Propriété de la CS,-68.646281,47.549461,Préscolaire,Franco,1_Imm_Franco_primaire,1,0,0,0,0
401,20201019,714086,714000,86,Notre-Dame-du-Sourire,"280, rue Sirois",,12030,Saint-Épiphane,M,G0L2X0,1,1,0,0,1,Propriété de la CS,-69.329121,47.898736,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
402,20201019,714088,714000,88,Desbiens,"3, rue de la Fabrique",,12065,Saint-Arsène,P,G0L2K0,1,1,0,0,1,Propriété de la CS,-69.433342,47.913823,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
403,20201019,714090,714000,90,Lanouette,"18, rue du Couvent",,12015,Saint-Antonin,M,G0L2J0,1,1,0,0,1,Propriété de la CS,-69.477974,47.76076,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
404,20201019,734058,734000,58,Joseph-Paquin,"465, 64e Rue Est",,23027,Québec,V,G1H1Y1,1,1,1,0,0,Propriété de la CS,-71.253859,46.856491,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
405,20201019,734074,734000,74,Maison des adultes - CEA,"480, 67e Rue Est",,23027,Québec,V,G1H1V5,0,0,0,0,1,Propriété de la CS,-71.254553,46.857145,Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,0
406,20201019,734015,734000,15,"Constellations, des","7220, avenue Trudelle",,23027,Québec,V,G1H5S3,1,1,0,0,0,Propriété de la CS,-71.27317,46.853268,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
407,20201019,732023,732000,23,Jean-XXIII,"3690, rue Antonin-Marquis",,23027,Québec,V,G1P3B9,1,1,0,0,0,Propriété de la CS,-71.311298,46.817153,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
408,20201019,713037,713000,37,Notre-Dame,"2422, rue Commerciale S",,13073,Témiscouata-sur-le-Lac,V,G0L1X0,1,1,1,0,0,Propriété de la CS,-68.794865,47.612823,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
409,20201019,713040,713000,40,Plein-Soleil,"37, chemin Principal",,13040,Saint-Juste-du-Lac,M,G0L3R0,0,1,1,0,0,Propriété de la CS,-68.755869,47.653054,Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,0,1,1,1,0
411,20201019,713042,713000,42,Clair-Matin,"70, rue du Parc",,13050,Lejeune,M,G0L1S0,0,1,1,0,0,Propriété de la CS,-68.576251,47.768643,Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,0,1,1,1,0
412,20201019,714092,714000,92,"Pèlerins, les","6, chemin de la Madone",,14040,Saint-André,M,G0L2H0,1,1,0,0,1,Propriété de la CS,-69.727533,47.673152,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
413,20201019,714094,714000,94,Notre-Dame-du-Portage,"539, route du Fleuve",,12080,Notre-Dame-du-Portage,M,G0L1Y0,1,1,0,0,1,Propriété de la CS,-69.610991,47.767801,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
414,20201019,734080,734000,80,"Plateau, du","8595, boulevard Cloutier",,23027,Québec,V,G1G4Z5,1,1,0,0,0,Propriété de la CS,-71.279507,46.86348,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
415,20201019,734019,734000,19,"Escale, de l'","8805, avenue de Laval",,23027,Québec,V,G1G4X6,1,1,0,0,0,Propriété de la CS,-71.280097,46.86385,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
417,20201019,732028,732000,28,"Mosaïque, de la","2264, rue Lemieux",,23027,Québec,V,G1P2V1,1,1,0,0,0,Propriété de la CS,-71.298336,46.813466,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
418,20201019,732016,732000,16,"Domaine, du","1630, rue des Balsamines",,23027,Québec,V,G1M2K9,1,1,0,0,0,Propriété de la CS,-71.282254,46.814162,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
419,20201019,713044,713000,44,"Marguerite, de la","775, rue du Clocher",,13045,Auclair,M,G0L1A0,1,1,1,0,0,Propriété de la CS,-68.641664,47.727503,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
420,20201019,713045,713000,45,Beaucourt,"111, rue de l'Église",,13015,Packington,P,G0L1Z0,0,1,1,0,0,Propriété de la CS,-68.786535,47.489695,Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,0,1,1,1,0
421,20201019,714097,714000,97,Saint-Modeste,"4, rue de l'Église Sud",,12020,Saint-Modeste,M,G0L3W0,1,1,0,0,1,Propriété de la CS,-69.401211,47.832858,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
422,20201019,714135,714000,135,"Croisée II, la","15, rue Vézina",,12072,Rivière-du-Loup,V,G5R2H2,0,1,0,0,1,Propriété de la CS,-69.522477,47.826992,Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,0,1,0,0,0
423,20201019,734016,734000,16,"Deux-Moulins, des (du Rucher)","1075, 60e Rue Est",,23027,Québec,V,G1H2E3,1,1,0,0,0,Propriété de la CS,-71.241739,46.858217,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
485,20201019,714079,714000,79,Moisson-d'Arts,"136, rue Saint-Jean-Baptiste",,12043,L'Isle-Verte,M,G0L1K0,1,1,0,0,1,Propriété de la CS,-69.336836,48.015384,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
486,20201019,714082,714000,82,Riou,"125, rue Principale",,12025,Saint-François-Xavier-de-Viger,M,G0L3C0,0,1,0,0,1,Propriété de la CS,-69.245223,47.856659,Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,0,1,0,0,0
487,20201019,734066,734000,66,"Sentiers, des","1090, chemin de Château-Bigot",,23027,Québec,V,G2L1G1,0,0,1,0,0,Propriété de la CS,-71.268234,46.886002,Secondaire,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
488,20201019,734107,734000,107,"Châtelet, du","1495, rue du Vice-Roi",,23027,Québec,V,G2L2E5,1,1,0,0,0,Propriété de la CS,-71.260977,46.893383,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
489,20201019,821016,821000,16,"Saint-Anselme, secondaire de","825, route Bégin",,19062,Saint-Anselme,M,G0R2N0,0,0,1,1,1,Propriété de la CS,-70.966349,46.630296,Secondaire - Formation professionnelle - Éducation aux adultes,Franco,3_Imm_Franco_secondaire,0,0,1,1,1
490,20201019,713024,713000,24,Marie-Reine-des-Coeurs,"1250, rue Beaupré",,13095,Pohénégamook,V,G0L1J0,0,1,1,0,0,Propriété de la CS,-69.223888,47.462002,Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,0,1,1,1,0
491,20201019,713025,713000,25,Saint-Joseph,"479, rue Saint-Vallier",,13095,Pohénégamook,V,G0L1J0,1,1,1,0,0,Propriété de la CS,-69.280444,47.487881,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
492,20201019,823056,823000,56,"Étincelle de Sainte-Marguerite, l'","359, rue Saint-Jacques",,26035,Sainte-Marguerite,P,G0S2X0,1,1,0,0,1,Propriété de la CS,-70.931089,46.513449,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
493,20201019,823057,823000,57,"Accueil, l'","1030, rte du Président-Kennedy",,26048,Scott,M,G0S3G0,1,1,0,0,1,Propriété de la CS,-71.071366,46.505151,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
494,20201019,823060,823000,60,"Aquarelle de Saint-Bernard, l'","1492, rue du Couvent",,26055,Saint-Bernard,M,G0S2G0,1,1,0,0,1,Propriété de la CS,-71.135675,46.497289,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
495,20201019,734035,734000,35,"Pionnière, de la","37, rue du Trait Carré",,21020,Saint-Joachim,P,G0A3X0,1,1,0,0,0,Propriété de la CS,-70.843583,47.05568,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
496,20201019,714006,714000,6,"Orée-des-Bois, de l'","504, rue Principale",,17060,Sainte-Louise,P,G0R3K0,1,1,0,0,1,Propriété de la CS,-70.133886,47.279201,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
497,20201019,714007,714000,7,"Vents-et-Marées, des","101, rue de l'Église",,14065,Rivière-Ouelle,M,G0L2C0,1,1,0,0,1,Propriété de la CS,-70.014033,47.433134,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
498,20201019,714008,714000,8,"Amitié, de l'","24, rue Principale",,14075,Saint-Gabriel-Lalemant,M,G0L3E0,0,1,0,0,1,Propriété de la CS,-69.926836,47.381236,Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,0,1,0,0,0
499,20201019,821050,821000,50,Saint-François-Xavier,"25, chemin des Pionniers Ouest",,17078,L'Islet,M,G0R2B0,1,1,0,0,0,Propriété de la CS,-70.374376,47.12625,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
500,20201019,821056,821000,56,Jeanne-De Chantal,"88, rue Mgr Bernier",,17078,L'Islet,M,G0R1X0,1,1,0,0,0,Propriété de la CS,-70.339494,47.083487,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
501,20201019,821055,821000,55,"Saint-Cyrille, de","282, rue de l'École",,17045,Saint-Cyrille-de-Lessard,P,G0R2W0,1,1,0,0,0,Propriété de la CS,-70.273015,47.03367,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
502,20201019,821052,821000,52,Saint-Jean,"5, Place de l'Église",,17070,Saint-Jean-Port-Joli,M,G0R3G0,1,1,0,0,1,Propriété de la CS,-70.270358,47.216236,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
503,20201019,821053,821000,53,Aubert-De Gaspé,"43, rue Principale Ouest",,17055,Saint-Aubert,M,G0R2R0,1,1,0,0,0,Propriété de la CS,-70.221278,47.180108,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
504,20201019,735035,735000,35,"Louis-Jobin, secondaire","400, boulevard Cloutier",,34128,Saint-Raymond,V,G3L3M8,0,0,1,0,0,Propriété de la CS,-71.81942,46.893715,Secondaire,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
505,20201019,735036,735000,36,"Donnacona, secondaire de","320, rue de l'Église",,34025,Donnacona,V,G3M2A1,0,0,1,1,1,Propriété de la CS,-71.727139,46.678978,Secondaire - Formation professionnelle - Éducation aux adultes,Franco,3_Imm_Franco_secondaire,0,0,1,1,1
506,20201019,735037,735000,37,"Saint-Marc, secondaire de","1600, boulevard Dussault",,34065,Saint-Marc-des-Carrières,V,G0A4B0,1,1,1,0,0,Propriété de la CS,-72.061327,46.687546,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
507,20201019,735001,735000,1,"Saumonière, pavillon Saint-Laurent, de la","250, avenue Côté",,34025,Donnacona,V,G3M2V7,1,1,0,0,0,Propriété de la CS,-71.739163,46.674926,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
508,20201019,735002,735000,2,"Saumonière, pavillon Jacques-Cartier, de la","451, rue Jacques-Cartier",,34025,Donnacona,V,G3M2C1,1,1,0,0,0,Propriété de la CS,-71.741065,46.676381,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
509,20201019,735005,735000,5,Courval,"758, Route 138",,34007,Neuville,V,G0A2R0,0,1,0,0,0,Propriété de la CS,-71.586367,46.696907,Primaire,Franco,1_Imm_Franco_primaire,0,1,0,0,0
510,20201019,881009,881000,9,Portneuf,"35, rue Richard",,34030,Cap-Santé,V,G0A1L0,1,1,0,0,0,Propriété de la CS,-71.756791,46.674738,Préscolaire - Primaire,Anglo,1_Imm_Anglo_primaire,1,1,0,0,0
511,20201019,735008,735000,8,"Bon-Pasteur, du","15, rue Marie Fitzbach",,34030,Cap-Santé,V,G0A1L0,1,1,0,0,0,Propriété de la CS,-71.784974,46.670457,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
512,20201019,735009,735000,9,"Trois Sources, des","10, place de l'Église",,34038,Saint-Basile,V,G0A3G0,1,1,0,0,0,Propriété de la CS,-71.822148,46.757076,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
513,20201019,735012,735000,12,"Riveraine, de la","105, rue Des Écoliers",,34048,Portneuf,V,G0A2Y0,0,1,0,0,0,Propriété de la CS,-71.886984,46.695651,Primaire,Franco,1_Imm_Franco_primaire,0,1,0,0,0
514,20201019,735039,735000,39,"Sentiers, des","186, avenue Saint-Germain",,34048,Portneuf,V,G0A2Y0,1,1,0,0,0,Propriété de la CS,-71.886674,46.711453,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
515,20201019,735015,735000,15,"Phare, du","248, chemin du Roi",,34058,Deschambault-Grondines,M,G0A1S0,1,1,0,0,0,Propriété de la CS,-71.93105,46.649336,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
444,20201019,734106,734000,106,Freinet de Québec (Loutres),"7240, rue des Loutres",,23027,Québec,V,G1G1B1,1,1,0,0,0,Propriété de la CS,-71.291586,46.888407,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
445,20201019,713001,713000,1,Litalien,"286, rue Langlais",,11040,Trois-Pistoles,V,G0L4K0,0,1,1,0,0,Propriété de la CS,-69.172684,48.12538,Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,0,1,1,1,0
446,20201019,714060,714000,60,Saint-Louis (Saint-Joseph),"298-B, rue Principale Est",,14030,Saint-Joseph-de-Kamouraska,P,G0L3P0,1,1,0,0,1,Propriété de la CS,-69.642077,47.611274,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
447,20201019,714061,714000,61,Hudon-Ferland,"480, rue de l'École",,14035,Saint-Alexandre-de-Kamouraska,M,G0L2G0,1,1,0,0,1,Propriété de la CS,-69.621221,47.68289,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
448,20201019,714065,714000,65,"Envol, l'","20, rue De Gaspé",,12072,Rivière-du-Loup,V,G5R1A9,0,0,0,1,1,Propriété de la CS,-69.537974,47.843389,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
449,20201019,714067,714000,67,Roy,"55, rue Du Rocher",,12072,Rivière-du-Loup,V,G5R1J8,1,1,0,0,1,Propriété de la CS,-69.535259,47.837893,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
450,20201019,713103,713000,103,"Parchemins, des","320, chemin Principal",,13085,Saint-Elzéar-de-Témiscouata,M,G0L2W0,0,1,1,0,0,Propriété de la CS,-69.094664,47.593246,Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,0,1,1,1,0
451,20201019,713104,713000,104,"Saint-Eusèbe, de",Rue Principale,,13030,Saint-Eusèbe,P,G0L2Y0,1,1,1,0,0,Propriété de la CS,-68.913468,47.543235,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
452,20201019,734111,734000,111,"Cap-Soleil 2, du","5250, avenue des Sauges",,23027,Québec,V,G1G3V6,1,1,0,0,0,Propriété de la CS,-71.285031,46.883415,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
453,20201019,734048,734000,48,"Montagnac, bâtiment du lac","570, chemin du Tour du Lac",,22040,Lac-Beauport,M,G3B0W1,1,1,0,0,0,Propriété de la CS,-71.297906,46.946253,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
454,20201019,734109,734000,109,"Boisé, bâtiment 2, du","99, rue Moïse-Verret",,23027,Québec,V,G2N1E8,1,1,0,0,0,Propriété de la CS,-71.34188,46.909954,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
455,20201019,734042,734000,42,"Escalade, bâtiment 1er cycle, de l'","20, rue de l'Escalade",,23027,Québec,V,G2N2A8,1,1,0,0,0,Propriété de la CS,-71.306807,46.900536,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
456,20201019,713002,713000,2,Notre-Dame-des-Neiges,"15, rue Notre-Dame Est",,11040,Trois-Pistoles,V,G0L4K0,0,0,0,0,1,Propriété de la CS,-69.174529,48.125722,Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,0
457,20201019,713004,713000,4,Gérard-Raymond,"84, rue Raymond",,11040,Trois-Pistoles,V,G0L4K0,1,1,0,0,0,Propriété de la CS,-69.167501,48.123206,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
458,20201019,713005,713000,5,Chanoine-Côté,"305, rue Chanoine-Côté",,11040,Trois-Pistoles,V,G0L4K0,1,1,0,0,0,Propriété de la CS,-69.183207,48.121049,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
459,20201019,714068,714000,68,Joly,"72, rue Joly",,12072,Rivière-du-Loup,V,G5R3H5,0,1,0,0,1,Propriété de la CS,-69.540026,47.833002,Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,0,1,0,0,0
460,20201019,714069,714000,69,Thibaudeau,"30, rue Delage",,12072,Rivière-du-Loup,V,G5R3N8,0,0,0,0,1,Propriété de la CS,-69.531969,47.824311,Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,0
461,20201019,713108,713000,108,"Source, de la",Rue Principale,,13055,Biencourt,M,G0K1T0,1,1,1,0,0,Propriété de la CS,-68.604927,47.936578,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
462,20201019,712001,712000,1,"Colombe, la","15, rue des Érables",,10005,Esprit-Saint,M,G0K1A0,1,1,0,0,0,Propriété de la CS,-68.56222,48.067759,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
463,20201019,713112,713000,112,"Étincelle, de l'",Rue Principale,,13060,Lac-des-Aigles,M,G0K1V0,1,1,1,0,0,Propriété de la CS,-68.675503,47.985326,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
464,20201019,734043,734000,43,"Boisé, bâtiment 1, du","651, rue Jacques-Bédard",,23027,Québec,V,G2N1C5,1,1,0,0,0,Propriété de la CS,-71.343411,46.912102,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
465,20201019,713007,713000,7,"Saint-Cyprien, de","207, rue Principale",,12005,Saint-Cyprien,M,G0L2P0,1,1,1,0,0,Propriété de la CS,-69.016194,47.893025,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
466,20201019,713009,713000,9,Sainte-Marie,"3, rue Sainte-Marie",,11010,Saint-Jean-de-Dieu,M,G0L3M0,0,1,1,0,0,Propriété de la CS,-69.043791,48.008292,Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,0,1,1,1,0
467,20201019,713010,713000,10,April,"1, impasse April",,11010,Saint-Jean-de-Dieu,M,G0L3M0,1,0,0,0,0,Propriété de la CS,-69.04519,48.006309,Préscolaire,Franco,1_Imm_Franco_primaire,1,0,0,0,0
468,20201019,713011,713000,11,"Oiseau Chanteur, de l'","38, rue du Collège",,11050,Saint-Mathieu-de-Rioux,M,G0L3T0,0,1,1,0,0,Propriété de la CS,-68.98494,48.186131,Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,0,1,1,1,0
469,20201019,714072,714000,72,"Croisée I, la","10, rue Vézina",,12072,Rivière-du-Loup,V,G5R2H3,1,1,0,0,1,Propriété de la CS,-69.523429,47.827948,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
470,20201019,734056,734000,56,"Envol, de l'","120, 47e Rue Est",,23027,Québec,V,G1H2M2,1,1,1,0,0,Propriété de la CS,-71.250863,46.845724,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
471,20201019,734057,734000,57,Polyvalente de Charlesbourg,"900, rue de la Sorbonne",,23027,Québec,V,G1H1H1,0,0,1,1,1,Propriété de la CS,-71.254775,46.863913,Secondaire - Formation professionnelle - Éducation aux adultes,Franco,3_Imm_Franco_secondaire,0,0,1,1,1
472,20201019,734108,734000,108,"Escalade, bâtiment 2e cycle, de l'","365, du Bienheureux-Jean-XXIII",,23027,Québec,V,G2N1V4,1,1,0,0,0,Propriété de la CS,-71.307522,46.899227,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
473,20201019,734047,734000,47,"Passerelle, de la","460, rue des Couventines",,23027,Québec,V,G3G1J8,1,1,0,0,0,Propriété de la CS,-71.371895,46.90865,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
474,20201019,713017,713000,17,"Saint-Clément, de","3, rue Principale Est",,11005,Saint-Clément,M,G0L2N0,0,1,1,0,0,Propriété de la CS,-69.095527,47.923493,Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,0,1,1,1,0
