idx,filename,facility_name,facility_type,health_authority,alternative_name,number_beds,address_str,unit,street_no,street_name,street_addr,city,province,postal_code,provider,latitude,longitude,geo_source,phone,email,website,nom_request_name,nom_request_city,nom_request_street,osm_address,osm_name,osm_lat,osm_lon,osm_prov,osm_country,osm_class,osm_type,osm_city
78ad5636717e96c257d0f5b423f1cc,ON_Hamilton_residential_care_.csv,BLACKADAR RETIREMENT RESIDENCE,Nursing and residential care facilities,,,,,,99,creighton rd,99 CREIGHTON RD DUNDAS ON,Dundas,ON,,Hamilton,,,,,,,"BLACKADAR RETIREMENT RESIDENCE, Dundas, ON, Canada","Dundas, ON, Canada","99 creighton rd, Dundas, ON, Canada","99, Creighton Road, Highland Park Survey, Dundas, Hamilton, Golden Horseshoe, Ontario, L9H 3B7, Canada","99, Creighton Road, Highland Park Survey, Dundas, Hamilton, Golden Horseshoe, Ontario, L9H 3B7, Canada",43.2614373,-79.9681213,,ca,place,house,Hamilton
795ee6dacf3d91a4734adbdb32eba6,ON_Hamilton_residential_care_.csv,BROCK LODGE,Nursing and residential care facilities,,,,,,949,king st e,949 KING ST E HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"BROCK LODGE, Hamilton, ON, Canada","Hamilton, ON, Canada","949 king st e, Hamilton, ON, Canada","949, King Street East, The Delta, Hamilton, Golden Horseshoe, Ontario, L8L 6Y7, Canada","949, King Street East, The Delta, Hamilton, Golden Horseshoe, Ontario, L8L 6Y7, Canada",43.251396549999996,-79.83670035,,ca,place,house,Hamilton
7cbea8ae047e23cf52c32c83feff3a,ON_Hamilton_residential_care_.csv,C. MORE'S VILLA INC.,Nursing and residential care facilities,,,,,,60,west ave s,60 WEST AVE S HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"C. MORE'S VILLA INC., Hamilton, ON, Canada","Hamilton, ON, Canada","60 west ave s, Hamilton, ON, Canada","60, West Avenue South, Hamilton, Golden Horseshoe, Ontario, L8N 1H9, Canada","60, West Avenue South, Hamilton, Golden Horseshoe, Ontario, L8N 1H9, Canada",43.2505409,-79.8594386,,ca,place,house,Hamilton
d738bf7da037d85617a7001582e2d3,ON_Hamilton_residential_care_.csv,CARRINGTON PLACE FACILITY INC. O/A CARRINGTON PLACE RETIREMENT,Nursing and residential care facilities,,,,,,75,dunham dr,75 DUNHAM DR ANCASTER ON,Ancaster,ON,,Hamilton,,,,,,,"CARRINGTON PLACE FACILITY INC. O/A CARRINGTON PLACE RETIREMENT, Ancaster, ON, Canada","Ancaster, ON, Canada","75 dunham dr, Ancaster, ON, Canada","75, Dunham Drive, Springvale, Ancaster, Hamilton, Golden Horseshoe, Ontario, L9G 1X7, Canada","75, Dunham Drive, Springvale, Ancaster, Hamilton, Golden Horseshoe, Ontario, L9G 1X7, Canada",43.2154766,-79.9911845,,ca,place,house,Hamilton
59e32bfb6d61035eb646bd5afbb488,ON_Hamilton_residential_care_.csv,CHARTWELL GEORGIAN RETIREMENT RESIDENCE,Nursing and residential care facilities,,,,,,255,governors rd,255 GOVERNORS RD DUNDAS ON,Dundas,ON,,Hamilton,,,,,,,"CHARTWELL GEORGIAN RETIREMENT RESIDENCE, Dundas, ON, Canada","Dundas, ON, Canada","255 governors rd, Dundas, ON, Canada","255, Governors Road, Highland Park Survey, Dundas, Hamilton, Golden Horseshoe, Ontario, L9H 3B7, Canada","255, Governors Road, Highland Park Survey, Dundas, Hamilton, Golden Horseshoe, Ontario, L9H 3B7, Canada",43.26006888659499,-79.97034866512497,,ca,place,house,Hamilton
46bf546fcd15028dd47c92f0708fa1,ON_Hamilton_residential_care_.csv,CHARTWELL MASTER CARE LP,Nursing and residential care facilities,,,,,,460,rymal rd w,460 RYMAL RD W HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"CHARTWELL MASTER CARE LP, Hamilton, ON, Canada","Hamilton, ON, Canada","460 rymal rd w, Hamilton, ON, Canada","Rymal Road West, Hamilton, Golden Horseshoe, Ontario, L9B 2X5, Canada","Rymal Road West, Hamilton, Golden Horseshoe, Ontario, L9B 2X5, Canada",43.2061769,-79.9083342,,ca,highway,secondary,Hamilton
be57999274c852a35c970b3df25a2f,ON_Hamilton_residential_care_.csv,CITY HOUSING HAMILTON CORPORATION O/A FIRST PLACE,Nursing and residential care facilities,,,,,,350,king st e,350 KING ST E HAMILTON ON L8N 1C2,Hamilton,ON,L8N1C2,Hamilton,,,,,,,"CITY HOUSING HAMILTON CORPORATION O/A FIRST PLACE, Hamilton, ON, Canada","Hamilton, ON, Canada","350 king st e, Hamilton, ON, Canada","350, King Street East, Beasley, Hamilton, Golden Horseshoe, Ontario, L8N 2R9, Canada","350, King Street East, Beasley, Hamilton, Golden Horseshoe, Ontario, L8N 2R9, Canada",43.2533681,-79.8590923,,ca,place,house,Hamilton
e42bf8dc452b8dae60f53cc8a1c944,ON_Hamilton_residential_care_.csv,CLS ON MAIN RETIREMENT HOME LIMITED,Nursing and residential care facilities,,,,,,12,lotus ave,12 LOTUS AVE HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"CLS ON MAIN RETIREMENT HOME LIMITED, Hamilton, ON, Canada","Hamilton, ON, Canada","12 lotus ave, Hamilton, ON, Canada","12, Lotus Avenue, Hamilton, Golden Horseshoe, Ontario, L9A 2N3, Canada","12, Lotus Avenue, Hamilton, Golden Horseshoe, Ontario, L9A 2N3, Canada",43.2265953,-79.8828492,,ca,place,house,Hamilton
429ef59b2be5d568755ec4672fde41,ON_Hamilton_residential_care_.csv,COMMUNITY RESIDENTIAL CARE HOMES INC.,Nursing and residential care facilities,,,,,,153,george st,153 GEORGE ST HAMILTON ON L8P 1E4,Hamilton,ON,L8P1E4,Hamilton,,,,,,,"COMMUNITY RESIDENTIAL CARE HOMES INC., Hamilton, ON, Canada","Hamilton, ON, Canada","153 george st, Hamilton, ON, Canada","153, George Street, Hess Village, Hamilton, Golden Horseshoe, Ontario, L8P 1E2, Canada","153, George Street, Hess Village, Hamilton, Golden Horseshoe, Ontario, L8P 1E2, Canada",43.2588718,-79.880568,,ca,place,house,Hamilton
6ee35a354b2a80a3de524044c55e9b,ON_Hamilton_residential_care_.csv,CONNECT HAMILTON,Nursing and residential care facilities,,,,,,8,columbus gate,8 COLUMBUS GATE STONEY CREEK,Stoney creek,ON,,Hamilton,,,,,,,"CONNECT HAMILTON, Stoney creek, ON, Canada","Stoney creek, ON, Canada","8 columbus gate, Stoney creek, ON, Canada","Stoney Creek, Hamilton, Golden Horseshoe, Ontario, L8G 3H9, Canada","Stoney Creek, Hamilton, Golden Horseshoe, Ontario, L8G 3H9, Canada",43.2167526,-79.7567616,,ca,place,suburb,Hamilton
35db2e0a2441aa6d55ca13c879d954,ON_Hamilton_residential_care_.csv,DELTACORP DEVELOPMENTS INC. O/A THE MEADOWLANDS,Nursing and residential care facilities,,,,,,1248,mohawk rd,1248 MOHAWK RD ANCASTER ON,Ancaster,ON,,Hamilton,,,,,,,"DELTACORP DEVELOPMENTS INC. O/A THE MEADOWLANDS, Ancaster, ON, Canada","Ancaster, ON, Canada","1248 mohawk rd, Ancaster, ON, Canada","Mohawk Road, Ancaster Heights, Ancaster, Hamilton, Golden Horseshoe, Ontario, L9G 3T7, Canada","Mohawk Road, Ancaster Heights, Ancaster, Hamilton, Golden Horseshoe, Ontario, L9G 3T7, Canada",43.2311071,-79.9604721,,ca,highway,secondary,Hamilton
e8c2e50ef9364a1fe60a9a2f1e1a45,ON_Hamilton_residential_care_.csv,DENHOLME MANOR,Nursing and residential care facilities,,,,,,144,robinson st,144 ROBINSON ST HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"DENHOLME MANOR, Hamilton, ON, Canada","Hamilton, ON, Canada","144 robinson st, Hamilton, ON, Canada","144, Robinson Street, Durand, Hamilton, Golden Horseshoe, Ontario, L8P 1W8, Canada","144, Robinson Street, Durand, Hamilton, Golden Horseshoe, Ontario, L8P 1W8, Canada",43.252595549999995,-79.87852306750199,,ca,building,yes,Hamilton
25d4b32810b54ee8bff5bfedbc2112,ON_Hamilton_residential_care_.csv,DROMORE SENIOR SERVICES,Nursing and residential care facilities,,,,,,408,rock chapel rd,408 ROCK CHAPEL RD FLAMBOROUGH ON,Flamborough,ON,,Hamilton,,,,,,,"DROMORE SENIOR SERVICES, Flamborough, ON, Canada","Flamborough, ON, Canada","408 rock chapel rd, Flamborough, ON, Canada","Flamborough—Glanbrook, Golden Horseshoe, Ontario, Canada","Flamborough—Glanbrook, Golden Horseshoe, Ontario, Canada",43.2580421,-80.1165966606872,,ca,boundary,political,
1402ca1181e866cb58a601658249e3,ON_Hamilton_residential_care_.csv,DUNDAS RETIREMENT PLACE INC.,Nursing and residential care facilities,,,,,,33,main st,33 MAIN ST DUNDAS ON,Dundas,ON,,Hamilton,,,,,,,"DUNDAS RETIREMENT PLACE INC., Dundas, ON, Canada","Dundas, ON, Canada","33 main st, Dundas, ON, Canada","33, Main Street, Cootes Paradise, Dundas, Hamilton, Golden Horseshoe, Ontario, L9H 1B8, Canada","33, Main Street, Cootes Paradise, Dundas, Hamilton, Golden Horseshoe, Ontario, L9H 1B8, Canada",43.26500355912561,-79.95293988124669,,ca,place,house,Hamilton
fa717ccf5aed004d0dc95f818f3fcb,ON_Hamilton_residential_care_.csv,EAST AVENUE PLACE,Nursing and residential care facilities,,,,,,65,east ave s,65 EAST AVE S HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"EAST AVENUE PLACE, Hamilton, ON, Canada","Hamilton, ON, Canada","65 east ave s, Hamilton, ON, Canada","65, East Avenue South, Beasley, Hamilton, Golden Horseshoe, Ontario, L8N 3T9, Canada","65, East Avenue South, Beasley, Hamilton, Golden Horseshoe, Ontario, L8N 3T9, Canada",43.2510789,-79.85618889523809,,ca,place,house,Hamilton
92751904857d8c9aafa52be13e435c,ON_Hamilton_residential_care_.csv,ELM VILLA RETIREMENT HOMES INC,Nursing and residential care facilities,,,,,,12,melville st,12 MELVILLE ST DUNDAS ON,Dundas,ON,,Hamilton,,,,,,,"ELM VILLA RETIREMENT HOMES INC, Dundas, ON, Canada","Dundas, ON, Canada","12 melville st, Dundas, ON, Canada","12, Melville Street, Cootes Paradise, Dundas, Hamilton, Golden Horseshoe, Ontario, L9H 2A2, Canada","12, Melville Street, Cootes Paradise, Dundas, Hamilton, Golden Horseshoe, Ontario, L9H 2A2, Canada",43.2680139,-79.9535356,,ca,place,house,Hamilton
513f30285b9d94785b0bed4ba6650a,ON_Hamilton_residential_care_.csv,FAITH CARE VILLA,Nursing and residential care facilities,,,,,,2129,king st e,2129 KING ST E HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"FAITH CARE VILLA, Hamilton, ON, Canada","Hamilton, ON, Canada","2129 king st e, Hamilton, ON, Canada","2129, King Street East, Bartonville, Hamilton, Golden Horseshoe, Ontario, L8K 3E5, Canada","2129, King Street East, Bartonville, Hamilton, Golden Horseshoe, Ontario, L8K 3E5, Canada",43.2313076,-79.8023544,,ca,place,house,Hamilton
e933ec416a72ade3e256b4e0ed3a82,ON_Hamilton_residential_care_.csv,GAGE PARK LODGE,Nursing and residential care facilities,,,,,,995,main st e,995 MAIN ST E HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"GAGE PARK LODGE, Hamilton, ON, Canada","Hamilton, ON, Canada","995 main st e, Hamilton, ON, Canada","995, Main Street East, The Delta, Hamilton, Golden Horseshoe, Ontario, L8M 1M8, Canada","995, Main Street East, The Delta, Hamilton, Golden Horseshoe, Ontario, L8M 1M8, Canada",43.2446973,-79.8280428,,ca,place,house,Hamilton
9a1c9e2768b9ebc60b3ed9248c02a5,ON_Hamilton_residential_care_.csv,GOVERNOR'S MANOR,Nursing and residential care facilities,,,,,,37,ogilvie st,37 OGILVIE ST DUNDAS ON,Dundas,ON,,Hamilton,,,,,,,"GOVERNOR'S MANOR, Dundas, ON, Canada","Dundas, ON, Canada","37 ogilvie st, Dundas, ON, Canada","37, Ogilvie Street, Dundas, Hamilton, Golden Horseshoe, Ontario, L9H 7S6, Canada","37, Ogilvie Street, Dundas, Hamilton, Golden Horseshoe, Ontario, L9H 7S6, Canada",43.2639968,-79.9546511,,ca,place,house,Hamilton
c67189e39bb889e905f72e80631cdb,ON_Hamilton_residential_care_.csv,GRADATIM RETIREMENT HOME,Nursing and residential care facilities,,,,,,145,market st,145 MARKET ST HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"GRADATIM RETIREMENT HOME, Hamilton, ON, Canada","Hamilton, ON, Canada","145 market st, Hamilton, ON, Canada","145, Market Street, Hess Village, Hamilton, Golden Horseshoe, Ontario, L8R 1N7, Canada","145, Market Street, Hess Village, Hamilton, Golden Horseshoe, Ontario, L8R 1N7, Canada",43.25943065,-79.87625490097966,,ca,building,house,Hamilton
0831ffa9b6ab8a018d895a3481face,ON_Hamilton_residential_care_.csv,HERITAGE GREEN RETIREMENT CENTRE (SEVENTH DAY ADVENTIST CHURCH),Nursing and residential care facilities,,,,,,351,isaac brock dr,351 ISAAC BROCK DR STONEY CREEK ON,Stoney creek,ON,,Hamilton,,,,,,,"HERITAGE GREEN RETIREMENT CENTRE (SEVENTH DAY ADVENTIST CHURCH), Stoney creek, ON, Canada","Stoney creek, ON, Canada","351 isaac brock dr, Stoney creek, ON, Canada","Stoney Creek, Hamilton, Golden Horseshoe, Ontario, L8G 3H9, Canada","Stoney Creek, Hamilton, Golden Horseshoe, Ontario, L8G 3H9, Canada",43.2167526,-79.7567616,,ca,place,suburb,Hamilton
42f501f132c3f7794af3c3318bac76,ON_Hamilton_residential_care_.csv,HIGHGATE RESIDENCE INC,Nursing and residential care facilities,,,,,,325,fiddlers green rd,325 FIDDLERS GREEN RD ANCASTER ON,Ancaster,ON,,Hamilton,,,,,,,"HIGHGATE RESIDENCE INC, Ancaster, ON, Canada","Ancaster, ON, Canada","325 fiddlers green rd, Ancaster, ON, Canada","325, Fiddlers Green Road, Springvale, Ancaster, Hamilton, Golden Horseshoe, Ontario, L9G 1N2, Canada","325, Fiddlers Green Road, Springvale, Ancaster, Hamilton, Golden Horseshoe, Ontario, L9G 1N2, Canada",43.2089509,-79.9843715,,ca,place,house,Hamilton
9859153cc0d70b3d442c9bb2dab11e,ON_Hamilton_residential_care_.csv,INDWELL COMMUNITY HOMES,Nursing and residential care facilities,,,,,,118,wentworth st s,118 WENTWORTH ST S HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"INDWELL COMMUNITY HOMES, Hamilton, ON, Canada","Hamilton, ON, Canada","118 wentworth st s, Hamilton, ON, Canada","118, Wentworth Street South, Hamilton, Golden Horseshoe, Ontario, L8N 2Z1, Canada","118, Wentworth Street South, Hamilton, Golden Horseshoe, Ontario, L8N 2Z1, Canada",43.2488488625,-79.850561453125,,ca,place,house,Hamilton
1c9d69884d53a785995ed5555193e7,ON_Hamilton_residential_care_.csv,JOHNJULES MANAGEMENT LTD.,Nursing and residential care facilities,,,,,,94,wellington st s,94 WELLINGTON ST S HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"JOHNJULES MANAGEMENT LTD., Hamilton, ON, Canada","Hamilton, ON, Canada","94 wellington st s, Hamilton, ON, Canada","94, Wellington Street South, Corktown, Hamilton, Golden Horseshoe, Ontario, L8N 1H9, Canada","94, Wellington Street South, Corktown, Hamilton, Golden Horseshoe, Ontario, L8N 1H9, Canada",43.2506694,-79.86066990909092,,ca,place,house,Hamilton
07f808a32e7cba656870ce14beca7b,ON_Hamilton_residential_care_.csv,KINGSBERRY PLACE LTD.,Nursing and residential care facilities,,,,,,1221,limeridge rd e,1221 LIMERIDGE RD E HAMILTON ON L8W 1Y1,Hamilton,ON,L8W1Y1,Hamilton,,,,,,,"KINGSBERRY PLACE LTD., Hamilton, ON, Canada","Hamilton, ON, Canada","1221 limeridge rd e, Hamilton, ON, Canada","1221, Limeridge Road East, Berrisfield, Hamilton, Golden Horseshoe, Ontario, L8T 4L7, Canada","1221, Limeridge Road East, Berrisfield, Hamilton, Golden Horseshoe, Ontario, L8T 4L7, Canada",43.206763,-79.8313568,,ca,place,house,Hamilton
1141fc032d44bc6f45ebc279fdcfce,ON_Hamilton_residential_care_.csv,LAKEVIEW RETIREMENT CENTRE INC.,Nursing and residential care facilities,,,,,,337,hwy 8,337 HWY 8 STONEY CREEK ON,Stoney creek,ON,,Hamilton,,,,,,,"LAKEVIEW RETIREMENT CENTRE INC., Stoney creek, ON, Canada","Stoney creek, ON, Canada","337 hwy 8, Stoney creek, ON, Canada","Queenston Road, Stoney Creek, Hamilton, Golden Horseshoe, Ontario, L8G 1A1, Canada","Queenston Road, Stoney Creek, Hamilton, Golden Horseshoe, Ontario, L8G 1A1, Canada",43.2293448,-79.7705193,,ca,highway,primary,Hamilton
118b63b4c23fe0bb098d15ce4f8fbf,ON_Hamilton_residential_care_.csv,LIFETIMES LIVING INC. C/O LIFETIMES LIMITED PARTNERSHIP O/A THE CARLISLE RETIREMENT RESIDENCE,Nursing and residential care facilities,,,,,,467,main st e,467 MAIN ST E HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"LIFETIMES LIVING INC. C/O LIFETIMES LIMITED PARTNERSHIP O/A THE CARLISLE RETIREMENT RESIDENCE, Hamilton, ON, Canada","Hamilton, ON, Canada","467 main st e, Hamilton, ON, Canada","467, Main Street East, Hamilton, Golden Horseshoe, Ontario, L9T 1P7, Canada","467, Main Street East, Hamilton, Golden Horseshoe, Ontario, L9T 1P7, Canada",43.2507552,-79.85124175,,ca,place,house,Hamilton
6796693b63c154bdc53f05d9abcdb0,ON_Hamilton_residential_care_.csv,M.G.B.E. HAMILTON INC. - KELLY'S RESIDENCE RUTHERFORD,Nursing and residential care facilities,,,,,,18,rutherford ave,18 RUTHERFORD AVE HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"M.G.B.E. HAMILTON INC. - KELLY'S RESIDENCE RUTHERFORD, Hamilton, ON, Canada","Hamilton, ON, Canada","18 rutherford ave, Hamilton, ON, Canada","18, Rutherford Avenue, Hamilton, Golden Horseshoe, Ontario, L8N 2Z1, Canada","18, Rutherford Avenue, Hamilton, Golden Horseshoe, Ontario, L8N 2Z1, Canada",43.24627172,-79.85006346,,ca,place,house,Hamilton
b99d34798e84526cb0ede49b937b49,ON_Hamilton_residential_care_.csv,M.G.B.E. MAIN INC. o/a KELLY'S RESIDENCE - MAIN,Nursing and residential care facilities,,,,,,650,main st e,650 MAIN ST E HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"M.G.B.E. MAIN INC. o/a KELLY'S RESIDENCE - MAIN, Hamilton, ON, Canada","Hamilton, ON, Canada","650 main st e, Hamilton, ON, Canada","650, Main Street East, Hamilton, Golden Horseshoe, Ontario, L8M 1K2, Canada","650, Main Street East, Hamilton, Golden Horseshoe, Ontario, L8M 1K2, Canada",43.2487521,-79.84444231666666,,ca,place,house,Hamilton
d798ad94b220916d0d171163da7361,ON_Hamilton_residential_care_.csv,M.G.B.E. PROCTOR INC. o/a KELLY'S RESIDENCE - PROCTOR,Nursing and residential care facilities,,,,,,81,proctor blvd,81 PROCTOR BLVD HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"M.G.B.E. PROCTOR INC. o/a KELLY'S RESIDENCE - PROCTOR, Hamilton, ON, Canada","Hamilton, ON, Canada","81 proctor blvd, Hamilton, ON, Canada","81, Proctor Boulevard, Hamilton, Golden Horseshoe, Ontario, L8M 1K2, Canada","81, Proctor Boulevard, Hamilton, Golden Horseshoe, Ontario, L8M 1K2, Canada",43.248855597550126,-79.84141458842555,,ca,place,house,Hamilton
56f00f18780895ac392508d92a7c3b,ON_Hamilton_residential_care_.csv,M.G.B.E. SHERMAN INC o/a KELLY'S RESIDENCE,Nursing and residential care facilities,,,,,,55,sherman ave s,55 SHERMAN AVE S HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"M.G.B.E. SHERMAN INC o/a KELLY'S RESIDENCE, Hamilton, ON, Canada","Hamilton, ON, Canada","55 sherman ave s, Hamilton, ON, Canada","55, Sherman Avenue South, Hamilton, Golden Horseshoe, Ontario, L8M 1K2, Canada","55, Sherman Avenue South, Hamilton, Golden Horseshoe, Ontario, L8M 1K2, Canada",43.2495355,-79.838973,,ca,place,house,Hamilton
d1cb1f274d2fe74f56b74aea751166,ON_Hamilton_residential_care_.csv,M.G.B.E. STINSON INC. O/A KELLY'S RESIDENCE,Nursing and residential care facilities,,,,,,110,stinson st,110 STINSON ST HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"M.G.B.E. STINSON INC. O/A KELLY'S RESIDENCE, Hamilton, ON, Canada","Hamilton, ON, Canada","110 stinson st, Hamilton, ON, Canada","110, Stinson Street, Hamilton, Golden Horseshoe, Ontario, L8N 2W1, Canada","110, Stinson Street, Hamilton, Golden Horseshoe, Ontario, L8N 2W1, Canada",43.24848816666667,-79.8566884,,ca,place,house,Hamilton
1b73c59f10a10509fee7feefdbe3e8,ON_Hamilton_residential_care_.csv,MAIN EAST REST HOME INC.,Nursing and residential care facilities,,,,,,939,main st e,939 MAIN ST E HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"MAIN EAST REST HOME INC., Hamilton, ON, Canada","Hamilton, ON, Canada","939 main st e, Hamilton, ON, Canada","939, Main Street East, The Delta, Hamilton, Golden Horseshoe, Ontario, L8M 1M8, Canada","939, Main Street East, The Delta, Hamilton, Golden Horseshoe, Ontario, L8M 1M8, Canada",43.2456447,-79.8317086,,ca,place,house,Hamilton
7417d47355ae95851daddaaa92b197,ON_Hamilton_residential_care_.csv,MAPLE RETIREMENT HOMES INC,Nursing and residential care facilities,,,,,,1605,main st e,1605 MAIN ST E HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"MAPLE RETIREMENT HOMES INC, Hamilton, ON, Canada","Hamilton, ON, Canada","1605 main st e, Hamilton, ON, Canada","1605, Main Street East, Normanhurst, Hamilton, Golden Horseshoe, Ontario, L8K 1E5, Canada","1605, Main Street East, Normanhurst, Hamilton, Golden Horseshoe, Ontario, L8K 1E5, Canada",43.23840418,-79.80184022,,ca,place,house,Hamilton
c09fe6d9dcc2498a1b3d6e591d395f,ON_Hamilton_residential_care_.csv,MILTON BROWN ENTERPRISES LTD. O/A ST. PATRICK'S LODGE,Nursing and residential care facilities,,,,,,90,emerald st s,90 EMERALD ST S HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"MILTON BROWN ENTERPRISES LTD. O/A ST. PATRICK'S LODGE, Hamilton, ON, Canada","Hamilton, ON, Canada","90 emerald st s, Hamilton, ON, Canada","90, Emerald Street South, Hamilton, Golden Horseshoe, Ontario, L9T 1P7, Canada","90, Emerald Street South, Hamilton, Golden Horseshoe, Ontario, L9T 1P7, Canada",43.250337625,-79.85552602499999,,ca,place,house,Hamilton
a2d5318cdb52f85e08853acdca06b9,ON_Hamilton_residential_care_.csv,OLGA STELLA MANOR CORPORATION O/A OLGA STELLA MANOR,Nursing and residential care facilities,,,,,,66,skyview dr,66 SKYVIEW DR HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"OLGA STELLA MANOR CORPORATION O/A OLGA STELLA MANOR, Hamilton, ON, Canada","Hamilton, ON, Canada","66 skyview dr, Hamilton, ON, Canada","66, Skyview Drive, Hamilton, Golden Horseshoe, Ontario, L9B 2N4, Canada","66, Skyview Drive, Hamilton, Golden Horseshoe, Ontario, L9B 2N4, Canada",43.2163351,-79.91884722,,ca,place,house,Hamilton
1b0fb0adb3bc90d1996bdae06c1162,ON_Hamilton_residential_care_.csv,PAT'S LODGING RESIDENTIAL CARE HOME INC.,Nursing and residential care facilities,,,,,,237,herkimer st,237 HERKIMER ST HAMILTON ON L8P 2H8,Hamilton,ON,L8P2H8,Hamilton,,,,,,,"PAT'S LODGING RESIDENTIAL CARE HOME INC., Hamilton, ON, Canada","Hamilton, ON, Canada","237 herkimer st, Hamilton, ON, Canada","237, Herkimer Street, Durand, Hamilton, Golden Horseshoe, Ontario, L8P 4B9, Canada","237, Herkimer Street, Durand, Hamilton, Golden Horseshoe, Ontario, L8P 4B9, Canada",43.25194035,-79.88484406666667,,ca,place,house,Hamilton
0f127a5dca49c23b4252abb695ac51,ON_Hamilton_residential_care_.csv,QUEENS LODGE,Nursing and residential care facilities,,,,,,36,queen st s,36 QUEEN ST S HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"QUEENS LODGE, Hamilton, ON, Canada","Hamilton, ON, Canada","36 queen st s, Hamilton, ON, Canada","36, Queen Street South, Hess Village, Hamilton, Golden Horseshoe, Ontario, L8P 1E2, Canada","36, Queen Street South, Hess Village, Hamilton, Golden Horseshoe, Ontario, L8P 1E2, Canada",43.25839159,-79.87933219,,ca,place,house,Hamilton
3060b51303bb8de22b9406f9a76dc6,ON_Hamilton_residential_care_.csv,RYKKA CARE CENTRE o/a NEW VILLAGE RETIREMENT,Nursing and residential care facilities,,,,,,490,hwy 8,490 HWY 8 STONEY CREEK ON,Stoney creek,ON,,Hamilton,,,,,,,"RYKKA CARE CENTRE o/a NEW VILLAGE RETIREMENT, Stoney creek, ON, Canada","Stoney creek, ON, Canada","490 hwy 8, Stoney creek, ON, Canada","Queenston Road, Stoney Creek, Hamilton, Golden Horseshoe, Ontario, L8G 1A1, Canada","Queenston Road, Stoney Creek, Hamilton, Golden Horseshoe, Ontario, L8G 1A1, Canada",43.2293448,-79.7705193,,ca,highway,primary,Hamilton
d0b8ee4828094b91b707cdabca88c2,ON_Hamilton_residential_care_.csv,SAMPAGUITA LODGING & REST HOME INC.,Nursing and residential care facilities,,,,,,265,bay st s,265 BAY ST S HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"SAMPAGUITA LODGING & REST HOME INC., Hamilton, ON, Canada","Hamilton, ON, Canada","265 bay st s, Hamilton, ON, Canada","265, Bay Street South, Durand, Hamilton, Golden Horseshoe, Ontario, L8P 2C7, Canada","265, Bay Street South, Durand, Hamilton, Golden Horseshoe, Ontario, L8P 2C7, Canada",43.25010905,-79.8768718497889,,ca,building,apartments,Hamilton
98c2ab3a75084371ca4ef89e4412d8,ON_Hamilton_residential_care_.csv,SCHLEGEL VILLAGES INC. O/A THE VILLAGE OF WENTWORTH HEIGHTS,Nursing and residential care facilities,,,,,,1620,upper wentworth st,1620 UPPER WENTWORTH ST HAMILTON ON,Hamilton,ON,,Hamilton,,,,,,,"SCHLEGEL VILLAGES INC. O/A THE VILLAGE OF WENTWORTH HEIGHTS, Hamilton, ON, Canada","Hamilton, ON, Canada","1620 upper wentworth st, Hamilton, ON, Canada","The Village of Wentworth Heights, 1620, Upper Wentworth Street, Hamilton, Golden Horseshoe, Ontario, L9B 2W3, Canada","The Village of Wentworth Heights, 1620, Upper Wentworth Street, Hamilton, Golden Horseshoe, Ontario, L9B 2W3, Canada",43.19860775,-79.87388099629179,,ca,amenity,social_facility,Hamilton
24834dd3571b1a8b98a505872d16a9,ON_Hamilton_residential_care_.csv,SEASONS RETIREMENT COMMUNITIES (STONEY CREEK) GP INC.,Nursing and residential care facilities,,,,,,8,shoreview pl,8 SHOREVIEW PL STONEY CREEK ON,Stoney creek,ON,,Hamilton,,,,,,,"SEASONS RETIREMENT COMMUNITIES (STONEY CREEK) GP INC., Stoney creek, ON, Canada","Stoney creek, ON, Canada","8 shoreview pl, Stoney creek, ON, Canada","Stoney Creek, Hamilton, Golden Horseshoe, Ontario, L8G 3H9, Canada","Stoney Creek, Hamilton, Golden Horseshoe, Ontario, L8G 3H9, Canada",43.2167526,-79.7567616,,ca,place,suburb,Hamilton
